"","X2017.12","X2018.12","X2019.12"
"매출액",5000,5574,7505
"매출원가",3626,4354,6005
"매출총이익",1374,1220,1500
"판매비와관리비",1283,1232,1294
"인건비",242,262,219
"유무형자산상각비",18,21,37
"연구개발비",2,5,7
"광고선전비",228,170,172
"판매비",76,93,104
"관리비",684,661,714
"기타원가성비용",NA,NA,NA
"기타",34,18,40
"영업이익",91,-12,206
"영업이익(발표기준)",91,-12,206
"금융수익",31,28,38
"이자수익",3,2,9
"배당금수익",NA,0,2
"외환이익",26,19,23
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,NA,NA
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",1,6,4
"기타금융수익",NA,NA,NA
"금융원가",67,90,119
"이자비용",38,58,76
"외환손실",20,33,43
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",NA,NA,NA
"금융자산손상차손",NA,NA,NA
"파생상품손실",9,NA,NA
"기타금융원가",NA,NA,NA
"기타수익",16,28,54
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",0,3,2
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",5,9,10
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,0
"충당부채환입액",NA,NA,NA
"기타비용",28,85,68
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",0,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",7,6,7
"자산평가손실",NA,NA,NA
"자산손상차손",1,18,NA
"기타대손상각비",NA,NA,NA
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",43,-132,112
"법인세비용",3,1,1
"계속영업이익",40,-134,111
"중단영업이익",NA,NA,NA
"당기순이익",40,-134,111
"지배주주순이익",40,-145,47
"비지배주주순이익",NA,12,64
"자산",3523,3463,4707
"유동자산",1923,1783,2589
"재고자산",775,1007,1034
"유동생물자산",NA,NA,NA
"유동금융자산",5,2,80
"매출채권및기타유동채권",1013,436,1092
"당기법인세자산",NA,0,0
"계약자산",NA,NA,NA
"반품(환불)자산",NA,NA,61
"배출권",NA,NA,NA
"기타유동자산",63,228,167
"현금및현금성자산",67,110,154
"매각예정비유동자산및처분자산집단",NA,NA,NA
"비유동자산",1601,1680,2119
"유형자산",1355,1397,1649
"무형자산",96,76,284
"비유동생물자산",NA,NA,NA
"투자부동산",NA,NA,NA
"장기금융자산",61,84,25
"관계기업등지분관련투자자산",5,7,8
"장기매출채권및기타비유동채권",50,50,65
"이연법인세자산",32,67,87
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",1,0,1
"기타금융업자산",NA,NA,NA
"부채",2516,2726,3514
"유동부채",1817,1978,2858
"단기사채",NA,NA,NA
"단기차입금",274,327,467
"유동성장기부채",62,155,366
"유동금융부채",NA,NA,NA
"매입채무및기타유동채무",1403,1365,1828
