"","X2017.12","X2018.12","X2019.12"
"매출액",358,254,189
"매출원가",331,225,170
"매출총이익",27,29,19
"판매비와관리비",36,32,59
"인건비",15,12,24
"유무형자산상각비",1,6,10
"연구개발비",8,0,0
"광고선전비",0,NA,0
"판매비",0,NA,2
"관리비",12,13,22
"기타원가성비용",NA,NA,NA
"기타",NA,0,1
"영업이익",-10,-3,-40
"영업이익(발표기준)",-10,-3,-40
"금융수익",20,14,28
"이자수익",10,11,7
"배당금수익",NA,NA,NA
"외환이익",4,0,1
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",3,NA,0
"금융자산평가이익",NA,3,21
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",2,NA,NA
"기타금융수익",2,0,NA
"금융원가",116,70,150
"이자비용",46,60,109
"외환손실",1,1,0
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",57,8,0
"금융자산평가손실",NA,0,NA
"금융자산손상차손",0,NA,NA
"파생상품손실",NA,NA,NA
"기타금융원가",12,2,40
"기타수익",6,107,9
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",NA,46,0
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",NA,1,2
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,4,NA
"충당부채환입액",NA,NA,NA
"기타비용",17,72,436
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,11
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",1,NA,0
"자산평가손실",NA,NA,NA
"자산손상차손",4,56,196
"기타대손상각비",4,14,26
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",2,-55,9
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",-115,-78,-579
"법인세비용",2,-4,-31
"계속영업이익",-117,-74,-548
"중단영업이익",10,-40,-44
"당기순이익",-107,-115,-592
"지배주주순이익",-106,-115,-592
"비지배주주순이익",-2,NA,NA
"자산",1559,1526,1467
"유동자산",505,210,183
"재고자산",9,10,27
"유동생물자산",NA,NA,NA
"유동금융자산",173,52,4
"매출채권및기타유동채권",34,22,50
"당기법인세자산",NA,3,2
"계약자산",NA,2,4
