"","X2017.12","X2018.12","X2019.12"
"매출액",889,1023,1220
"매출원가",286,346,407
"매출총이익",603,677,813
"판매비와관리비",527,570,589
"인건비",185,223,242
"유무형자산상각비",46,74,96
"연구개발비",126,103,96
"광고선전비",NA,NA,NA
"판매비",45,27,1
"관리비",126,145,153
"기타원가성비용",NA,NA,NA
"기타",NA,NA,NA
"영업이익",76,106,224
"영업이익(발표기준)",76,106,224
"금융수익",42,34,34
"이자수익",8,5,8
"배당금수익",NA,NA,NA
"외환이익",33,29,25
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",0,0,0
"금융자산평가이익",0,0,0
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,NA
"기타금융수익",0,0,0
"금융원가",76,33,25
"이자비용",16,4,5
"외환손실",53,28,19
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",0,0,NA
"금융자산평가손실",1,0,1
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,NA,NA
"기타금융원가",4,1,NA
"기타수익",4,3,39
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",0,1,0
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",NA,NA,NA
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",17,6,2
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",0,0,1
"자산평가손실",NA,NA,NA
"자산손상차손",16,2,NA
"기타대손상각비",1,4,NA
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",2,2,6
"지분법손익",2,2,6
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",30,107,277
"법인세비용",-8,6,10
"계속영업이익",37,101,267
"중단영업이익",-4,6,NA
"당기순이익",33,107,267
"지배주주순이익",33,107,267
"비지배주주순이익",1,0,0
"자산",1568,1638,1957
"유동자산",1131,1159,1385
"재고자산",203,236,187
"유동생물자산",NA,NA,NA
"유동금융자산",149,116,170
"매출채권및기타유동채권",458,463,522
"당기법인세자산",9,NA,NA
"계약자산",NA,NA,NA
"반품(환불)자산",NA,10,9
"배출권",NA,NA,NA
"기타유동자산",33,9,7
"현금및현금성자산",278,326,491
"매각예정비유동자산및처분자산집단",NA,NA,NA
"비유동자산",436,480,572
"유형자산",184,186,238
"무형자산",64,60,67
"비유동생물자산",NA,NA,NA
"투자부동산",NA,NA,NA
"장기금융자산",24,29,24
"관계기업등지분관련투자자산",30,32,33
"장기매출채권및기타비유동채권",72,86,71
"이연법인세자산",63,71,51
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",NA,15,89
"기타금융업자산",NA,NA,NA
"부채",395,354,429
"유동부채",318,261,282
"단기사채",NA,NA,NA
"단기차입금",63,78,56
"유동성장기부채",127,7,8
"유동금융부채",NA,NA,24
"매입채무및기타유동채무",111,148,147
"유동종업원급여충당부채",NA,NA,NA
"기타단기충당부채",NA,NA,2
"당기법인세부채",1,2,20
"계약부채",NA,NA,NA
"반품(환불)부채",14,24,25
"배출부채",NA,NA,NA
"기타유동부채",2,2,1
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA
"비유동부채",77,94,147
"사채",NA,NA,NA
"장기차입금",8,18,17
"비유동금융부채",0,0,45
"장기매입채무및기타비유동채무",NA,NA,NA
"비유동종업원급여충당부채",67,72,74
"기타장기충당부채",2,3,10
"이연법인세부채",NA,NA,NA
"장기당기법인세부채",NA,NA,NA
"기타비유동부채",NA,NA,NA
"기타금융업부채",NA,NA,NA
"자본",1173,1284,1528
"지배기업주주지분",1170,1280,1525
"자본금",131,131,131
"신종자본증권",NA,NA,NA
"자본잉여금",838,833,813
"기타자본",-112,-112,-112
"기타포괄손익누계액",-6,-6,-3
