"","X2017.12","X2018.12","X2019.12"
"매출액",2058,2333,2094
"매출원가",1631,1821,1658
"매출총이익",427,512,436
"판매비와관리비",88,98,93
"인건비",70,69,70
"유무형자산상각비",5,4,5
"연구개발비",1,0,NA
"광고선전비",NA,0,0
"판매비",-5,0,-3
"관리비",18,24,21
"기타원가성비용",NA,NA,NA
"기타",0,0,0
"영업이익",339,414,343
"영업이익(발표기준)",339,414,343
"금융수익",20,39,40
"이자수익",20,24,23
"배당금수익",NA,NA,NA
"외환이익",0,15,17
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,NA,NA
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,NA
"기타금융수익",NA,NA,NA
"금융원가",21,5,11
"이자비용",1,1,1
"외환손실",20,4,10
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",NA,NA,NA
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,NA,NA
"기타금융원가",NA,NA,NA
"기타수익",10,75,23
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",3,1,3
"자산평가이익",0,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",4,5,3
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",72,7,23
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",0,NA,0
"자산평가손실",NA,NA,NA
"자산손상차손",36,7,21
"기타대손상각비",NA,NA,NA
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",38,4,2
"지분법손익",38,4,2
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",314,519,374
"법인세비용",108,122,98
"계속영업이익",206,396,277
"중단영업이익",NA,NA,NA
"당기순이익",206,396,277
"지배주주순이익",206,397,277
"비지배주주순이익",-1,0,0
"자산",2304,2625,2817
"유동자산",1581,1780,1840
"재고자산",10,11,12
"유동생물자산",NA,NA,NA
"유동금융자산",1076,1185,1113
"매출채권및기타유동채권",140,249,259
"당기법인세자산",NA,NA,NA
"계약자산",117,89,132
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",4,4,4
"현금및현금성자산",233,242,321
"매각예정비유동자산및처분자산집단",NA,NA,NA
"비유동자산",723,845,977
"유형자산",254,256,240
"무형자산",81,80,85
"비유동생물자산",NA,NA,NA
"투자부동산",21,105,118
"장기금융자산",162,291,256
"관계기업등지분관련투자자산",96,100,274
"장기매출채권및기타비유동채권",81,NA,NA
"이연법인세자산",4,5,2
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",24,8,2
