"","X2017.12","X2018.12","X2019.12"
"매출액",2852,2739,2806
"매출원가",2112,2441,2430
"매출총이익",740,298,376
"판매비와관리비",260,196,275
"인건비",55,67,87
"유무형자산상각비",29,37,61
"연구개발비",48,33,43
"광고선전비",NA,NA,NA
"판매비",99,2,31
"관리비",21,42,29
"기타원가성비용",NA,NA,NA
"기타",9,15,23
"영업이익",480,102,101
"영업이익(발표기준)",480,102,101
"금융수익",77,56,62
"이자수익",10,7,3
"배당금수익",NA,NA,NA
"외환이익",19,30,44
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",0,7,NA
"금융자산평가이익",NA,NA,0
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",48,12,15
"기타금융수익",NA,NA,NA
"금융원가",49,63,75
"이자비용",3,6,14
"외환손실",43,24,35
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",4,NA,NA
"금융자산손상차손",NA,7,NA
"파생상품손실",0,26,26
"기타금융원가",NA,NA,NA
"기타수익",9,15,12
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",0,NA,1
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",3,1,2
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",2,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",41,9,14
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",4,0,0
"자산평가손실",NA,NA,NA
"자산손상차손",18,6,9
"기타대손상각비",NA,1,2
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",475,100,86
"법인세비용",98,19,28
"계속영업이익",378,81,58
"중단영업이익",NA,NA,NA
"당기순이익",378,81,58
"지배주주순이익",378,68,32
"비지배주주순이익",NA,13,26
"자산",2002,2460,2861
"유동자산",1240,1237,1669
"재고자산",85,247,311
"유동생물자산",NA,NA,NA
"유동금융자산",582,26,66
"매출채권및기타유동채권",352,290,480
"당기법인세자산",NA,NA,NA
"계약자산",NA,181,299
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",38,42,39
"현금및현금성자산",182,451,474
"매각예정비유동자산및처분자산집단",NA,NA,NA
"비유동자산",762,1223,1192
"유형자산",417,531,527
"무형자산",105,446,394
"비유동생물자산",NA,NA,NA
"투자부동산",75,107,107
"장기금융자산",126,97,113
"관계기업등지분관련투자자산",NA,NA,NA
"장기매출채권및기타비유동채권",14,13,9
"이연법인세자산",24,29,31
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",NA,NA,12
"기타금융업자산",NA,NA,NA
"부채",441,715,1008
"유동부채",391,441,757
"단기사채",NA,NA,NA
"단기차입금",8,58,122
"유동성장기부채",30,30,7
"유동금융부채",NA,5,11
"매입채무및기타유동채무",223,300,359
"유동종업원급여충당부채",NA,NA,NA
"기타단기충당부채",39,6,11
"당기법인세부채",89,31,27
"계약부채",NA,8,215
"반품(환불)부채",NA,NA,NA
"배출부채",NA,NA,NA
"기타유동부채",1,3,5
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA
"비유동부채",50,274,251
