"","X2017.12","X2018.12","X2019.12"
"매출액",870,951,927
"매출원가",749,849,806
"매출총이익",121,102,121
"판매비와관리비",95,101,113
"인건비",34,40,46
"유무형자산상각비",2,2,3
"연구개발비",4,4,3
"광고선전비",4,3,4
"판매비",34,26,31
"관리비",13,15,17
"기타원가성비용",NA,NA,NA
"기타",5,10,10
"영업이익",26,1,8
"영업이익(발표기준)",26,1,8
"금융수익",0,0,13
"이자수익",0,0,0
"배당금수익",NA,NA,NA
"외환이익",NA,NA,NA
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,NA,NA
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,13
"기타금융수익",NA,NA,NA
"금융원가",18,23,59
"이자비용",18,23,25
"외환손실",NA,NA,NA
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",NA,NA,NA
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,NA,33
"기타금융원가",NA,NA,NA
"기타수익",23,110,42
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",1,81,18
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",1,6,6
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",122,21,9
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",97,2,NA
"자산평가손실",NA,NA,NA
"자산손상차손",NA,NA,NA
"기타대손상각비",NA,NA,NA
"충당부채전입액",NA,5,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",-91,67,-5
"법인세비용",-5,2,63
"계속영업이익",-87,65,-68
"중단영업이익",NA,NA,NA
"당기순이익",-87,65,-68
"지배주주순이익",-66,54,-69
"비지배주주순이익",-20,11,1
"자산",1427,1387,1362
"유동자산",575,508,517
"재고자산",229,242,285
"유동생물자산",NA,NA,NA
"유동금융자산",NA,NA,NA
"매출채권및기타유동채권",211,178,179
"당기법인세자산",0,0,0
"계약자산",NA,NA,NA
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",9,12,12
"현금및현금성자산",43,32,32
"매각예정비유동자산및처분자산집단",83,46,8
"비유동자산",851,879,846
"유형자산",646,678,624
"무형자산",1,1,1
"비유동생물자산",NA,NA,NA
"투자부동산",44,44,109
"장기금융자산",28,11,11
