"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","01029394","재무상태표","유동자산","-","119412961393","102931365151","78744733814"
"2","01029394","재무상태표","현금및현금성자산","-","39656111318","13000902381","13802334008"
"3","01029394","재무상태표","매출채권 및 기타유동채권","-","28892600468","22051101369","15614301275"
"4","01029394","재무상태표","재고자산","-","15802823346","4259872333","659683913"
"5","01029394","재무상태표","당기손익-공정가치 측정 금융자산","-","18588166220","30871985534",""
"6","01029394","재무상태표","기타유동금융자산","-","6761361700","25043325011","43504407462"
"7","01029394","재무상태표","기타유동자산","-","9711834231","7704108463","5164007156"
"8","01029394","재무상태표","당기법인세자산","-","64110","70060",""
"9","01029394","재무상태표","비유동자산","-","20184002352","14430003905","14380609563"
"10","01029394","재무상태표","지분법적용 투자주식","-","3786088650","",""
"11","01029394","재무상태표","유형자산","-","3022964593","1454320150","1470512383"
"12","01029394","재무상태표","무형자산","-","10737119671","10873917724","11400321550"
"13","01029394","재무상태표","기타비유동금융자산","-","2627318550","2096988280","1477954630"
"14","01029394","재무상태표","이연법인세자산","-","10510888","4777751","31821000"
"15","01029394","재무상태표","자산총계","-","139596963745","117361369056","93125343377"
"16","01029394","재무상태표","유동부채","-","29291062849","24259227346","14315753752"
"17","01029394","재무상태표","매입채무 및 기타유동채무","-","18674786060","18353757461","11064086326"
"18","01029394","재무상태표","기타유동부채","-","2976349462","1958487248","1155708491"
"19","01029394","재무상태표","기타금융부채","-","","1355319996","702708838"
"20","01029394","재무상태표","당기법인세부채","-","7639927327","2591662641","1393250097"
"21","01029394","재무상태표","비유동부채","-","864065671","5223305292","6704295791"
"22","01029394","재무상태표","장기매입채무 및 기타비유동채무","-","422197917","",""
"23","01029394","재무상태표","기타비유동금융부채","-","","4720432500","6065180100"
"24","01029394","재무상태표","이연법인세부채","-","441867754","502872792","639115691"
"25","01029394","재무상태표","부채총계","-","30155128520","29482532638","21020049543"
"26","01029394","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","106670677900","86707800601","71209380134"
"27","01029394","재무상태표","자본금","-","1619893700","1619893700","812857100"
"28","01029394","재무상태표","자본잉여금","-","37594455900","37594455900","38413859500"
"29","01029394","재무상태표","기타자본구성요소","-","-1051199442","-3376426665","-5536932583"
"30","01029394","재무상태표","이익잉여금(결손금)","-","68507527742","50869877666","37519596117"
"31","01029394","재무상태표","비지배지분","-","2771157325","1171035817","895913700"
"32","01029394","재무상태표","자본총계","-","109441835225","87878836418","72105293834"
"33","01029394","재무상태표","자본과부채총계","-","139596963745","117361369056","93125343377"
"34","01029394","포괄손익계산서","수익(매출액)","-","111354943418","62103161722","24092472491"
"35","01029394","포괄손익계산서","광고대행수익","-","41456432047","27796516537","20596333923"
"36","01029394","포괄손익계산서","제품매출","-","69898511371","34306645185","3496138568"
"37","01029394","포괄손익계산서","매출총이익","-","111354943418","62103161722","24092472491"
"38","01029394","포괄손익계산서","영업비용","-","73517221301","45238965088","16206241080"
"39","01029394","포괄손익계산서","영업이익(손실)","-","37837722117","16864196634","7886231411"
"40","01029394","포괄손익계산서","금융수익","-","1700699911","1545244901","979343765"
"41","01029394","포괄손익계산서","금융원가","-","258326859","69413484","7560335"
"42","01029394","포괄손익계산서","기타이익","-","4547893886","1568940004","1480850059"
"43","01029394","포괄손익계산서","기타손실","-","1492938306","319782338","774115952"
