"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00400121","재무상태표","유동자산","-","9173122301","11365046341","19841102756"
"2","00400121","재무상태표","현금및현금성자산","-","868631397","61115332","260070386"
"3","00400121","재무상태표","매출채권 및 기타유동채권","-","2012079990","343843167","307375086"
"4","00400121","재무상태표","매출채권","-","2012079990","343843167","307375086"
"5","00400121","재무상태표","단기기타채권","-","364023642","257880003","359391781"
"6","00400121","재무상태표","단기기타금융자산","-","4254053051","10252806332","18653435108"
"7","00400121","재무상태표","재고자산","-","1268030885","158716281","196847939"
"8","00400121","재무상태표","당기법인세자산","-","33425630","45342270","35776200"
"9","00400121","재무상태표","기타유동자산","-","372877706","245342956","28206256"
"10","00400121","재무상태표","매각예정비유동자산","-","3045000000","0","0"
"11","00400121","재무상태표","비유동자산","-","45108174651","29301463093","34428030894"
"12","00400121","재무상태표","장기기타채권","-","634565050","557240000","612290000"
"13","00400121","재무상태표","장기기타금융자산","-","498587754","0","319856612"
"14","00400121","재무상태표","종속기업및관계기업투자","-","1069554521","1572637334","942538771"
"15","00400121","재무상태표","투자부동산","-","5870515059","3847271026","3450710398"
"16","00400121","재무상태표","유형자산","-","36716870461","23157314733","28797220113"
"17","00400121","재무상태표","무형자산","-","318081806","167000000","305415000"
"18","00400121","재무상태표","자산총계","-","57326296952","40666509434","54269133650"
"19","00400121","재무상태표","유동부채","-","39778995762","12157449726","18461975278"
"20","00400121","재무상태표","매입채무 및 기타유동채무","-","38094813239","12152318780","17073990160"
"21","00400121","재무상태표","매입채무","-","1538817203","156972368","117144720"
"22","00400121","재무상태표","단기기타채무","-","5514029036","435346412","367914354"
"23","00400121","재무상태표","단기차입금","-","31041967000","11560000000","13900000000"
"24","00400121","재무상태표","유동성교환사채","-","0","0","2688931086"
"25","00400121","재무상태표","유동성리스부채","-","54146128","0","0"
"26","00400121","재무상태표","단기충당부채","-","1629816395","0","1383349882"
"27","00400121","재무상태표","기타유동부채","-","220000","5130946","4635236"
"28","00400121","재무상태표","비유동부채","-","1554672892","110000000","110000000"
"29","00400121","재무상태표","장기매입채무 및 기타비유동채무","-","501000000","110000000","110000000"
"30","00400121","재무상태표","장기기타채무","-","1000000","110000000","110000000"
"31","00400121","재무상태표","장기차입금","-","500000000","0","0"
"32","00400121","재무상태표","리스부채","-","70845101","0","0"
"33","00400121","재무상태표","확정급여채무","-","982827791","0","0"
"34","00400121","재무상태표","부채총계","-","41333668654","12267449726","18571975278"
"35","00400121","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","15261988779","28399059708","35697158372"
"36","00400121","재무상태표","자본금","-","5943896000","5943896000","5943896000"
"37","00400121","재무상태표","기타불입자본","-","12165375654","12165375654","12165375654"
"38","00400121","재무상태표","기타자본구성요소","-","-3128520881","-3128520881","-3104891385"
"39","00400121","재무상태표","이익잉여금(결손금)","-","281238006","13418308935","20692778103"
"40","00400121","재무상태표","비지배지분","-","730639519","0","0"
"41","00400121","재무상태표","자본총계","-","15992628298","28399059708","35697158372"
"42","00400121","재무상태표","자본과부채총계","-","57326296952","40666509434","54269133650"
"43","00400121","포괄손익계산서","매출액","-","25786990464","4885846719","8921890616"
"44","00400121","포괄손익계산서","매출원가","-","26534128056","5606869492","9814114843"
"45","00400121","포괄손익계산서","매출총이익","-","-747137592","-721022773","-892224227"
"46","00400121","포괄손익계산서","판매비와관리비","-","4652789547","3432539625","3894671801"
"47","00400121","포괄손익계산서","영업이익","-","-5399927139","-4153562398","-4786896028"
"48","00400121","포괄손익계산서","금융수익","-","116887211","529176439","408669926"
"49","00400121","포괄손익계산서","금융수익-유효이자율법","-","93538002","240144416","335960635"
"50","00400121","포괄손익계산서","금융수익-기타","-","23349209","289032023","72709291"
"51","00400121","포괄손익계산서","금융비용","-","2083630730","900050641","708756745"
"52","00400121","포괄손익계산서","지분법이익","-","0","630098563","0"
"53","00400121","포괄손익계산서","지분법손실","-","503082813","0","504937930"
"54","00400121","포괄손익계산서","기타의대손충당금환입","-","16812240","0","0"
"55","00400121","포괄손익계산서","기타의대손상각비","-","2561893","0","0"
"56","00400121","포괄손익계산서","기타수익","-","1987543884","222586620","200150278"
"57","00400121","포괄손익계산서","기타비용","-","7904779388","3454368847","3407511086"
"58","00400121","포괄손익계산서","법인세비용차감전순이익","-","-13772738628","-7126120264","-8799281585"
