"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00447760","재무상태표","유동자산","-","81517046794","103779136583","121408520381"
"2","00447760","재무상태표","현금및현금성자산","-","40518582529","39933656037","39295073079"
"3","00447760","재무상태표","단기금융상품","-","9607902003","1708945832","5770761916"
"4","00447760","재무상태표","매출채권 및 기타유동채권","-","15430141710","31810210188","54175712477"
"5","00447760","재무상태표","매출채권","-","8249288947","16867606090","30882975918"
"6","00447760","재무상태표","유동계약자산","-","7180852763","14942604098","0"
"7","00447760","재무상태표","단기미청구공사","-","0","0","23292736559"
"8","00447760","재무상태표","기타유동금융자산","-","801172315","2853410048","3805141824"
"9","00447760","재무상태표","기타유동자산","-","1360642193","3056984311","6267646899"
"10","00447760","재무상태표","당기법인세자산","-","7424610","71547060","0"
"11","00447760","재무상태표","재고자산","-","13791181434","24344383107","12094184186"
"12","00447760","재무상태표","비유동자산","-","52250762805","38081451347","43240104137"
"13","00447760","재무상태표","장기금융상품","-","93500000","81500000","69500000"
"14","00447760","재무상태표","기타비유동금융자산","-","10477087618","2448424154","2220326964"
"15","00447760","재무상태표","비유동 당기손익-공정가치 측정 금융자산","-","8044821792","807031597","0"
"16","00447760","재무상태표","비유동 기타포괄손익-공정가치 금융자산","-","0","69099720","0"
"17","00447760","재무상태표","기타금융자산","-","2432265826","1572292837","2220326964"
"18","00447760","재무상태표","유형자산","-","30409982441","29038411222","28762875859"
"19","00447760","재무상태표","장기매출채권 및 기타비유동채권","-","5965143022","0","0"
"20","00447760","재무상태표","비유동계약자산","-","5965143022","0","0"
"21","00447760","재무상태표","사용권","-","2710797214","0","0"
"22","00447760","재무상태표","영업권 이외의 무형자산","-","1740593574","1277340906","5800701298"
"23","00447760","재무상태표","종속기업, 조인트벤처와 관계기업에 대한 투자자산","-","262743991","475607961","1220350041"
"24","00447760","재무상태표","이연법인세자산","-","504865829","4674117988","5080300859"
"25","00447760","재무상태표","기타비유동자산","-","86049116","86049116","86049116"
"26","00447760","재무상태표","자산총계","-","133767809599","141860587930","164648624518"
"27","00447760","재무상태표","유동부채","-","17603653674","36841407797","63990084849"
"28","00447760","재무상태표","매입채무 및 기타유동채무","-","7048004922","22579851664","48432587636"
"29","00447760","재무상태표","단기차입금","-","0","4838000000","10035000000"
"30","00447760","재무상태표","단기매입채무","-","5313900342","13043314333","26880754495"
"31","00447760","재무상태표","유동계약부채","-","1734104580","4698537331","0"
"32","00447760","재무상태표","단기초과청구공사","-","0","0","11516833141"
"33","00447760","재무상태표","기타유동금융부채","-","5885090026","7235985444","8556562045"
"34","00447760","재무상태표","기타유동부채","-","713057064","601592375","2313119261"
"35","00447760","재무상태표","당기법인세부채","-","294530071","748504538","0"
"36","00447760","재무상태표","리스부채","-","991365754","0","0"
"37","00447760","재무상태표","파생금융상품","-","35698100","153132607","0"
"38","00447760","재무상태표","유동충당부채","-","2635907737","5522341169","4687815907"
"39","00447760","재무상태표","비유동부채","-","3256279362","1655067889","1812343796"
"40","00447760","재무상태표","퇴직급여부채","-","1399073562","1572763274","1596403867"
"41","00447760","재무상태표","확정급여채무의현재가치","-","1399073562","1572763274","1596403867"
"42","00447760","재무상태표","기타비유동금융부채","-","137774326","82304615","215939929"
"43","00447760","재무상태표","장기매입채무 및 기타비유동채무","-","1719431474","0","0"
"44","00447760","재무상태표","비유동리스부채","-","1719431474","0","0"
"45","00447760","재무상태표","부채총계","-","20859933036","38496475686","65802428645"
"46","00447760","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","112907876563","103364112244","98846195873"
"47","00447760","재무상태표","자본금","-","4072116000","3932270000","3830414000"
"48","00447760","재무상태표","자본잉여금","-","26151683661","26151683661","26151683661"
"49","00447760","재무상태표","주식발행초과금","-","26151683661","26151683661","26151683661"
"50","00447760","재무상태표","기타자본구성요소","-","-8610796298","-8419945610","-8189890031"
"51","00447760","재무상태표","기타포괄손익누계액","-","-48490462","-48490462","-2590182"
"52","00447760","재무상태표","이익잉여금(결손금)","-","91343363662","81748594655","77056578425"
"53","00447760","재무상태표","비지배지분","-","0","0","0"
"54","00447760","재무상태표","자본총계","-","112907876563","103364112244","98846195873"
"55","00447760","재무상태표","자본과부채총계","-","133767809599","141860587930","164648624518"
"56","00447760","포괄손익계산서","수익(매출액)","-","97432266882","213396156201","181450622283"
"57","00447760","포괄손익계산서","매출원가","-","69944355092","159506937473","118005349233"
"58","00447760","포괄손익계산서","매출총이익","-","27487911790","53889218728","63445273050"
"59","00447760","포괄손익계산서","판매비와관리비","-","23830829985","27620746686","26207424548"
"60","00447760","포괄손익계산서","영업이익(손실)","-","3657081805","26268472042","37237848502"
"61","00447760","포괄손익계산서","기타이익","-","13330549916","2890610637","370522272"
"62","00447760","포괄손익계산서","기타손실","-","1175640129","4910876265","2954309736"
"63","00447760","포괄손익계산서","금융수익","-","2694236467","1981162992","525981995"
"64","00447760","포괄손익계산서","금융원가","-","610392582","333589505","2197813238"
"65","00447760","포괄손익계산서","지분법 적용대상인 관계기업의 당기순손익에 대한 지분","-","-299213690","-744742080","-8315686"
"66","00447760","포괄손익계산서","법인세비용차감전순이익(손실)","-","17596621787","25151037821","32973914109"
"67","00447760","포괄손익계산서","법인세비용","-","5636721555","5400835061","4805996580"
"68","00447760","포괄손익계산서","당기순이익(손실)","-","11959900232","19750202760","28167917529"
"69","00447760","포괄손익계산서","기타포괄손익","-","-127594925","-724313281","-22766756"
"70","00447760","포괄손익계산서","당기손익으로 재분류되지 않는항목(세후기타포괄손익)","-","-127594925","-724313281","-22766756"
"71","00447760","포괄손익계산서","확정급여제도의 재측정손익(세후기타포괄손익)","-","-127594925","-724313281","-22766756"
"72","00447760","포괄손익계산서","총포괄손익","-","11832305307","19025889479","28145150773"
"73","00447760","포괄손익계산서","지배기업의 소유주에게 귀속되는 당기순이익(손실)","-","11959900232","19750202760","28167917529"
"74","00447760","포괄손익계산서","총 포괄손익, 지배기업의 소유주에게 귀속되는 지분","-","11832305307","19025889479","28145150773"
"75","00447760","포괄손익계산서","기본주당이익(손실)","-","1660","2843","4150"
"76","00447760","현금흐름표","영업활동현금흐름","-","15465625732","6622562279","39041529294"
"77","00447760","현금흐름표","영업활동으로부터 창출된 현금흐름","-","16573585422","9095792801","40471841575"
"78","00447760","현금흐름표","이자수취(영업)","-","893612678","478954176","70758472"
"79","00447760","현금흐름표","배당금수취(영업)","-","12792205","0","0"
"80","00447760","현금흐름표","이자지급(영업)","-","137986538","204947668","178701365"
"81","00447760","현금흐름표","법인세납부(환급)","-","1876378035","2747237030","1322369388"
"82","00447760","현금흐름표","투자활동현금흐름","-","-6776541341","2191152787","-8673091215"
"83","00447760","현금흐름표","단기금융상품의 처분","-","45532336744","9055483308","99900000"
"84","00447760","현금흐름표","당기손익인식금융자산의 처분","-","5237298098","80102670","0"
"85","00447760","현금흐름표","기타금융자산의 처분","-","152041911","562908422","605688246"
"86","00447760","현금흐름표","유형자산의 처분","-","0","161500","1442160"
"87","00447760","현금흐름표","단기금융상품의 취득","-","53297423076","5004333275","6016849274"
"88","00447760","현금흐름표","장기금융상품의 취득","-","12000000","12000000","12000000"
"89","00447760","현금흐름표","당기손익인식금융자산의 취득","-","1250000000","375000000","0"
"90","00447760","현금흐름표","기타포괄손익인식금융자산의 취득","-","17250000","0","0"
"91","00447760","현금흐름표","기타금융자산의 취득","-","1012000000","404230815","1536096700"
"92","00447760","현금흐름표","유형자산의 취득","-","891160445","1413747640","618153727"
"93","00447760","현금흐름표","무형자산의 취득","-","329014276","200781400","1197021920"
"94","00447760","현금흐름표","현금의기타유입(유출)","-","-889370297","-97409983","0"
"95","00447760","현금흐름표","재무활동현금흐름","-","-7852877125","-8143220779","2882529880"
"96","00447760","현금흐름표","단기차입금의 증가","-","76375000000","262461300000","155355000000"
"97","00447760","현금흐름표","단기차입금의 상환","-","81213000000","267658300000","151320000000"
"98","00447760","현금흐름표","금융리스부채의 지급","-","726776837","0","0"
"99","00447760","현금흐름표","자기주식의 취득","-","190850688","230055579","0"
"100","00447760","현금흐름표","배당금지급","-","2097249600","2716165200","1152470120"
"101","00447760","현금흐름표","현금및현금성자산에 대한 환율변동효과","-","-251280774","-31911329","-1435640274"
"102","00447760","현금흐름표","현금및현금성자산의순증가(감소)","-","584926492","638582958","31815327685"
"103","00447760","현금흐름표","기초현금및현금성자산","-","39933656037","39295073079","7479745394"
"104","00447760","현금흐름표","기말현금및현금성자산","-","40518582529","39933656037","39295073079"
"105","00447760","자본변동표","기초자본","연결재무제표 [member]","103364112244","98846195873","71310313020"
"106","00447760","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","103364112244","98846195873","71310313020"
"107","00447760","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","-8419945610","-8189890031","-8733092231"
"108","00447760","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","-48490462","-2590182","-2590182"
"109","00447760","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","81748594655","77056578425","50063897772"
"110","00447760","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","3932270000","3830414000","3830414000"
"111","00447760","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|주식발행초과금","26151683661","26151683661","26151683661"
"112","00447760","자본변동표","회계정책변경에 따른 증가(감소)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","","-11561752329",""
"113","00447760","자본변동표","회계정책변경에 따른 증가(감소)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","","-45900280",""
"114","00447760","자본변동표","회계정책변경에 따른 증가(감소)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","","-11515852049",""
"115","00447760","자본변동표","당기순이익(손실)","연결재무제표 [member]","11959900232","19750202760","28167917529"
"116","00447760","자본변동표","당기순이익(손실)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","11959900232","19750202760","28167917529"
"117","00447760","자본변동표","당기순이익(손실)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","11959900232","19750202760","28167917529"
"118","00447760","자본변동표","순확정급여부채의 재측정요소","연결재무제표 [member]","-127594925","-724313281","-22766756"
"119","00447760","자본변동표","순확정급여부채의 재측정요소","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","-127594925","-724313281","-22766756"
"120","00447760","자본변동표","순확정급여부채의 재측정요소","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","-127594925","-724313281","-22766756"
"121","00447760","자본변동표","자기주식 거래로 인한 증감","연결재무제표 [member]","-190850688","-230055579","543202200"
"122","00447760","자본변동표","자기주식 거래로 인한 증감","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","-190850688","-230055579","543202200"
"123","00447760","자본변동표","자기주식 거래로 인한 증감","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","-190850688","-230055579","543202200"
"124","00447760","자본변동표","주식배당","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","-139846000","-101856000",""
"125","00447760","자본변동표","주식배당","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","139846000","101856000",""
"126","00447760","자본변동표","배당금지급","연결재무제표 [member]","2097690300","2716165200","1152470120"
"127","00447760","자본변동표","배당금지급","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","2097690300","2716165200","1152470120"
"128","00447760","자본변동표","배당금지급","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","2097690300","2716165200","1152470120"
"129","00447760","자본변동표","기말자본","연결재무제표 [member]","112907876563","103364112244","98846195873"
"130","00447760","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","112907876563","103364112244","98846195873"
"131","00447760","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","-8610796298","-8419945610","-8189890031"
"132","00447760","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","-48490462","-48490462","-2590182"
"133","00447760","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","91343363662","81748594655","77056578425"
"134","00447760","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","4072116000","3932270000","3830414000"
"135","00447760","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|주식발행초과금","26151683661","26151683661","26151683661"
