"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00124799","재무상태표","유동자산","-","325688127156","355385070873","271494824294"
"2","00124799","재무상태표","현금및현금성자산","-","47836444709","36946606642","8690893168"
"3","00124799","재무상태표","금융기관예치금","-","9862629863","775028620","62000000"
"4","00124799","재무상태표","매출채권 및 기타채권","-","88572442786","93065927586","100679308244"
"5","00124799","재무상태표","재고자산","-","118664340510","162029819314","118153336935"
"6","00124799","재무상태표","생물자산","-","12825675034","12864673146","11585826769"
"7","00124799","재무상태표","당기법인세자산","-","594667727","128000866","8537510"
"8","00124799","재무상태표","단기파생상품자산","-","191067861","0","0"
"9","00124799","재무상태표","기타유동자산","-","47140858666","49575014699","32314921668"
"10","00124799","재무상태표","비유동자산","-","811722958718","820613073763","785771345365"
"11","00124799","재무상태표","매도가능금융자산","-","0","0","8735971388"
"12","00124799","재무상태표","기타포괄손익-공정가치 측정 금융자산","-","9739203851","10836069290","0"
"13","00124799","재무상태표","비유동금융기관예치금","-","4152176080","516385420","854997600"
"14","00124799","재무상태표","장기매출채권 및 기타채권","-","29728853646","15442458740","25847389534"
"15","00124799","재무상태표","비유동생물자산","-","5218032786","4871389619","2630473426"
"16","00124799","재무상태표","관계기업에 대한 투자자산","-","228189935261","248557105054","244123687911"
"17","00124799","재무상태표","유형자산","-","460832913799","466313787964","430292502850"
"18","00124799","재무상태표","투자부동산","-","65675327673","66111892461","66353056509"
"19","00124799","재무상태표","무형자산","-","6355923320","7519022893","5053201785"
"20","00124799","재무상태표","이연법인세자산","-","223976452","444962322","425086221"
"21","00124799","재무상태표","기타비유동자산","-","0","0","1454978141"
"22","00124799","재무상태표","사용권자산","-","1258247868","0","0"
"23","00124799","재무상태표","비유동파생상품자산","-","348367982","0","0"
"24","00124799","재무상태표","자산총계","-","1137411085874","1175998144636","1057266169659"
"25","00124799","재무상태표","유동부채","-","369626856196","423900879645","424026847996"
"26","00124799","재무상태표","매입채무 및 기타채무","-","162425006689","159128984662","145324063878"
"27","00124799","재무상태표","단기차입금","-","154970857632","204476857627","248662110213"
"28","00124799","재무상태표","유동성사채","-","19982136131","0","0"
"29","00124799","재무상태표","유동성장기차입금","-","23046599998","42430870000","10153720000"
"30","00124799","재무상태표","당기법인세부채","-","955808419","6426027618","11233531352"
"31","00124799","재무상태표","파생상품부채","-","103524656","446321700","0"
"32","00124799","재무상태표","기타유동부채","-","6952118409","10991818038","8653422553"
"33","00124799","재무상태표","단기리스부채","-","1190804262","0","0"
"34","00124799","재무상태표","비유동부채","-","282763124862","242282231452","167633772359"
"35","00124799","재무상태표","장기매입채무 및 기타비유동채무","-","9449577897","8674339296","8905626726"
"36","00124799","재무상태표","사채","-","74506758429","73246166222","0"
"37","00124799","재무상태표","장기차입금","-","149635937802","95679684800","99518678000"
"38","00124799","재무상태표","비유동파생상품부채","-","199585706","86953020","0"
"39","00124799","재무상태표","기타비유동부채","-","6465278633","6636371977","7089353957"
"40","00124799","재무상태표","순확정급여부채","-","3630153611","8004451080","7179170709"
"41","00124799","재무상태표","이연법인세부채","-","38780511432","49954265057","44940942967"
"42","00124799","재무상태표","비유동리스부채","-","95321352","0","0"
"43","00124799","재무상태표","부채총계","-","652389981058","666183111097","591660620355"
"44","00124799","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","399598566957","417636737245","382327302457"
"45","00124799","재무상태표","자본금","-","25000000000","25000000000","25000000000"
"46","00124799","재무상태표","기타불입자본","-","6678648799","5949126095","6543108436"
"47","00124799","재무상태표","기타자본구성요소","-","10840873042","14844915257","13512764172"
"48","00124799","재무상태표","이익잉여금(결손금)","-","357079045116","371842695893","337271429849"
"49","00124799","재무상태표","비지배지분","-","85422537859","92178296294","83278246847"
"50","00124799","재무상태표","자본총계","-","485021104816","509815033539","465605549304"
"51","00124799","재무상태표","자본과부채총계","-","1137411085874","1175998144636","1057266169659"
"52","00124799","포괄손익계산서","수익(매출액)","-","735428242744","782090587232","816027206701"
"53","00124799","포괄손익계산서","매출원가","-","678930013307","688994638918","706779307833"
"54","00124799","포괄손익계산서","매출총이익","-","56498229437","93095948314","109247898868"
"55","00124799","포괄손익계산서","판매비와관리비","-","38262986465","38796540209","50130271874"
"56","00124799","포괄손익계산서","영업이익(손실)","-","18235242972","54299408105","59117626994"
"57","00124799","포괄손익계산서","금융수익","-","5534263733","4247820016","6730651595"
"58","00124799","포괄손익계산서","금융원가","-","15280222735","15019675768","16646538879"
"59","00124799","포괄손익계산서","기타이익","-","7517392135","6647616545","9562732503"
"60","00124799","포괄손익계산서","기타손실","-","23822162128","6974019842","13978932876"
"61","00124799","포괄손익계산서","관계기업투자손익","-","-8432685004","13057204478","29401627580"
"62","00124799","포괄손익계산서","법인세비용차감전순이익(손실)","-","-16248171027","56258353534","74187166917"
"63","00124799","포괄손익계산서","법인세비용","-","-1803042215","15061519019","20059568941"
"64","00124799","포괄손익계산서","당기순이익(손실)","-","-14445128812","41196834515","54127597976"
"65","00124799","포괄손익계산서","기타포괄손익","-","-2190935315","1234586437","4763393062"
"66","00124799","포괄손익계산서","당기손익으로 재분류되지 않는항목(세후기타포괄손익)","-","268776121","1673894413","687188392"
"67","00124799","포괄손익계산서","기타포괄손익-공정가치측정금융자산 손익","-","-272034383","1827478784","0"
"68","00124799","포괄손익계산서","관계기업의 기타포괄손익에 대한 지분","-","1526390481","391811200","189543547"
"69","00124799","포괄손익계산서","확정급여제도의 재측정손익(세후기타포괄손익)","-","-985579977","-545395571","497644845"
"70","00124799","포괄손익계산서","당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)","-","-2459711436","-439307976","4076204670"
"71","00124799","포괄손익계산서","매도가능금융자산평가손익(세후기타포괄손익)","-","0","0","1654786723"
"72","00124799","포괄손익계산서","관계기업의 기타포괄손익에 대한 지분","-","-2169102981","-371156219","2663610636"
"73","00124799","포괄손익계산서","해외사업장환산외환차이(세후기타포괄손익)","-","-200498472","6296558","-242192689"
"74","00124799","포괄손익계산서","현금흐름위험회피 파생상품평가손익","-","-90109983","-74448315","0"
"75","00124799","포괄손익계산서","총포괄손익","-","-16636064127","42431420952","58890991038"
"76","00124799","포괄손익계산서","지배기업의 소유주에게 귀속되는 당기순이익(손실)","-","-12783234008","35615301742","43747911467"
"77","00124799","포괄손익계산서","비지배지분에 귀속되는 당기순이익(손실)","-","-1661894804","5581532773","10379686509"
"78","00124799","포괄손익계산서","총 포괄손익, 지배기업의 소유주에게 귀속되는 지분","-","-13029605532","36892417129","47160599765"
"79","00124799","포괄손익계산서","총 포괄손익, 비지배지분","-","-3606458595","5539003823","11730391273"
"80","00124799","포괄손익계산서","기본주당이익(손실)","-","-2585","7202","8847"
"81","00124799","포괄손익계산서","희석주당이익(손실)","-","-2585","7202","8847"
"82","00124799","현금흐름표","영업활동현금흐름","-","36530381306","16442562871","66405115460"
"83","00124799","현금흐름표","당기순이익(손실)","-","-14445128812","41196834515","54127597976"
"84","00124799","현금흐름표","당기순이익조정을 위한 가감","-","66994614646","39853711739","30706454286"
"85","00124799","현금흐름표","감가상각비","-","24385234426","18035770994","16669445210"
"86","00124799","현금흐름표","무형자산상각비","-","341523310","343581024","196341575"
"87","00124799","현금흐름표","퇴직급여","-","4203573479","4162736639","4115311280"
"88","00124799","현금흐름표","대손상각비","-","337078373","634830863","80237932"
"89","00124799","현금흐름표","기타의 대손상각비","-","5285600000","1134135790","2002347638"
"90","00124799","현금흐름표","이자비용","-","14719172881","13524453521","13272332262"
"91","00124799","현금흐름표","외화환산손실","-","836281207","1503758230","4926902086"
"92","00124799","현금흐름표","파생상품평가손실","-","303110362","231970975","0"
"93","00124799","현금흐름표","재고자산평가손실","-","0","255515377","0"
"94","00124799","현금흐름표","재고자산폐기손실","-","362544","3209685","0"
"95","00124799","현금흐름표","생물자산평가손실","-","4080695601","2843782759","3959420606"
"96","00124799","현금흐름표","생물자산상각비","-","935758501","796936413","0"
"97","00124799","현금흐름표","유형자산처분손실","-","42716854","638275661","36101151"
"98","00124799","현금흐름표","무형자산손상차손","-","873857714","0","2391041941"
"99","00124799","현금흐름표","법인세비용","-","-1803042215","15061519019","20059568941"
"100","00124799","현금흐름표","관계기업투자처분손실","-","15066690435","189559500","0"
"101","00124799","현금흐름표","매도가능금융자산처분손실","-","0","0","1502955998"
"102","00124799","현금흐름표","금융보증비용","-","210492","107783450","104021761"
"103","00124799","현금흐름표","잡손실","-","12430063099","0","0"
"104","00124799","현금흐름표","기타비용","-","594694641","192407078","2252307320"
"105","00124799","현금흐름표","이자수익","-","3303372506","3209270279","5009137500"
"106","00124799","현금흐름표","배당금수익","-","186998985","34250654","44334598"
"107","00124799","현금흐름표","외화환산이익","-","3266467273","2456500280","766601241"
"108","00124799","현금흐름표","기타의 손실충당금환입","-","0","12274170","0"
"109","00124799","현금흐름표","재고자산평가손실환입","-","255515377","0","0"
"110","00124799","현금흐름표","유형자산처분이익","-","1301035166","536596150","2588385277"
"111","00124799","현금흐름표","생물자산평가이익","-","108304491","0","0"
"112","00124799","현금흐름표","매도가능금융자산처분이익","-","0","0","448695"
"113","00124799","현금흐름표","관계기업투자처분이익","-","0","0","1823772684"
"114","00124799","현금흐름표","지분법이익","-","6634005431","13057204478","27577854896"
"115","00124799","현금흐름표","금융보증수익","-","57166154","57476412","464961825"
"116","00124799","현금흐름표","파생상품평가이익","-","0","0","764568000"
"117","00124799","현금흐름표","임대료매출","-","86750797","105184925","83573971"
"118","00124799","현금흐름표","기타영업외수익","-","439350878","337757891","1738242728"
"119","00124799","현금흐름표","영업활동으로인한자산ㆍ부채의변동","-","6568566389","-41189369467","241294833"
"120","00124799","현금흐름표","매출채권의 감소(증가)","-","-10894343605","11925518848","-1448059526"
"121","00124799","현금흐름표","기타채권의 감소(증가)","-","-3607603664","2250967778","-964228098"
"122","00124799","현금흐름표","기타유동자산의 감소(증가)","-","383558315","-19044128701","10440096121"
"123","00124799","현금흐름표","재고자산의 감소(증가)","-","33910796822","-39827367305","-14883497426"
"124","00124799","현금흐름표","생물자산의 감소(증가)","-","-5215794666","-7160481742","-1006833969"
"125","00124799","현금흐름표","장기기타채권의감소(증가)","-","0","0","-1830670000"
"126","00124799","현금흐름표","매입채무의 증가(감소)","-","-1831543084","13205564220","4892636008"
"127","00124799","현금흐름표","기타채무의 증가(감소)","-","7902011213","-1329853733","6049608763"
"128","00124799","현금흐름표","기타유동부채의 증가(감소)","-","-4237398473","2924007873","3392164688"
"129","00124799","현금흐름표","기타충당부채의 증가(감소)","-","0","0","-22332495"
"130","00124799","현금흐름표","순확정급여부채의 증가(감소)","-","-9841116469","-4133596705","-4377589233"
"131","00124799","현금흐름표","이자수취(영업)","-","3644389424","4297118331","8538618665"
"132","00124799","현금흐름표","배당금수취(영업)","-","1702461747","1122086237","803556019"
"133","00124799","현금흐름표","이자지급(영업)","-","14267161180","14362767862","14217336697"
"134","00124799","현금흐름표","법인세납부(환급)","-","13667360908","14475050622","13795069622"
"135","00124799","현금흐름표","투자활동현금흐름","-","-43883209376","-37571672718","-16527865794"
"136","00124799","현금흐름표","금융기관예치금의 감소","-","775028620","262000000","1732154788"
"137","00124799","현금흐름표","기타채권의 감소","-","29326221171","9681700000","19593790626"
"138","00124799","현금흐름표","공정가치측정금융자산의 처분","-","773223466","119700500",""
"139","00124799","현금흐름표","비유동매도가능금융자산의 처분","-","0","0","1370000"
"140","00124799","현금흐름표","장기기타채권의 감소","-","189672247","20866000000","11610013950"
"141","00124799","현금흐름표","비유동금융기관예치금의 감소","-","0","0","225300"
"142","00124799","현금흐름표","유형자산 및 투자부동산의 처분","-","4764456305","2547403674","3354758457"
"143","00124799","현금흐름표","기타채무의 증가","-","210508561","510460000","264475009"
"144","00124799","현금흐름표","장기기타채무의 증가","-","32431087","31251970","746556324"
"145","00124799","현금흐름표","정부보조금의 수취","-","39000000","14000000","0"
"146","00124799","현금흐름표","관계기업투자의처분","-","10469985000","10512605676","0"
"147","00124799","현금흐름표","연결범위변동으로 인한 유입","-","0","1080261610","532873346"
"148","00124799","현금흐름표","금융기관예치금의 증가","-","9223441023","462000000","386154788"
"149","00124799","현금흐름표","비유동매도가능금융자산의 취득","-","0","0","19474988"
"150","00124799","현금흐름표","공정가치측정금융자산의 취득","-","0","60000000","0"
"151","00124799","현금흐름표","관계기업에 대한 투자자산의 취득","-","989432000","2348554580","8585030500"
"152","00124799","현금흐름표","기타채권의 증가","-","51925562000","15682775395","20171611162"
"153","00124799","현금흐름표","비유동성금융기관예치금의 증가","-","4274979500","174416440","124600205"
"154","00124799","현금흐름표","장기기타채권의 증가","-","847500000","13339330000","3791526000"
"155","00124799","현금흐름표","유형자산및투자부동산의 취득","-","18459173857","48833950708","21136829823"
"156","00124799","현금흐름표","무형자산의 취득","-","42422875","2024059299","136671938"
"157","00124799","현금흐름표","기타채무의 감소","-","4701224578","271969726","12184190"
"158","00124799","현금흐름표","재무활동현금흐름","-","17514656099","49252116117","-46024696950"
"159","00124799","현금흐름표","단기차입금의 증가","-","193166541504","207574197537","115244167429"
"160","00124799","현금흐름표","장기차입금의 증가","-","25952500000","64861070581","4133819000"
"161","00124799","현금흐름표","사채의 증가","-","20000000000","73505598000","0"
"162","00124799","현금흐름표","정부보조금의 수취","-","0","0","11953640"
"163","00124799","현금흐름표","연결자본거래로 인한 현금유입","-","403410000","2500000000","0"
"164","00124799","현금흐름표","단기차입금의 상환","-","193802000000","265071252581","153823529719"
"165","00124799","현금흐름표","유동성장기부채의 상환","-","12430870000","9993720000","9008800000"
"166","00124799","현금흐름표","리스부채의상환","-","3404670549","0","0"
"167","00124799","현금흐름표","장기차입금의 상환","-","3760927400","22678003200","1514290000"
"168","00124799","현금흐름표","배당금의 지급","-","1693024220","1445774220","1068017300"
"169","00124799","현금흐름표","기타","-","48052860","0","0"
"170","00124799","현금흐름표","연결자본거래로 인한 현금유출","-","6868250376","0","0"
"171","00124799","현금흐름표","현금및현금성자산에 대한 환율변동효과","-","728010038","132707204","-186753499"
"172","00124799","현금흐름표","현금및현금성자산의순증가(감소)","-","10889838067","28255713474","3665799217"
"173","00124799","현금흐름표","기초현금및현금성자산","-","36946606642","8690893168","5025093951"
"174","00124799","현금흐름표","기말현금및현금성자산","-","47836444709","36946606642","8690893168"
"175","00124799","자본변동표","기초자본","연결재무제표 [member]","509815033539","465605549304","407698489839"
"176","00124799","자본변동표","기초자본","자본 [member]|비지배지분 [member]","92178296294","83278246847","71592100344"
"177","00124799","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","417636737245","382327302457","336106389495"
"178","00124799","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본","5949126095","6543108436","6741045239"
"179","00124799","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","14844915257","13512764172","10715176599"
"180","00124799","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","371842695893","337271429849","293650167657"
"181","00124799","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","25000000000","25000000000","25000000000"
