"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"34","01326279","재무상태표","자본총계","-","12170864220","2451677664"
"35","01326279","재무상태표","자본과부채총계","-","27215218749","11148253838"
"36","01326279","포괄손익계산서","수익(매출액)","-","20281482358","18314368990"
"37","01326279","포괄손익계산서","매출원가","-","15082127387","14777305182"
"38","01326279","포괄손익계산서","매출총이익","-","5199354971","3537063808"
"39","01326279","포괄손익계산서","판매비와관리비","-","4105270790","2817670812"
"40","01326279","포괄손익계산서","영업이익(손실)","-","1094084181","719392996"
"41","01326279","포괄손익계산서","기타이익","-","92737202","71842146"
"42","01326279","포괄손익계산서","기타손실","-","3405182920","33404347"
"43","01326279","포괄손익계산서","금융수익","-","69127600","232157665"
"44","01326279","포괄손익계산서","금융원가","-","557451554","464982656"
"45","01326279","포괄손익계산서","법인세비용차감전순이익(손실)","-","-2706685491","525005804"
"46","01326279","포괄손익계산서","법인세비용","-","19736379","71382600"
"47","01326279","포괄손익계산서","당기순이익(손실)","-","-2726421870","453623204"
"48","01326279","포괄손익계산서","기타포괄손익","-","187469331",""
"49","01326279","포괄손익계산서","자산재평가손익(세후기타포괄손익)","-","187469331",""
"50","01326279","포괄손익계산서","총포괄손익","-","-2538952539","453623204"
"51","01326279","포괄손익계산서","기본주당이익(손실)","-","-177","33"
"52","01326279","포괄손익계산서","희석주당이익(손실)","-","-160","32"
"53","01326279","현금흐름표","영업활동현금흐름","-","-791999050","-1593028890"
"54","01326279","현금흐름표","당기순이익(손실)","-","-2726421870","453623204"
"55","01326279","현금흐름표","당기순이익조정을 위한 가감","-","4372070134","675431202"
"56","01326279","현금흐름표","영업활동으로인한자산ㆍ부채의변동","-","-2335149022","-2443903967"
"57","01326279","현금흐름표","이자수취(영업)","-","211528311","246796"
"58","01326279","현금흐름표","이자지급(영업)","-","287804043","278533395"
"59","01326279","현금흐름표","법인세납부(환급)","-","26222560","-107270"
"60","01326279","현금흐름표","투자활동현금흐름","-","4194999057","-259369088"
"61","01326279","현금흐름표","현금의기타유입(유출)","-","1250123909",""
"62","01326279","현금흐름표","단기대여금및수취채권의 처분","-","","662519182"
"63","01326279","현금흐름표","단기금융상품의 처분","-","8500000000","18000000"
"64","01326279","현금흐름표","유형자산의 처분","-","12727273","10454545"
"65","01326279","현금흐름표","기타보증금의 감소","-","","31052000"
"66","01326279","현금흐름표","대여금의 증가","-","150000000","355000000"
"67","01326279","현금흐름표","당기손익인식금융자산의 취득","-","88698840","20000000"
"68","01326279","현금흐름표","장기금융상품의 취득","-","","57725462"
"69","01326279","현금흐름표","유형자산의 취득","-","5285939649","475442717"
"70","01326279","현금흐름표","무형자산의 취득","-","39113636","58226636"
"71","01326279","현금흐름표","임차보증금의 증가","-","","15000000"
"72","01326279","현금흐름표","기타보증금의 증가","-","-4100000",""
"73","01326279","현금흐름표","재무활동현금흐름","-","3244255063","636173843"
"74","01326279","현금흐름표","차입금","-","5678714500","4609135281"
"75","01326279","현금흐름표","임대보증금의 증가","-","110000000",""
"76","01326279","현금흐름표","주식선택권행사로 인한 현금유입","-","60000000","80000000"
"77","01326279","현금흐름표","차입금의 상환","-","2485053020","4005900000"
"78","01326279","현금흐름표","금융리스부채의 지급","-","119406417","7061438"
"79","01326279","현금흐름표","임대보증금의 감소","-","","40000000"
"80","01326279","현금흐름표","환율변동효과 반영전 현금및현금성자산의 순증가(감소)","-","6647255070","-1216224135"
"81","01326279","현금흐름표","기초현금및현금성자산","-","209969340","1426193475"
"82","01326279","현금흐름표","현금및현금성자산에 대한 환율변동효과","-","-77336",""
"83","01326279","현금흐름표","기말현금및현금성자산","-","6857147074","209969340"
"84","01326279","자본변동표","기초자본","별도재무제표 [member]","2451677664","-330632141"
"85","01326279","자본변동표","기초자본","자본 [member]|기타자본구성요소 [member]","150156396","213061459"
"86","01326279","자본변동표","기초자본","자본 [member]|기타포괄손익누계액 [member]","501808273","501808273"
"87","01326279","자본변동표","기초자본","자본 [member]|이익잉여금 [member]","-3634102268","-5984020543"
"88","01326279","자본변동표","기초자본","자본 [member]|자본금 [member]","1511242300","1306593041"
"89","01326279","자본변동표","기초자본","자본 [member]|자본잉여금 [member]","3922572963","3631925629"
"90","01326279","자본변동표","회계정책변경에 따른 증가(감소)","별도재무제표 [member]","-2385519","-135453599"
"91","01326279","자본변동표","회계정책변경에 따른 증가(감소)","자본 [member]|이익잉여금 [member]","-2385519","-135453599"
"92","01326279","자본변동표","오류수정에 따른 증가(감소)","별도재무제표 [member]","2449292145","-466085740"
"93","01326279","자본변동표","오류수정에 따른 증가(감소)","자본 [member]|기타자본구성요소 [member]","150156396","213061459"
"94","01326279","자본변동표","오류수정에 따른 증가(감소)","자본 [member]|기타포괄손익누계액 [member]","501808273","501808273"
"95","01326279","자본변동표","오류수정에 따른 증가(감소)","자본 [member]|이익잉여금 [member]","3636487787","-6119474142"
"96","01326279","자본변동표","오류수정에 따른 증가(감소)","자본 [member]|자본금 [member]","1511242300","1306593041"
"97","01326279","자본변동표","오류수정에 따른 증가(감소)","자본 [member]|자본잉여금 [member]","3922572963","3631925629"
"98","01326279","자본변동표","당기순이익(손실)","별도재무제표 [member]","-2726421870","453623204"
"99","01326279","자본변동표","당기순이익(손실)","자본 [member]|이익잉여금 [member]","-2726421870","453623204"
"100","01326279","자본변동표","유형자산의 재평가","별도재무제표 [member]","187469331",""
"101","01326279","자본변동표","유형자산의 재평가","자본 [member]|기타포괄손익누계액 [member]","187469331",""
"102","01326279","자본변동표","주식발행초과금의 결손금보전","자본 [member]|이익잉여금 [member]","2071763263","2031748670"
"103","01326279","자본변동표","주식발행초과금의 결손금보전","자본 [member]|자본잉여금 [member]","-2071763263","-2031748670"
"104","01326279","자본변동표","주식매입선택권의 행사","별도재무제표 [member]","60000000","144161937"
"105","01326279","자본변동표","주식매입선택권의 행사","자본 [member]|기타자본구성요소 [member]","-43424400","-62905063"
"106","01326279","자본변동표","주식매입선택권의 행사","자본 [member]|자본금 [member]","13485000","17980000"
"107","01326279","자본변동표","주식매입선택권의 행사","자본 [member]|자본잉여금 [member]","89939400","189087000"
"108","01326279","자본변동표","주식매입선택권","별도재무제표 [member]","13642004",""
"109","01326279","자본변동표","주식매입선택권","자본 [member]|기타자본구성요소 [member]","13642004",""
"110","01326279","자본변동표","자기주식 거래로 인한 증감","자본 [member]|기타자본구성요소 [member]","-400665",""
"111","01326279","자본변동표","자기주식 거래로 인한 증감","자본 [member]|자본잉여금 [member]","400665",""
"112","01326279","자본변동표","복합금융상품 전환","별도재무제표 [member]","","2319978263"
"113","01326279","자본변동표","복합금융상품 전환","자본 [member]|자본금 [member]","","186669259"
"114","01326279","자본변동표","복합금융상품 전환","자본 [member]|자본잉여금 [member]","","2133309004"
"115","01326279","자본변동표","지분의 발행","별도재무제표 [member]","10277800000",""
"116","01326279","자본변동표","지분의 발행","자본 [member]|자본금 [member]","435500000",""
"117","01326279","자본변동표","지분의 발행","자본 [member]|자본잉여금 [member]","9842300000",""
"118","01326279","자본변동표","합병으로 인한 전환권 대가","별도재무제표 [member]","1909082610",""
"119","01326279","자본변동표","합병으로 인한 전환권 대가","자본 [member]|자본잉여금 [member]","1909082610",""
"120","01326279","자본변동표","기말자본","별도재무제표 [member]","12170864220","2451677664"
"121","01326279","자본변동표","기말자본","자본 [member]|기타자본구성요소 [member]","119973335","150156396"
"122","01326279","자본변동표","기말자본","자본 [member]|기타포괄손익누계액 [member]","689277604","501808273"
"123","01326279","자본변동표","기말자본","자본 [member]|이익잉여금 [member]","-4291146394","-3634102268"
"124","01326279","자본변동표","기말자본","자본 [member]|자본금 [member]","1960227300","1511242300"
"125","01326279","자본변동표","기말자본","자본 [member]|자본잉여금 [member]","13692532375","3922572963"
