"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","01263022","재무상태표","유동자산","-","744140651570","696072311454","566642689601"
"2","01263022","재무상태표","현금및현금성자산","-","28047949946","35338825797","28756851273"
"3","01263022","재무상태표","당기손익인식금융자산","-","359903773468","132982404973","2038519520"
"4","01263022","재무상태표","단기금융상품","-","59200000000","189390506851","213887845891"
"5","01263022","재무상태표","기타금융자산","-","146467360763","171283390648","155723763464"
"6","01263022","재무상태표","당기법인세자산","-","","21384919","771990"
"7","01263022","재무상태표","매출채권및기타채권","-","55903650506","54342857209","62977482680"
"8","01263022","재무상태표","재고자산","-","90874465894","103393148174","94442425480"
"9","01263022","재무상태표","기타유동자산","-","3743450993","9319792883","8815029303"
"10","01263022","재무상태표","비유동자산","-","1428270248136","786496225118","710706834487"
"11","01263022","재무상태표","당기손익인식금융자산","-","31211398802","29519356671","4002532400"
"12","01263022","재무상태표","장기금융상품","-","304000000","304000000","304500000"
"13","01263022","재무상태표","기타포괄손익-공정가치금융자산","-","756998948","",""
"14","01263022","재무상태표","매도가능금융자산","-","","","29096266033"
"15","01263022","재무상태표","매출채권및기타채권","-","","","3837750000"
"16","01263022","재무상태표","기타금융자산","-","250033792797","166346027651","172909668307"
"17","01263022","재무상태표","유형자산","-","549816981097","486125142793","402170958993"
"18","01263022","재무상태표","무형자산","-","48663894886","50785549949","54363145810"
"19","01263022","재무상태표","사용권자산","-","514679239841","",""
"20","01263022","재무상태표","순확정급여자산","-","703758569","","2759145398"
"21","01263022","재무상태표","기타비유동자산","-","24161006239","47511498437","38870767532"
"22","01263022","재무상태표","이연법인세자산","-","7939176957","5904649617","2392100014"
"23","01263022","재무상태표","자산총계","-","2172410899706","1482568536572","1277349524088"
"24","01263022","재무상태표","유동부채","-","950726347343","763691794052","681364595901"
"25","01263022","재무상태표","매입채무및기타채무","-","533833415394","521468994022","493718650665"
"26","01263022","재무상태표","기타금융부채","-","329322675239","157362692115","145502439487"
"27","01263022","재무상태표","단기차입금","-","2294238750","5094238750","2800000000"
"28","01263022","재무상태표","당기법인세부채","-","28567097539","29293116359","7724608866"
"29","01263022","재무상태표","충당부채","-","10472254959","8552755190","7249877403"
"30","01263022","재무상태표","기타유동부채","-","46236665462","41919997616","24369019480"
"31","01263022","재무상태표","비유동부채","-","599088790288","197213712843","207340730652"
"32","01263022","재무상태표","기타금융부채","-","568081172173","175568227379","188970016147"
"33","01263022","재무상태표","장기차입금","-","9434863790","",""
"34","01263022","재무상태표","순확정급여부채","-","2379937287","2769237004","1001256136"
"35","01263022","재무상태표","충당부채","-","1565123187","1355296879","1174769265"
