"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00153393","재무상태표","유동자산","-","1945845489928","2072441400495","1661379108251"
"2","00153393","재무상태표","현금및현금성자산","-","465859671362","295717904423","353859554202"
"3","00153393","재무상태표","단기금융상품","-","11526566965","102387475890","142252447995"
"4","00153393","재무상태표","당기손익-공정가치금융자산","-","851314472919","954961531724","521052814790"
"5","00153393","재무상태표","매출채권","-","364794494264","444441718142","419692065932"
"6","00153393","재무상태표","대여금및기타채권","-","5796487811","10172989082","5611342089"
"7","00153393","재무상태표","재고자산","-","179174956115","198826284634","178788302499"
"8","00153393","재무상태표","기타유동자산","-","67377486948","65933496600","40092509768"
"9","00153393","재무상태표","미수법인세","-","1353544","0","30070976"
"10","00153393","재무상태표","비유동자산","-","2411279992070","2430215101203","2448137025667"
"11","00153393","재무상태표","기타포괄손익-공정가치금융자산","-","196686632677","250392502515","0"
"12","00153393","재무상태표","매도가능금융자산","-","0","0","214135908947"
"13","00153393","재무상태표","당기손익-공정가치금융자산","-","27553000000","25441900000","24874675000"
"14","00153393","재무상태표","만기보유금융자산","-","15000000000","15000000000","15000000000"
"15","00153393","재무상태표","관계기업및공동기업투자","-","559409232498","504113882469","387291504282"
"16","00153393","재무상태표","유형자산","-","648923418189","713518229902","814421620070"
"17","00153393","재무상태표","사용권자산","-","18111867882","0","0"
"18","00153393","재무상태표","투자부동산","-","197095941373","201613651503","196441727905"
"19","00153393","재무상태표","무형자산","-","655548166218","655595940957","657842110070"
"20","00153393","재무상태표","장기매출채권","-","8799415508","8679236027","6637511428"
"21","00153393","재무상태표","장기대여금및기타채권","-","13010834081","16680314261","90666712250"
"22","00153393","재무상태표","기타비유동자산","-","12571104472","18401854765","13063645201"
"23","00153393","재무상태표","이연법인세자산","-","58570379172","20777588804","27761610514"
"24","00153393","재무상태표","자산총계","-","4357125481998","4502656501698","4109516133918"
"25","00153393","재무상태표","유동부채","-","562585719862","768528979692","710502414716"
"26","00153393","재무상태표","매입채무","-","202711950408","259731120686","248662640088"
"27","00153393","재무상태표","단기차입금","-","95829263111","97022712846","100524456797"
