"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00161116","재무상태표","유동자산","-","687145104478","1029200393389","896027450604"
"2","00161116","재무상태표","현금및현금성자산","-","79087529582","95354042116","41709643633"
"3","00161116","재무상태표","매출채권 및 기타유동채권","-","413646334538","681750474050","509568945771"
"4","00161116","재무상태표","매출채권","-","141907969117","143710408893","114788546175"
"5","00161116","재무상태표","기타채권","-","271738365421","538040065157","394780399596"
"6","00161116","재무상태표","단기미청구공사","-","76539103792","83345409989","76516067448"
"7","00161116","재무상태표","기타유동금융자산","-","1645000","241989882","413748670"
"8","00161116","재무상태표","기타유동자산","-","41233241046","30562369103","42020149765"
"9","00161116","재무상태표","당기법인세자산","-","1054618030","434732318","1232619908"
"10","00161116","재무상태표","재고자산","-","75582632490","137511375931","224566275409"
"11","00161116","재무상태표","비유동자산","-","901041937764","764292479010","1307296345470"
"12","00161116","재무상태표","장기매출채권 및 기타비유동채권","-","75861816920","44367951745","56494602215"
"13","00161116","재무상태표","장기매출채권","-","1189311419","0","146461441"
"14","00161116","재무상태표","기타비유동채권","-","74672505501","44367951745","56348140774"
"15","00161116","재무상태표","기타비유동금융자산","-","167949388092","207428794833","266457525187"
"16","00161116","재무상태표","지분법적용 투자지분","-","139432375415","116457269127","12187661812"
"17","00161116","재무상태표","유형자산","-","227612050776","280052346680","817900567016"
"18","00161116","재무상태표","무형자산","-","1612361154","11080901484","24869682301"
"19","00161116","재무상태표","투자부동산","-","181926398071","0","1449210563"
"20","00161116","재무상태표","기타비유동자산","-","4971106777","1007173681","2712149426"
"21","00161116","재무상태표","이연법인세자산","-","101676440559","103898041460","125224946950"
"22","00161116","재무상태표","매각예정비유동자산","-","0","260588259","10777753394"
"23","00161116","재무상태표","자산총계","-","1588187042242","1793753460658","2214101549468"
"24","00161116","재무상태표","유동부채","-","986139403414","1271614021368","1185873337155"
"25","00161116","재무상태표","매입채무 및 기타유동채무","-","315054553833","385716435489","446620588271"
"26","00161116","재무상태표","매입채무","-","249885111903","262448907217","356432282074"
"27","00161116","재무상태표","기타채무","-","65169441930","123267528272","90188306197"
"28","00161116","재무상태표","단기초과청구공사","-","84565472236","39365136665","34689046396"
"29","00161116","재무상태표","단기차입금","-","152615239692","98743439635","219068494764"
"30","00161116","재무상태표","유동성장기차입금","-","133856533167","128575417786","156697223816"
