"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"77","01316245","현금흐름표","기타포괄손익-공정가치측정금융자산의 처분","-","1224813384",""
"78","01316245","현금흐름표","당기손익-공정가치측정금융자산의 처분","-","395647819319",""
"79","01316245","현금흐름표","유형자산의 처분","-","64224010","119798720"
"80","01316245","현금흐름표","투자부동산의 처분","-","2600783671",""
"81","01316245","현금흐름표","기타채권의 취득","-","-10108104712","-770649771"
"82","01316245","현금흐름표","기타금융자산의 취득","-","2035388933",""
"83","01316245","현금흐름표","장기기타채권의 취득","-","22197865085","22377195167"
"84","01316245","현금흐름표","기타비유동금융자산의 취득","-","4355564243","15500000"
"85","01316245","현금흐름표","기타포괄손익-공정가치측정금융자산의 취득","-","-683330000","-165244600"
"86","01316245","현금흐름표","당기손익-공정가치측정금융자산의 취득","-","-361644793212","-3456738800"
"87","01316245","현금흐름표","유형자산의 취득","-","11131307937","21722988590"
"88","01316245","현금흐름표","투자부동산의 취득","-","426809467972",""
"89","01316245","현금흐름표","무형자산의 취득","-","269055414","681684025"
"90","01316245","현금흐름표","관계기업투자의 취득","-","129054089",""
"91","01316245","현금흐름표","기타비유동자산의 취득","-","-108580761",""
"92","01316245","현금흐름표","연결범위의 변동","-","12555751955",""
"93","01316245","현금흐름표","재무활동으로 인한 현금흐름","-","332644052556","-179402384001"
"94","01316245","현금흐름표","단기차입금의 차입","-","4730764473377","1897451933596"
"95","01316245","현금흐름표","장기차입금 차입 및 사채의 발행","-","339452928400","199445381070"
"96","01316245","현금흐름표","단기차입금의 상환","-","4503759745237","2094855987718"
"97","01316245","현금흐름표","장기차입금의 상환","-","220977142565","180731642585"
"98","01316245","현금흐름표","자기주식의 취득","-","","712068364"
"99","01316245","현금흐름표","리스부채의 지급","-","12836461419",""
"100","01316245","현금흐름표","현금및현금성자산의 환율변동으로 인한 효과","-","539200374","-111628109"
"101","01316245","현금흐름표","현금및현금성자산의순증가(감소)","-","-2761880594","-218461151670"
"102","01316245","현금흐름표","기초 현금및현금성자산","-","40977456962","259438608473"
"103","01316245","현금흐름표","기말 현금및현금성자산","-","38215576367","40977456803"
"104","01316245","자본변동표","기초자본","연결재무제표 [member]","904711078983","920459916189"
"105","01316245","자본변동표","기초자본","자본 [member]|비지배지분 [member]","194033360","204925642"
"106","01316245","자본변동표","기초자본","자본 [member]|지배기업 소유주지분","904517045623","920254990547"
"107","01316245","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","-47199745015","-35100473469"
"108","01316245","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","-3638673378",""
"109","01316245","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|자본금 [member]","46622740000","46622740000"
"110","01316245","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|주식발행초과금","908732724016","908732724016"
"111","01316245","자본변동표","당기순이익","연결재무제표 [member]","16022962033","1908745648"
"112","01316245","자본변동표","당기순이익","자본 [member]|비지배지분 [member]","2882138725","9912903"
"113","01316245","자본변동표","당기순이익","자본 [member]|지배기업 소유주지분","13140823308","1898832745"
"114","01316245","자본변동표","당기순이익","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","13140823308","1898832745"
"115","01316245","자본변동표","기타포괄손익-공정가치측정지분상품 평가손익","연결재무제표 [member]","-206905830","-13556962582"
"116","01316245","자본변동표","기타포괄손익-공정가치측정지분상품 평가손익","자본 [member]|비지배지분 [member]","-180106195",""
"117","01316245","자본변동표","기타포괄손익-공정가치측정지분상품 평가손익","자본 [member]|지배기업 소유주지분","-26799635","-13556962582"
"118","01316245","자본변동표","기타포괄손익-공정가치측정지분상품 평가손익","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","-26799635","-13556962582"
"119","01316245","자본변동표","순확정급여부채의 재측정 요소","연결재무제표 [member]","-12026203465","-5537506123"
"120","01316245","자본변동표","순확정급여부채의 재측정 요소","자본 [member]|비지배지분 [member]","-867268354",""
"121","01316245","자본변동표","순확정급여부채의 재측정 요소","자본 [member]|지배기업 소유주지분","-11158935111","-5537506123"
"122","01316245","자본변동표","순확정급여부채의 재측정 요소","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","-11158935111","-5537506123"
"123","01316245","자본변동표","해외사업환산손익","연결재무제표 [member]","1781450772","2148954215"
"124","01316245","자본변동표","해외사업환산손익","자본 [member]|비지배지분 [member]","10971321","-20805185"
"125","01316245","자본변동표","해외사업환산손익","자본 [member]|지배기업 소유주지분","1770479451","2169759400"
"126","01316245","자본변동표","해외사업환산손익","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","1770479451","2169759400"
"127","01316245","자본변동표","결손금 대체","연결재무제표 [member]","49126886",""
"128","01316245","자본변동표","결손금 대체","자본 [member]|비지배지분 [member]","49130364",""
"129","01316245","자본변동표","결손금 대체","자본 [member]|지배기업 소유주지분","-3478",""
"130","01316245","자본변동표","결손금 대체","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","45733298",""
"131","01316245","자본변동표","결손금 대체","자본 [member]|지배기업 소유주지분|주식발행초과금","-45736776",""
"132","01316245","자본변동표","자기주식취득","연결재무제표 [member]","","-712068364"
"133","01316245","자본변동표","자기주식취득","자본 [member]|지배기업 소유주지분","","-712068364"
"134","01316245","자본변동표","자기주식취득","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","","-712068364"
"135","01316245","자본변동표","연결범위의 변동","연결재무제표 [member]","80165956050",""
"136","01316245","자본변동표","연결범위의 변동","자본 [member]|비지배지분 [member]","80165956050",""
"137","01316245","자본변동표","기말자본","연결재무제표 [member]","990497465429","904711078983"
"138","01316245","자본변동표","기말자본","자본 [member]|비지배지분 [member]","82254855271","194033360"
"139","01316245","자본변동표","기말자본","자본 [member]|지배기업 소유주지분","908242610158","904517045623"
"140","01316245","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","-45456065199","-47199745015"
"141","01316245","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","-1611051883","-3638673378"
"142","01316245","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|자본금 [member]","46622740000","46622740000"
"143","01316245","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|주식발행초과금","908686987240","908732724016"
