"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00109161","재무상태표","유동자산","-","51061345533","19696288457","18755223856"
"2","00109161","재무상태표","현금및현금성자산","-","10116248114","2619967788","4633657278"
"3","00109161","재무상태표","매출채권","-","9104581790","10763135414","10872439235"
"4","00109161","재무상태표","단기기타채권","-","2053966634","587468659","70566376"
"5","00109161","재무상태표","단기기타금융자산","-","27662380000","1143241763","524600000"
"6","00109161","재무상태표","재고자산","-","1773025297","2709784537","2156240944"
"7","00109161","재무상태표","기타유동자산","-","351143698","174641951","497720023"
"8","00109161","재무상태표","매각예정자산","-","0","1698048345","0"
"9","00109161","재무상태표","비유동자산","-","84560149163","103498113250","91905621588"
"10","00109161","재무상태표","장기기타금융자산","-","38575715742","39695035012","35334731032"
"11","00109161","재무상태표","장기기타채권","-","279861410","279861410","404861410"
"12","00109161","재무상태표","지분법적용 투자지분","-","9956342175","7772301666","6455158618"
"13","00109161","재무상태표","유형자산","-","34768003906","55750915162","46963976476"
"14","00109161","재무상태표","투자부동산","-","980225930","0","1698048345"
"15","00109161","재무상태표","무형자산","-","0","0","423932479"
"16","00109161","재무상태표","이연법인세자산","-","0","0","624913228"
"17","00109161","재무상태표","자산총계","-","135621494696","123194401707","110660845444"
"18","00109161","재무상태표","유동부채","-","9788116798","9051362477","9513796629"
"19","00109161","재무상태표","매입채무","-","2851527418","3697793609","4291099565"
"20","00109161","재무상태표","단기기타채무","-","3845118524","3241188194","3757144253"
"21","00109161","재무상태표","단기차입금","-","0","1000000000","1000000000"
"22","00109161","재무상태표","당기법인세부채","-","2696859002","568170717","229216498"
"23","00109161","재무상태표","기타유동부채","-","314030792","544209957","236336313"
"24","00109161","재무상태표","유동리스부채","-","80581062","0","0"
"25","00109161","재무상태표","비유동부채","-","7342021625","6147366093","3690401626"
"26","00109161","재무상태표","퇴직급여부채","-","742495216","27216768","134761238"
"27","00109161","재무상태표","이연법인세부채","-","6251266882","6120149325","3555640388"
"28","00109161","재무상태표","장기기타채무","-","50000000","0","0"
"29","00109161","재무상태표","비유동리스부채","-","298259527","0","0"
"30","00109161","재무상태표","부채총계","-","17130138423","15198728570","13204198255"
"31","00109161","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","118491356273","107995673137","97456647189"
"32","00109161","재무상태표","자본금","-","5800000000","5800000000","5800000000"
"33","00109161","재무상태표","자본잉여금","-","12090859473","12090859473","12090859473"
"34","00109161","재무상태표","기타포괄손익누계액","-","24140979530","23992437199","16011843970"
"35","00109161","재무상태표","자기주식","-","808177000","396514020","0"
"36","00109161","재무상태표","이익잉여금","-","77267694270","66508890485","63553943746"
"37","00109161","재무상태표","비지배지분","-","0","0","0"
"38","00109161","재무상태표","자본총계","-","118491356273","107995673137","97456647189"
"39","00109161","재무상태표","자본과부채총계","-","135621494696","123194401707","110660845444"
"40","00109161","포괄손익계산서","매출액","-","41832103994","47441990797","48889792893"
"41","00109161","포괄손익계산서","매출원가","-","30506608885","34379548236","36405198313"
