"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00133511","재무상태표","유동자산","-","145229069013","199640523406","120967896318"
"2","00133511","재무상태표","현금및현금성자산","-","20124265828","3154699572","6565660517"
"3","00133511","재무상태표","단기금융자산","-","30000000000","260000000","1644000000"
"4","00133511","재무상태표","매출채권 및 기타수취채권","-","30063774978","43729571725","36365743091"
"5","00133511","재무상태표","당기손익-공정가치금융자산","-","507930000","0","0"
"6","00133511","재무상태표","재고자산","-","63527787789","85365535665","72714982365"
"7","00133511","재무상태표","기타자산","-","857310418","1059831118","930071087"
"8","00133511","재무상태표","매각예정비유동자산","-","148000000","66070885326","2747439258"
"9","00133511","재무상태표","비유동자산","-","142495804790","134782342055","203293411910"
"10","00133511","재무상태표","장기금융자산","-","0","0","73810004"
"11","00133511","재무상태표","매출채권 및 기타수취채권","-","833553484","764285431","1383762472"
"12","00133511","재무상태표","매도가능금융자산","-","0","0","6839680000"
"13","00133511","재무상태표","기타포괄손익-공정가치금융자산","-","20864580900","4950218400","0"
"14","00133511","재무상태표","관계기업투자","-","0","0","22721012630"
"15","00133511","재무상태표","유형자산","-","48292304090","52947006155","53673361744"
"16","00133511","재무상태표","투자부동산","-","69587069133","69897243381","112153223263"
"17","00133511","재무상태표","무형자산","-","265302299","5854050368","6065181290"
"18","00133511","재무상태표","사용권자산","-","2530798787","0","0"
"19","00133511","재무상태표","기타자산","-","122196097","369538320","383380507"
"20","00133511","재무상태표","자산총계","-","287724873803","334422865461","324261308228"
"21","00133511","재무상태표","유동부채","-","73860808467","95706127105","81889304747"
"22","00133511","재무상태표","매입채무 및 기타지급채무","-","28762046204","32821211683","35453056049"
"23","00133511","재무상태표","차입금","-","39839613996","52561900052","43401692120"
"24","00133511","재무상태표","리스부채","-","2077733458","0","0"
"25","00133511","재무상태표","당기손익인식금융부채","-","0","0","38610000"
"26","00133511","재무상태표","당기손익-공정가치금융부채","-","0","74120000","0"
"27","00133511","재무상태표","당기법인세부채","-","2692244233","99004668","174458502"
"28","00133511","재무상태표","기타부채","-","489170576","8609822609","2502463537"
"29","00133511","재무상태표","매각예정비유동부채","-","0","1540068093","319024539"
"30","00133511","재무상태표","비유동부채","-","8981318103","41829557958","49528204054"
"31","00133511","재무상태표","기타지급채무","-","621430000","931950000","779334849"
"32","00133511","재무상태표","차입금","-","0","36500000000","36000000000"
"33","00133511","재무상태표","리스부채","-","5792927673","0","0"
"34","00133511","재무상태표","순확정급여부채","-","952602691","261408499","1475659176"
"35","00133511","재무상태표","이연법인세부채","-","1614357739","4136199459","11237994878"
"36","00133511","재무상태표","기타부채","-","0","0","35215151"
"37","00133511","재무상태표","부채총계","-","82842126570","137535685063","131417508801"
"38","00133511","재무상태표","지배기업 소유주지분","-","204882747233","196887180398","192843799427"
"39","00133511","재무상태표","자본금","-","101212480000","101212480000","101212480000"
"40","00133511","재무상태표","자본잉여금","-","36858762315","36858762315","36858762315"
"41","00133511","재무상태표","기타포괄손익누계액","-","-1197903149","431969645","2251428965"
"42","00133511","재무상태표","이익잉여금","-","68009408067","58383968438","52521128147"
"43","00133511","재무상태표","비지배지분","-","0","0","0"
"44","00133511","재무상태표","자본총계","-","204882747233","196887180398","192843799427"
"45","00133511","재무상태표","부채와자본총계","-","287724873803","334422865461","324261308228"
"46","00133511","포괄손익계산서","매출액","-","312545170494","320202196923","285426943164"
"47","00133511","포괄손익계산서","매출원가","-","224485911227","223509418184","200299159974"
"48","00133511","포괄손익계산서","매출총이익","-","88059259267","96692778739","85127783190"
"49","00133511","포괄손익계산서","판매비와관리비","-","87551113384","92755059223","91838686426"
"50","00133511","포괄손익계산서","영업이익(손실)","-","508145883","3937719516","-6710903236"
"51","00133511","포괄손익계산서","기타수익","-","35294550859","7404411361","6850818632"
"52","00133511","포괄손익계산서","기타비용","-","22457428413","7790228885","6577068724"
"53","00133511","포괄손익계산서","지분법이익(손실)","-","0","170037193","286062754"
"54","00133511","포괄손익계산서","금융수익","-","221032297","113025792","128468524"
"55","00133511","포괄손익계산서","금융비용","-","2821561141","3126975030","1468750172"
"56","00133511","포괄손익계산서","법인세비용차감전순이익(손실)","-","10744739485","707989947","-7491372222"
"57","00133511","포괄손익계산서","법인세비용(수익)","-","1076530922","-5972312578","-969002294"
"58","00133511","포괄손익계산서","당기순이익(손실)","-","9668208563","6680302525","-6522369928"
"59","00133511","포괄손익계산서","지배기업 소유주지분","-","9668208563","6680302525","-6522369928"
"60","00133511","포괄손익계산서","비지배지분","-","0","0","0"
"61","00133511","포괄손익계산서","기타포괄손익","-","-1641157790","-2636921554","-477575399"
"62","00133511","포괄손익계산서","후속적으로 당기손익으로 재분류되지 않는 항목","-","-2208237988","-2291242282","262268107"
"63","00133511","포괄손익계산서","순확정급여부채의 재측정요소","-","-11284996","-817462234","262268107"
"64","00133511","포괄손익계산서","기타포괄손익-공정가치금융자산평가손익","-","-2196952992","-1473780048","0"
"65","00133511","포괄손익계산서","후속적으로 당기손익으로 재분류되는 항목","-","567080198","-345679272","-739843506"
"66","00133511","포괄손익계산서","매도가능금융자산평가손익","-","0","0","780236496"
"67","00133511","포괄손익계산서","해외사업장환산외환차이","-","567080198","-345679272","-1520080002"
"68","00133511","포괄손익계산서","총포괄손익","-","8027050773","4043380971","-6999945327"
"69","00133511","포괄손익계산서","지배기업 소유주지분","-","8027050773","4043380971","-6999945327"
"70","00133511","포괄손익계산서","비지배지분","-","0","0","0"
"71","00133511","포괄손익계산서","기본주당이익(손실)","-","48","33","-32"
"72","00133511","포괄손익계산서","희석주당이익(손실)","-","48","33","-32"
"73","00133511","현금흐름표","영업활동으로 인한 현금흐름","-","31165048062","-14284603892","8106074688"
"74","00133511","현금흐름표","당기순이익(손실)","-","9668208563","6680302525","-6522369928"
"75","00133511","현금흐름표","조정","-","-1874439971","1689105940","3779797422"
"76","00133511","현금흐름표","순운전자본의 변동","-","26078204893","-19063479141","12308282582"
"77","00133511","현금흐름표","이자의 수취","-","142311089","97025928","122703423"
"78","00133511","현금흐름표","이자의 지급","-","2466939964","3137610513","1443020043"
"79","00133511","현금흐름표","법인세의 납부","-","382296548","549948631","139318768"
"80","00133511","현금흐름표","투자활동으로 인한 현금흐름","-","36161565340","1000463867","-17792251432"
"81","00133511","현금흐름표","단기금융자산의 감소","-","520000000","25959800000","3737877661"
"82","00133511","현금흐름표","매도가능금융자산의 감소","-","0","0","490821945"
"83","00133511","현금흐름표","당기손익-공정가치금융자산의 처분","-","35000000","900072000","0"
"84","00133511","현금흐름표","단기대여금의 감소","-","55905000","160710000","342418807"
