"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00141246","재무상태표","유동자산","-","659799553196","629820151421","569593403769"
"2","00141246","재무상태표","현금및현금성자산","-","47939846192","126754203037","135535362133"
"3","00141246","재무상태표","단기금융상품","-","131099237955","5293273489","5266696063"
"4","00141246","재무상태표","매출채권 및 기타채권","-","205423760563","221311463881","228002684273"
"5","00141246","재무상태표","미청구공사","-","64349276771","54606993661","46274019044"
"6","00141246","재무상태표","재고자산","-","78623143552","83888076175","28908248261"
"7","00141246","재무상태표","당기법인세자산","-","424353136","6812009","6672566"
"8","00141246","재무상태표","기타금융자산","-","8385846979","3221854898","10393285150"
"9","00141246","재무상태표","기타유동자산","-","36806289204","47989675427","28458637435"
"10","00141246","재무상태표","매각예정비유동자산","-","86747798844","86747798844","86747798844"
"11","00141246","재무상태표","비유동자산","-","1374608462262","1283143495534","1211604215569"
"12","00141246","재무상태표","장기금융상품","-","831000000","11586444957","96000000"
"13","00141246","재무상태표","장기매출채권및기타채권","-","8088607610","8717030431",""
"14","00141246","재무상태표","매도가능금융자산","-","","","17894724908"
"15","00141246","재무상태표","공정가치측정금융자산","-","21004560041","18773528724",""
"16","00141246","재무상태표","이연법인세자산","-","19792918691","23102024724","11571631419"
"17","00141246","재무상태표","관계기업투자","-","42648316338","41891780561","31810170491"
"18","00141246","재무상태표","유형자산","-","1153444721783","1156903683904","1124838704840"
"19","00141246","재무상태표","투자부동산","-","9640371774","10022865962","10694357326"
"20","00141246","재무상태표","무형자산","-","4660599998","3493390312","4853857148"
"21","00141246","재무상태표","사용권자산","-","85612800847","",""
"22","00141246","재무상태표","기타비유동금융자산","-","27261764259","8628788089","9844769437"
"23","00141246","재무상태표","기타비유동자산","-","1622800921","23957870",""
"24","00141246","재무상태표","자산총계","-","2034408015458","1912963646955","1781197619338"
"25","00141246","재무상태표","유동부채","-","697225836520","868012917672","760370039194"
"26","00141246","재무상태표","매입채무및기타채무","-","274549779629","311693787128","253286166834"
"27","00141246","재무상태표","초과청구공사","-","90213705496","89701765694","103228453448"
"28","00141246","재무상태표","차입금및사채","-","306444613113","444305646368","379606114674"
"29","00141246","재무상태표","당기법인세부채","-","4851957416","8947153674","14435185075"
"30","00141246","재무상태표","이연수익","-","","5310944000",""
"31","00141246","재무상태표","기타금융부채","-","2869384134","1961793717","1576775845"
"32","00141246","재무상태표","충당부채","-","3016362545","1290398258","651540935"
"33","00141246","재무상태표","리스부채","-","6598550037","",""
"34","00141246","재무상태표","파생상품부채","-","62324714","",""
"35","00141246","재무상태표","기타유동부채","-","8619159436","4801428833","7585802383"
"36","00141246","재무상태표","비유동부채","-","817937873710","546245694559","576198332230"
"37","00141246","재무상태표","차입금및사채","-","692144469127","500088151276","536576458803"
"38","00141246","재무상태표","순확정급여부채","-","1650252497","2221936103","1329826877"
"39","00141246","재무상태표","충당부채","-","26292810509","24749436057","16835290264"
"40","00141246","재무상태표","리스부채","-","80868696450","",""
"41","00141246","재무상태표","기타비유동금융부채","-","45000000","105000000","101521000"
"42","00141246","재무상태표","기타비유동부채","-","16936645127","19081171123","21355235286"
"43","00141246","재무상태표","부채총계","-","1515163710230","1414258612231","1336568371424"
"44","00141246","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","296987587634","283818381397","260133709267"
