"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"1","01310269","재무상태표","유동자산","-","3235333823589","3839524960880"
"2","01310269","재무상태표","현금및현금성자산","-","361057399625","894758667438"
"3","01310269","재무상태표","단기금융상품","-","653307517427","679067511395"
"4","01310269","재무상태표","단기투자증권","-","9852355000","3743095000"
"5","01310269","재무상태표","매출채권 및 기타유동채권","-","1708921437441","1486794858384"
"6","01310269","재무상태표","매출채권","-","369726872714","466635331825"
"7","01310269","재무상태표","단기미청구공사","-","374011664031","276417021595"
"8","01310269","재무상태표","기타수취채권","-","413670260473","288054186449"
"9","01310269","재무상태표","단기선급금","-","353215624050","287172431551"
"10","01310269","재무상태표","단기선급비용","-","198297016173","168515886964"
"11","01310269","재무상태표","재고자산","-","502195114096","775160828663"
"12","01310269","재무상태표","비유동자산","-","1174216941505","1023830102617"
"13","01310269","재무상태표","장기투자증권","-","73485177937","86041254025"
"14","01310269","재무상태표","관계기업및공동기업투자","-","78831955239","34700000000"
"15","01310269","재무상태표","기타수취채권","-","234769975171","328634317971"
"16","01310269","재무상태표","유형자산","-","388370202599","396117729966"
"17","01310269","재무상태표","영업권 이외의 무형자산","-","7980672055","6124776427"
"18","01310269","재무상태표","리스자산","-","29206335087",""
"19","01310269","재무상태표","투자부동산","-","1781363966","150070847"
"20","01310269","재무상태표","이연법인세자산","-","158759269451","172041953381"
"21","01310269","재무상태표","기타비유동자산","-","201031990000","20000000"
"22","01310269","재무상태표","자산총계","-","4409550765094","4863355063497"
"23","01310269","재무상태표","유동부채","-","1726495743410","2444816865907"
"24","01310269","재무상태표","매입채무 및 기타유동채무","-","1532867159224","2256821037097"
"25","01310269","재무상태표","매입채무","-","178476349052","159894009209"
"26","01310269","재무상태표","단기차입금","-","231685000000","207285000000"
"27","01310269","재무상태표","기타지급채무","-","222957412535","262164235937"
"28","01310269","재무상태표","선수금","-","40813171822","38824192586"
"29","01310269","재무상태표","단기초과청구공사","-","561665131723","1191478482543"
"30","01310269","재무상태표","예수금","-","126966997583","231977766466"
"31","01310269","재무상태표","유동성장기부채","-","170303096509","165197350356"
"32","01310269","재무상태표","당기법인세부채","-","92114479250","62107394309"
"33","01310269","재무상태표","유동충당부채","-","78561422097","117160098319"
"34","01310269","재무상태표","기타유동부채","-","22952682839","8728336182"
"35","01310269","재무상태표","비유동부채","-","451321425831","574174580454"
"36","01310269","재무상태표","장기매입채무 및 기타비유동채무","-","195874280623","365028803543"
"37","01310269","재무상태표","사채","-","179507058464","319013017344"
