"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"39","01319808","재무상태표","자본총계","-","887059217599","868218022828"
"40","01319808","재무상태표","자본과부채총계","-","1383564299938","1368001170546"
"41","01319808","손익계산서","매출액","-","946190601817","511988306091"
"42","01319808","손익계산서","매출원가","-","774974659839","392638592194"
"43","01319808","손익계산서","매출총이익","-","171215941978","119349713897"
"44","01319808","손익계산서","판매비와관리비","-","112265669571","63227128998"
"45","01319808","손익계산서","영업이익(손실)","-","58950272407","56122584899"
"46","01319808","손익계산서","기타수익","-","4599068677","16373246270"
"47","01319808","손익계산서","기타비용","-","4333961778","604952322"
"48","01319808","손익계산서","금융수익","-","2749486055","1460674125"
"49","01319808","손익계산서","금융원가","-","7521640624","3255841054"
"50","01319808","손익계산서","법인세비용차감전순이익(손실)","-","54443224737","70095711918"
"51","01319808","손익계산서","법인세비용(수익)","-","13938406313","16368889245"
"52","01319808","손익계산서","당기순이익(손실)","-","40504818424","53726822673"
"53","01319808","손익계산서","기본주당이익(손실)","-","9772","12967"
"54","01319808","손익계산서","희석주당이익(손실)","-","9772","12967"
"55","01319808","포괄손익계산서","당기순이익(손실)","-","40504818424","53726822673"
"56","01319808","포괄손익계산서","기타포괄손익","-","764433922","-1092246414"
"57","01319808","포괄손익계산서","당기손익으로 재분류되지 않는항목","-","764433922","-1092246414"
"58","01319808","포괄손익계산서","기타포괄손익-공정가치측정 금융자산 평가손익","-","-825538313","298847824"
"59","01319808","포괄손익계산서","순확정급여부채의 재측정요소","-","1589972235","-1391094238"
"60","01319808","포괄손익계산서","당기총포괄손익","-","41269252346","52634576259"
"61","01319808","현금흐름표","영업활동으로 인한 현금흐름","-","120132623421","55318106909"
"62","01319808","현금흐름표","영업으로부터 창출된 현금흐름","-","137625681626","57221127609"
"63","01319808","현금흐름표","법인세의 납부","-","14278547106","184885020"
"64","01319808","현금흐름표","이자의 수취","-","2696813497","1440960319"
"65","01319808","현금흐름표","이자의 지급","-","5911324596","3159095999"
"66","01319808","현금흐름표","투자활동으로 인한 현금흐름","-","-142477665510","-14328309436"
"67","01319808","현금흐름표","단기금융상품의 취득","-","77612162549","7545387363"
"68","01319808","현금흐름표","단기금융상품의 처분","-","19139385118","8260925598"
"69","01319808","현금흐름표","유형자산의 취득","-","31337667273","14344825350"
"70","01319808","현금흐름표","유형자산의 처분","-","107788262","1902684543"
"71","01319808","현금흐름표","무형자산의 취득","-","875422911","21681930"
"72","01319808","현금흐름표","무형자산의 처분","-","1307575000","2990000000"
"73","01319808","현금흐름표","장기금융상품의 취득","-","51146523423","5619626573"
"74","01319808","현금흐름표","장기금융상품의 처분","-","151337230","36028578"
"75","01319808","현금흐름표","기타수취채권의 처분","-","19482488","19059321"
"76","01319808","현금흐름표","기타금융자산의 취득","-","2870069412","205029360"
"77","01319808","현금흐름표","기타금융자산의 처분","-","638611960","199543100"
"78","01319808","현금흐름표","재무활동으로 인한 현금흐름","-","-37826248204","-2388651997"
"79","01319808","현금흐름표","자기주식의 취득","-","","206482773"
"80","01319808","현금흐름표","자기주식의 처분","-","","195370776"
"81","01319808","현금흐름표","단기차입금의 차입","-","35000000000",""
"82","01319808","현금흐름표","단기차입금의 상환","-","45000000000",""
"83","01319808","현금흐름표","유동성장기차입금의 상환","-","-64365680000","-2377540000"
"84","01319808","현금흐름표","사채의 발행","-","59842780000",""
"85","01319808","현금흐름표","배당금지급","-","18650738410",""
"86","01319808","현금흐름표","금융리스부채의 상환","-","-4652609794",""
"87","01319808","현금흐름표","현금및현금성자산의 환율변동효과","-","-1062037","-2593843"
"88","01319808","현금흐름표","현금및현금성자산의 증감","-","-60172352330","38598551633"
"89","01319808","현금흐름표","기초의 현금및현금성자산","-","170072985872","131474434239"
"90","01319808","현금흐름표","기말의 현금및현금성자산","-","109900633542","170072985872"
"91","01319808","자본변동표","기초자본","별도재무제표 [member]","868218022828","815594558566"
"92","01319808","자본변동표","기초자본","자본 [member]|기타자본항목","-11111997",""
"93","01319808","자본변동표","기초자본","자본 [member]|기타포괄손익누계액 [member]","298847824",""
"94","01319808","자본변동표","기초자본","자본 [member]|이익잉여금 [member]","52335728435",""
"95","01319808","자본변동표","기초자본","자본 [member]|자본금 [member]","20724850000","20724850000"
"96","01319808","자본변동표","기초자본","자본 [member]|자본잉여금 [member]","794869708566","794869708566"
"97","01319808","자본변동표","당기순이익(손실)","별도재무제표 [member]","40504818424","53726822673"
"98","01319808","자본변동표","당기순이익(손실)","자본 [member]|이익잉여금 [member]","40504818424","53726822673"
"99","01319808","자본변동표","기타포괄손익-공정가치측정 금융자산 평가손익","별도재무제표 [member]","-825538313","298847824"
"100","01319808","자본변동표","기타포괄손익-공정가치측정 금융자산 평가손익","자본 [member]|기타포괄손익누계액 [member]","-825538313","298847824"
"101","01319808","자본변동표","순확정급여부채의 재측정요소","별도재무제표 [member]","1589972235","-1391094238"
"102","01319808","자본변동표","순확정급여부채의 재측정요소","자본 [member]|이익잉여금 [member]","1589972235","-1391094238"
"103","01319808","자본변동표","자기주식처분손실","별도재무제표 [member]","","-11111997"
"104","01319808","자본변동표","자기주식처분손실","자본 [member]|기타자본항목","","-11111997"
"105","01319808","자본변동표","대체와 기타변동에 따른 증감","별도재무제표 [member]","-3775692575",""
"106","01319808","자본변동표","대체와 기타변동에 따른 증감","자본 [member]|이익잉여금 [member]","400000000000",""
"107","01319808","자본변동표","대체와 기타변동에 따른 증감","자본 [member]|자본잉여금 [member]","-403775692575",""
"108","01319808","자본변동표","연차배당","별도재무제표 [member]","18652365000",""
"109","01319808","자본변동표","연차배당","자본 [member]|이익잉여금 [member]","18652365000",""
"110","01319808","자본변동표","기말자본","별도재무제표 [member]","887059217599","868218022828"
"111","01319808","자본변동표","기말자본","자본 [member]|기타자본항목","-11111997","-11111997"
"112","01319808","자본변동표","기말자본","자본 [member]|기타포괄손익누계액 [member]","-526690489","298847824"
"113","01319808","자본변동표","기말자본","자본 [member]|이익잉여금 [member]","475778154094","52335728435"
"114","01319808","자본변동표","기말자본","자본 [member]|자본금 [member]","20724850000","20724850000"
"115","01319808","자본변동표","기말자본","자본 [member]|자본잉여금 [member]","391094015991","794869708566"
