"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00506294","재무상태표","유동자산","-","86880806518","78058272049","66113388403"
"2","00506294","재무상태표","현금및현금성자산","-","28753330488","30287387150","29957016713"
"3","00506294","재무상태표","현금","-","14161059","15823453","39794830"
"4","00506294","재무상태표","현금성자산","-","28739169429","30271563697","29917221883"
"5","00506294","재무상태표","단기금융상품","-","6200000000","15558150000","12500145267"
"6","00506294","재무상태표","매출채권 및 기타유동채권","-","27337620983","24790160979","20623289835"
"7","00506294","재무상태표","매출채권","-","25159206618","20324111317","19164658319"
"8","00506294","재무상태표","대손충당금","-","2604091376","1597364125","1790253318"
"9","00506294","재무상태표","단기미수금","-","41128219","409273012","491569045"
"10","00506294","재무상태표","대손충당금","-","0","60228690","60228690"
"11","00506294","재무상태표","단기미수수익","-","59555784","112631886","107375601"
"12","00506294","재무상태표","단기보증금자산","-","13719728","",""
"13","00506294","재무상태표","단기선급금","-","1003992108","2312603746","1975566637"
"14","00506294","재무상태표","대손충당금","-","120000000","237300000","550900000"
"15","00506294","재무상태표","단기선급비용","-","821485902","184533833","182627241"
"16","00506294","재무상태표","단기대여금","-","2716100000","3341900000","1102875000"
"17","00506294","재무상태표","단기임차보증금","-","246524000","",""
"18","00506294","재무상태표","당기법인세자산","-","239630","404420","37226260"
"19","00506294","재무상태표","재고자산","-","2643604039","1982294485","1675464148"
"20","00506294","재무상태표","원재료","-","95331534","103372151","58500000"
"21","00506294","재무상태표","상품","-","72549185","62855155","47203567"
"22","00506294","재무상태표","제품","-","2584588344","1978908971","1722691081"
"23","00506294","재무상태표","평가충당금","-","108865024","162841792","152930500"
"24","00506294","재무상태표","기타유동금융자산","-","21946011378","5439875015","1320246180"
"25","00506294","재무상태표","유동당기손익인식지정금융자산","-","21946011378","5439875015","1320246180"
"26","00506294","재무상태표","비유동자산","-","113035324898","73382232979","67269195725"
"27","00506294","재무상태표","장기매출채권 및 기타비유동채권","-","10726512925","13168583528","9954717592"
"28","00506294","재무상태표","장기보증금자산","-","3633230272","3683906678","10088144678"
"29","00506294","재무상태표","현재가치할인차금","-","0","0","288023086"
"30","00506294","재무상태표","장기대여금","-","43875000","2128049000","4296000"
"31","00506294","재무상태표","장기임차보증금","-","6935900000","7473900000","150300000"
"32","00506294","재무상태표","현재가치할인차금","-","125088532","117272150","0"
"33","00506294","재무상태표","장기미수금","-","238596185","0","0"
"34","00506294","재무상태표","유형자산","-","85359914410","49107083671","45452326477"
"35","00506294","재무상태표","토지","-","11129552038","10921921982","10460196696"
"36","00506294","재무상태표","건물","-","25723361497","24447759402","23114491074"
"37","00506294","재무상태표","감가상각누계액","-","5073404264","4366908421","3760166416"
"38","00506294","재무상태표","시설물","-","10632716153","10405833153","9828359953"
"39","00506294","재무상태표","감가상각누계액","-","8261697409","7425243403","6481905404"
"40","00506294","재무상태표","전산장비/전산설비","-","43275128589","39509002608","36368505570"
"41","00506294","재무상태표","정부보조금","-","188431078","357459648","519888934"
"42","00506294","재무상태표","감가상각누계액","-","31372301988","28202921331","24536242635"
"43","00506294","재무상태표","차량운반구","-","191395487","91335550","100855407"
"44","00506294","재무상태표","감가상각누계액","-","109476395","80737534","75857867"
"45","00506294","재무상태표","집기","-","2015811897","1784692466","1773474490"
"46","00506294","재무상태표","정부보조금","-","5665298","23625365","79162210"
"47","00506294","재무상태표","감가상각누계액","-","1607234243","1459277788","1319487499"
"48","00506294","재무상태표","기타유형자산","-","642231874","0","0"
"49","00506294","재무상태표","감가상각누계액","-","313981431","",""
"50","00506294","재무상태표","건설중인자산","-","21744142164","3862712000","579154252"
"51","00506294","재무상태표","사용권자산","-","28123053287","0","0"
"52","00506294","재무상태표","감가상각누계액(사용권자산)","-","-11185286470","",""
"53","00506294","재무상태표","영업권","-","8258867352","6045885312","7284403098"
"54","00506294","재무상태표","영업권 이외의 무형자산","-","1302001826","2336535691","2652618545"
"55","00506294","재무상태표","브랜드명","-","97223526","13208000","13305999"
"56","00506294","재무상태표","컴퓨터소프트웨어","-","586815532","502530314","485059335"
"57","00506294","재무상태표","라이선스와 프랜차이즈","-","0","0","306067559"
"58","00506294","재무상태표","저작권, 특허권, 기타 산업재산권, 용역운영권","-","23659139","12353653","6902289"
"59","00506294","재무상태표","개발 중인 무형자산","-","245506447","37414391","119601177"
"60","00506294","재무상태표","기타무형자산","-","348797182","1771029333","1721682186"
"61","00506294","재무상태표","기타비유동금융자산","-","903308781","1028740481","933647466"
"62","00506294","재무상태표","비유동매도가능금융자산","-","874073235","1028740481","933647466"
"63","00506294","재무상태표","리스채권(비유동)","-","14231355","0","0"
"64","00506294","재무상태표","비유동당기손익인식금융자산","-","15004191","0","0"
"65","00506294","재무상태표","종속기업, 조인트벤처와 관계기업에 대한 투자자산","-","3940786267","775870382","529749638"
"66","00506294","재무상태표","관계기업에 대한 투자자산","-","3940786267","775870382","529749638"
"67","00506294","재무상태표","이연법인세자산","-","2543933337","919533914","461732909"
"68","00506294","재무상태표","자산총계","-","199916131416","151440505028","133382584128"
"69","00506294","재무상태표","유동부채","-","43098922612","29792808676","29400832657"
"70","00506294","재무상태표","매입채무 및 기타유동채무","-","40020408590","27357951094","28372169314"
"71","00506294","재무상태표","단기매입채무","-","4480341066","3929910594","7351096059"
"72","00506294","재무상태표","단기미지급금","-","2546916291","1239419164","996939118"
"73","00506294","재무상태표","단기미지급비용","-","4323459259","3463974121","3268107955"
"74","00506294","재무상태표","단기임대보증금","-","5000000","0","0"
"75","00506294","재무상태표","단기기타보증금","-","250000000","0","0"
