"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00659976","재무상태표","유동자산","-","33812566750","37869925954","42774458379"
"2","00659976","재무상태표","현금및현금성자산","-","1877608580","3388639996","13254202705"
"3","00659976","재무상태표","단기금융상품","-","18337901155","19123600000","9914045716"
"4","00659976","재무상태표","매출채권 및 기타유동채권","-","6241649885","8187719344","13676743027"
"5","00659976","재무상태표","기타금융자산","-","310380130","491248542","254484795"
"6","00659976","재무상태표","기타자산","-","1175962798","1001987343","518209409"
"7","00659976","재무상태표","당기법인세자산","-","121241126","174294024",""
"8","00659976","재무상태표","재고자산","-","5747823076","5502436705","5156772727"
"9","00659976","재무상태표","비유동자산","-","22083312438","21012152748","18579876489"
"10","00659976","재무상태표","기타금융자산","-","109190000","34190000","94220000"
"11","00659976","재무상태표","비유동 기타포괄손익-공정가치 측정 금융자산","-","498990694","305000400",""
"12","00659976","재무상태표","유형자산","-","18047525690","16445001593","14281678548"
"13","00659976","재무상태표","무형자산","-","1305857249","774706624","498280467"
"14","00659976","재무상태표","투자부동산","-","1506585728","1533267800","1559949871"
"15","00659976","재무상태표","기타비유동자산","-","","1174143077","1207242896"
"16","00659976","재무상태표","이연법인세자산","-","615163077","745843254","938504707"
"17","00659976","재무상태표","자산총계","-","55895879188","58882078702","61354334868"
"18","00659976","재무상태표","유동부채","-","9214200853","8913459608","12373417782"
"19","00659976","재무상태표","매입채무","-","4156198197","5149967773","6573840997"
"20","00659976","재무상태표","단기차입금","-","2559861943","1376474819","2887404163"
"21","00659976","재무상태표","기타금융부채","-","2168005199","1839120669","1605783121"
"22","00659976","재무상태표","기타부채","-","145708842","313035495","611867122"
"23","00659976","재무상태표","당기법인세부채","-","","6921035","376404032"
"24","00659976","재무상태표","판매보증충당부채","-","184426672","227939817","318118347"
"25","00659976","재무상태표","비유동부채","-","1429895652","2449640147","2187804676"
"26","00659976","재무상태표","장기차입금","-","1318135535","2316732890","2014573871"
"27","00659976","재무상태표","기타금융부채","-","111760117","132907257","173230805"
"28","00659976","재무상태표","부채총계","-","10644096505","11363099755","14561222458"
"29","00659976","재무상태표","지배기업 소유 지본","-","45251782683","47518978947","46793112410"
"30","00659976","재무상태표","자본금","-","2672545000","2672545000","2672545000"
"31","00659976","재무상태표","주식발행초과금","-","13523024604","13523024604","13523024604"
"32","00659976","재무상태표","기타자본구성요소","-","-2993627730","-2616573430",""
"33","00659976","재무상태표","기타포괄손익누계액","-","347902609","243939421","265855838"
"34","00659976","재무상태표","이익잉여금","-","31701938200","33696043352","30331686968"
"35","00659976","재무상태표","자본총계","-","45251782683","47518978947","46793112410"
"36","00659976","재무상태표","자본과부채총계","-","55895879188","58882078702","61354334868"
"37","00659976","포괄손익계산서","매출액","-","44565402699","53485071421","59152552013"
"38","00659976","포괄손익계산서","매출원가","-","39307480588","43759289638","45439553201"
"39","00659976","포괄손익계산서","매출총이익","-","5257922111","9725781783","13712998812"
"40","00659976","포괄손익계산서","판매비와관리비","-","6760323491","6588096061","6832485780"
"41","00659976","포괄손익계산서","영업이익","-","-1502401380","3137685722","6880513032"
"42","00659976","포괄손익계산서","기타수익","-","280057782","889936995","691606282"
"43","00659976","포괄손익계산서","기타비용","-","770189759","438707391","54673402"
"44","00659976","포괄손익계산서","금융수익","-","793537114","1106745962","542653218"
"45","00659976","포괄손익계산서","금융원가","-","186043834","370525158","1472925781"
"46","00659976","포괄손익계산서","법인세비용차감전순이익","-","-1385040077","4325136130","6587173349"
"47","00659976","포괄손익계산서","법인세비용","-","98884775","426270746","784969040"
"48","00659976","포괄손익계산서","당기순이익","-","-1483924852","3898865384","5802204309"
"49","00659976","포괄손익계산서","지배기업의 소유주 귀속 당기순이익","-","-1483924852","3898865384","5802204309"
"50","00659976","포괄손익계산서","기타포괄손익","-","103963188","-21916417","-184826867"
"51","00659976","포괄손익계산서","당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)","-","103963188","-21916417","-184826867"
"52","00659976","포괄손익계산서","총포괄이익","-","-1379961664","3876948967","5617377442"
"53","00659976","포괄손익계산서","기본주당이익","-","-293","737","1240"
"54","00659976","포괄손익계산서","희석주당이익","-","-293","737","1225"
"55","00659976","현금흐름표","영업활동으로 인한 현금흐름","-","1719838615","7067699755","7408622898"
"56","00659976","현금흐름표","영업으로부터 창출된 현금흐름","-","1139769543","7683863742","8103311431"
"57","00659976","현금흐름표","이자의 수취","-","498755892","178045260","122180316"
"58","00659976","현금흐름표","이자의 지급","-","-613978","14218411","143925418"
