"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"1","01316254","재무상태표","유동자산","-","982898694862","1030997727550"
"2","01316254","재무상태표","현금및현금성자산","-","31839059382","84772978360"
"3","01316254","재무상태표","매출채권 및 기타채권","-","439443921805","442526056151"
"4","01316254","재무상태표","기타유동금융자산","-","7714029119","5469095513"
"5","01316254","재무상태표","기타유동자산","-","31580662362","31640404475"
"6","01316254","재무상태표","재고자산","-","472116091594","466559004351"
"7","01316254","재무상태표","당기법인세자산","-","204930600","30188700"
"8","01316254","재무상태표","비유동자산","-","1548200061917","1503700083409"
"9","01316254","재무상태표","장기매출채권 및 기타채권","-","4674998503","3956042855"
"10","01316254","재무상태표","유형자산","-","1276038277862","1196736118331"
"11","01316254","재무상태표","투자부동산","-","150396571722","151964451693"
"12","01316254","재무상태표","무형자산","-","71743065896","107703796224"
"13","01316254","재무상태표","기타비유동금융자산","-","4182530660","715500000"
"14","01316254","재무상태표","기타비유동자산","-","17874576206","13815005331"
"15","01316254","재무상태표","이연법인세자산","-","23290041068","28809168975"
"16","01316254","재무상태표","자산총계","-","2531098756779","2534697810959"
"17","01316254","재무상태표","유동부채","-","1540234017455","1474715621596"
"18","01316254","재무상태표","매입채무 및 기타채무","-","301757682496","369241361488"
"19","01316254","재무상태표","차입금","-","1211065865607","1088357152867"
"20","01316254","재무상태표","기타금융부채","-","4856639836",""
"21","01316254","재무상태표","당기법인세부채","-","15251797113","9351838433"
"22","01316254","재무상태표","기타유동부채","-","7302032403","7765268808"
"23","01316254","재무상태표","비유동부채","-","585464224884","593966320571"
"24","01316254","재무상태표","장기매입채무 및 기타채무","-","11977146499","7715856352"
"25","01316254","재무상태표","장기차입금","-","540075906655","553076139144"
"26","01316254","재무상태표","순확정급여부채","-","1311669195","3963287739"
"27","01316254","재무상태표","이연법인세부채","-","28391882438","27352908393"
"28","01316254","재무상태표","기타비유동금융부채","-","2823800378","1371569597"
"29","01316254","재무상태표","기타비유동부채","-","883819719","486559346"
"30","01316254","재무상태표","부채총계","-","2125698242339","2068681942167"
"31","01316254","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","323432035290","385806221600"
"32","01316254","재무상태표","자본금","-","22399740000","22399740000"
"33","01316254","재무상태표","주식발행초과금","-","428409839784","428409839784"
"34","01316254","재무상태표","이익잉여금","-","-100800186890","-26583756529"
"35","01316254","재무상태표","기타자본구성요소","-","-26577357604","-38419601655"
"36","01316254","재무상태표","비지배지분","-","81968479150","80209647192"
"37","01316254","재무상태표","자본총계","-","405400514440","466015868792"
"38","01316254","재무상태표","자본과부채총계","-","2531098756779","2534697810959"
"39","01316254","포괄손익계산서","수익(매출액)","-","3053616298735","1767487184560"
"40","01316254","포괄손익계산서","매출원가","-","2696624401059","1584712960524"
"41","01316254","포괄손익계산서","매출총이익","-","356991897676","182774224036"
"42","01316254","포괄손익계산서","판매비와관리비","-","169628178702","101362750282"
"43","01316254","포괄손익계산서","연구개발비","-","29037242214","17268695925"
"44","01316254","포괄손익계산서","영업이익(손실)","-","158326476760","64142777829"
"45","01316254","포괄손익계산서","기타수익","-","23254632716","13901809157"
"46","01316254","포괄손익계산서","기타비용","-","56338759988","24843170928"
"47","01316254","포괄손익계산서","금융수익","-","37988429680","21419106709"
"48","01316254","포괄손익계산서","금융비용","-","110957804895","80062736221"
"49","01316254","포괄손익계산서","법인세비용차감전순이익(손실)","-","52272974273","-5442213454"
"50","01316254","포괄손익계산서","법인세비용","-","105179899039","18302514446"
"51","01316254","포괄손익계산서","당기순이익(손실)","-","-52906924766","-23744727900"
"52","01316254","포괄손익계산서","지배기업의 소유주에게 귀속되는 당기순이익(손실)","-","-69987443987","-26462059908"
"53","01316254","포괄손익계산서","비지배지분에 귀속되는 당기순이익(손실)","-","17080519221","2717332008"
"54","01316254","포괄손익계산서","순확정급여부채의 재측정요소","-","-4228986374","-121696621"
"55","01316254","포괄손익계산서","공정가치측정지분상품 평가손익","-","223095741",""
"56","01316254","포괄손익계산서","해외사업환산손익","-","13989450131","2599794557"
"57","01316254","포괄손익계산서","총 포괄손익, 지배기업의 소유주에게 귀속되는 지분","-","-62374186309","-25753864693"
"58","01316254","포괄손익계산서","총 포괄손익, 비지배지분","-","19450821041","4487234729"
"59","01316254","포괄손익계산서","기본주당이익(손실)","-","-15664","-5919"
"60","01316254","현금흐름표","영업활동현금흐름","-","127016740797","90951670999"
"61","01316254","현금흐름표","영업으로부터 창출된 현금흐름","-","272743135499","156734813370"
"62","01316254","현금흐름표","법인세납부","-","96493768765","36224438994"
"63","01316254","현금흐름표","이자납부","-","49558100998","30104156233"
"64","01316254","현금흐름표","이자수취","-","325475061","545452856"
"65","01316254","현금흐름표","투자활동현금흐름","-","-222916435290","-104288892790"
"66","01316254","현금흐름표","기타채권의 처분","-","10670334809","2275462104"
"67","01316254","현금흐름표","기타금융자산의 처분","-","8699304","3403601298"
"68","01316254","현금흐름표","장기기타채권의 처분","-","92236400","1366637"
"69","01316254","현금흐름표","유형자산의 처분","-","24489511747","4206987848"
"70","01316254","현금흐름표","무형자산의 처분","-","18369872","63514703"
"71","01316254","현금흐름표","기타비유동금융자산의 처분","-","-818698",""
"72","01316254","현금흐름표","기타채권의 취득","-","10098547799",""
"73","01316254","현금흐름표","장기기타채권의 취득","-","468986841","1234265199"
"74","01316254","현금흐름표","기타금융자산의 취득","-","608352753",""
"75","01316254","현금흐름표","기타비유동금융자산의 취득","-","2649955476","715500000"
"76","01316254","현금흐름표","유형자산의 취득","-","238178158634","106651750133"
"77","01316254","현금흐름표","무형자산의 취득","-","6178252791","5638310048"
"78","01316254","현금흐름표","정부보조금의 상환","-","12514430",""
"79","01316254","현금흐름표","재무활동현금흐름","-","50915907341","-191887457671"
"80","01316254","현금흐름표","단기차입금의 차입","-","2963975441158","1363632628733"
"81","01316254","현금흐름표","장기차입금 차입 및 사채의 발행","-","102143874840","20979834960"
"82","01316254","현금흐름표","단기차입금의 상환","-","2939103654025","1373088318536"
"83","01316254","현금흐름표","장기차입금 및 사채의 상환","-","54686700000","201503489937"
"84","01316254","현금흐름표","배당금지급","-","17574931347",""
"85","01316254","현금흐름표","자기주식의 취득","-","","1908112891"
"86","01316254","현금흐름표","리스부채의 지급","-","3838123285",""
"87","01316254","현금흐름표","현금및현금성자산에 대한 환율변동효과","-","-7950131827","-662794860"
"88","01316254","현금흐름표","현금및현금성자산의순증가(감소)","-","-52933918979","-205887474322"
"89","01316254","현금흐름표","기초현금및현금성자산","-","84772978360","290660452682"
"90","01316254","현금흐름표","기말현금및현금성자산","-","31839059381","84772978360"
"91","01316254","자본변동표","기초자본","연결재무제표 [member]","466015868792","489190611647"
"92","01316254","자본변동표","기초자본","자본 [member]|비지배지분 [member]","80209647192","75722412463"
"93","01316254","자본변동표","기초자본","자본 [member]|지배기업 소유주지분","385806221600","413468199184"
"94","01316254","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","-38419601655","-37341380600"
"95","01316254","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","-26583756529",""
"96","01316254","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|자본금 [member]","22399740000","22399740000"
"97","01316254","자본변동표","기초자본","자본 [member]|지배기업 소유주지분|주식발행초과금","428409839784","428409839784"
