"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00763358","재무상태표","유동자산","-","18740278904","23949210494","21855443841"
"2","00763358","재무상태표","현금및현금성자산","-","8193280198","12572198854","11364872189"
"3","00763358","재무상태표","금융기관예치금","-","1620920000","1565340000","1499960000"
"4","00763358","재무상태표","매출채권 및 기타유동채권","-","5652286942","6056398993","4169233696"
"5","00763358","재무상태표","재고자산","-","3084868949","3239738203","3407131735"
"6","00763358","재무상태표","당기법인세자산","-","23870910","","13111573"
"7","00763358","재무상태표","기타유동자산","-","165051905","515534444","801074215"
"8","00763358","재무상태표","매각예정 비유동자산","-","","","600060433"
"9","00763358","재무상태표","비유동자산","-","19171696180","18498484148","19846945589"
"10","00763358","재무상태표","당기손익-공정가치 측정금융자산","-","67145287","71477397",""
"11","00763358","재무상태표","매도가능금융자산","-","","","78587591"
"12","00763358","재무상태표","기타비유동채권","-","381356410","421152115","448921987"
"13","00763358","재무상태표","기타비유동금융자산","-","484249153","385437064","665697447"
"14","00763358","재무상태표","유형자산","-","13811221443","14073685831","14468894427"
"15","00763358","재무상태표","무형자산","-","2590312460","2881241503","3173469264"
"16","00763358","재무상태표","기타비유동자산","-","39589385","107691146","93253009"
"17","00763358","재무상태표","이연법인세자산","-","1797822042","557799092","918121864"
"18","00763358","재무상태표","자산총계","-","37911975084","42447694642","41702389430"
"19","00763358","재무상태표","유동부채","-","11470344986","8374773806","9172790862"
"20","00763358","재무상태표","매입채무 및 기타유동채무","-","1978012457","1916822822","2435726096"
"21","00763358","재무상태표","매입채무","-","636446949","170259969","618700452"
"22","00763358","재무상태표","기타유동채무","-","1341565508","1746562853","1817025644"
"23","00763358","재무상태표","단기차입금","-","7387000000","6288000000","6288000000"
"24","00763358","재무상태표","파생상품부채","-","401965020","",""
"25","00763358","재무상태표","기타유동부채","-","102746554","11817922","203696597"
"26","00763358","재무상태표","상환전환우선주부채","-","1406040863","",""
"27","00763358","재무상태표","유동충당부채","-","194580092","158133062","245368169"
"28","00763358","재무상태표","비유동부채","-","229032963","1825115366","62038236"
"29","00763358","재무상태표","상환전환우선주부채","-","","1360201359",""
"30","00763358","재무상태표","파생상품부채","-","","430123276",""
"31","00763358","재무상태표","기타비유동채무","-","229032963","34790731","62038236"
"32","00763358","재무상태표","부채총계","-","11699377949","10199889172","9234829098"
"33","00763358","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","26212597135","32247805470","32467560332"
"34","00763358","재무상태표","자본금","-","2700000000","2700000000","2700000000"
"35","00763358","재무상태표","자본잉여금","-","12290709843","12290709843","12290709843"
"36","00763358","재무상태표","기타자본구성요소","-","-2638323564","-2706856786","-1788555776"
"37","00763358","재무상태표","이익잉여금(결손금)","-","13860210856","19963952413","19265406265"
"38","00763358","재무상태표","자본총계","-","26212597135","32247805470","32467560332"
"39","00763358","재무상태표","자본과부채총계","-","37911975084","42447694642","41702389430"
"40","00763358","포괄손익계산서","수익(매출액)","-","17083259892","21931828737","25027290448"
"41","00763358","포괄손익계산서","매출원가","-","13546547446","13620849194","14690804805"
"42","00763358","포괄손익계산서","매출총이익","-","3536712446","8310979543","10336485643"
"43","00763358","포괄손익계산서","판매비와관리비","-","11319401909","8980254490","6989993209"
"44","00763358","포괄손익계산서","영업이익(손실)","-","-7782689463","-669274947","3346492434"
"45","00763358","포괄손익계산서","기타이익","-","237447798","1551655367","263145251"
"46","00763358","포괄손익계산서","기타손실","-","176515532","146804821","668454162"
"47","00763358","포괄손익계산서","금융수익","-","791748218","827277491","479332218"
"48","00763358","포괄손익계산서","금융원가","-","317590404","366358209","820200951"
"49","00763358","포괄손익계산서","지분법적용대상인 관계기업의 당기손손익에 대한 지분","-","","","80538328"
"50","00763358","포괄손익계산서","법인세비용차감전순이익(손실)","-","-7247599383","1196494881","2680853118"
"51","00763358","포괄손익계산서","법인세비용","-","1251880746","-234482733","339998158"
"52","00763358","포괄손익계산서","당기순이익(손실)","-","-5995718637","962012148","3020851276"
"53","00763358","포괄손익계산서","기타포괄손익","-","13358434","-21661976","-32413820"
"54","00763358","포괄손익계산서","총포괄손익","-","-5982360203","940350172","2988437456"
"55","00763358","포괄손익계산서","지배기업의 소유주에게 귀속되는 당기순이익(손실)","-","-5995718637","962012148","3020851276"
"56","00763358","포괄손익계산서","총 포괄손익, 지배기업의 소유주에게 귀속되는 지분","-","-5982360203","940350172","2988437456"
"57","00763358","포괄손익계산서","기본주당이익(손실)","-","-1166","183","571"
"58","00763358","포괄손익계산서","희석주당이익(손실)","-","-1166","183","571"
"59","00763358","현금흐름표","영업활동현금흐름","-","-8609393393","-1984263758","1889464928"
"60","00763358","현금흐름표","당기순이익(손실)","-","-5995718637","962012148","3020851276"
"61","00763358","현금흐름표","당기순이익조정을 위한 가감","-","1933818987","540225174","1813703595"
"62","00763358","현금흐름표","영업활동으로인한자산ㆍ부채의변동","-","-4523609506","-3406087759","-2808524919"
"63","00763358","현금흐름표","법인세 환급(납부)","-","17304440","-9962393","33988381"
"64","00763358","현금흐름표","이자수취(영업)","-","152661357","115293152","65920374"
"65","00763358","현금흐름표","이자지급(영업)","-","159241154","205668866","168497017"
"66","00763358","현금흐름표","투자활동현금흐름","-","-805399480","1495868216","-4786879693"
"67","00763358","현금흐름표","금융기관예치금의 증가","-","33270000","",""
"68","00763358","현금흐름표","금융기관예치금의 감소","-","","-65380000","-774860000"
"69","00763358","현금흐름표","유형자산의 처분","-","6147852","14470965","7200000"
"70","00763358","현금흐름표","유형자산의 취득","-","709562335","463895711","5410553368"
"71","00763358","현금흐름표","무형자산의 취득","-","137640442","147214987","1467850204"
"72","00763358","현금흐름표","당기손익-공정가치측정금융자산의 처분","-","4332110","107650000","1521813097"
"73","00763358","현금흐름표","기타비유동금융자산의 취득","-","47340000","",""
"74","00763358","현금흐름표","기타비유동금융자산의 처분","-","","203003815","690059756"
"75","00763358","현금흐름표","기타유동채권의 취득","-","79000000","150451950","9000000"
"76","00763358","현금흐름표","기타유동채권의 처분","-","207983349","40922854","54624902"
"77","00763358","현금흐름표","기타비유동채권의 취득","-","24000000","","11889426"
"78","00763358","현금흐름표","기타비유동채권의 처분","-","6949986","36982230",""
"79","00763358","현금흐름표","매각예정 비유동자산의 처분","-","","1919781000",""
"80","00763358","현금흐름표","관계기업에 대한 투자자산의 처분","-","","","613575550"
"81","00763358","현금흐름표","재무활동현금흐름","-","5018146152","1717384183","8554993170"
"82","00763358","현금흐름표","상환전환우선주부채의 발생","-","","1999987200",""
"83","00763358","현금흐름표","단기차입금의 증가","-","1099000000","","6288000000"
"84","00763358","현금흐름표","장기미지급금의 감소","-","","27247505","249047270"
"85","00763358","현금흐름표","자기주식의 취득","-","","1002822310","1927463600"
"86","00763358","현금흐름표","자기주식의 처분","-","","","2243287482"
"87","00763358","현금흐름표","리스부채의 상환","-","60959979","",""
"88","00763358","현금흐름표","정부보조금의 증가","-","4088129051","1010932798","2354949898"
"89","00763358","현금흐름표","배당금지급","-","108022920","263466000","154733340"
"90","00763358","현금흐름표","환율변동효과 반영전 현금및현금성자산의 순증가(감소)","-","-4396646721","1228988641","5657578405"
"91","00763358","현금흐름표","기초현금및현금성자산","-","12572198854","11364872189","5717733884"
"92","00763358","현금흐름표","현금및현금성자산에 대한 환율변동효과","-","17728065","-21661976","-10440100"
"93","00763358","현금흐름표","기말현금및현금성자산","-","8193280198","12572198854","11364872189"
"94","00763358","자본변동표","기초자본","연결재무제표 [member]","32247805470","32467560332","29216232427"
"95","00763358","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","32247805470","32467560332","29216232427"
"96","00763358","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","-2706856786","-1788555776","1028008145"
"97","00763358","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","19963952413","19265406265","16399288329"
"98","00763358","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","2700000000","2700000000","2700000000"
"99","00763358","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","12290709843","12290709843","11144952243"
"100","00763358","자본변동표","당기순이익(손실)","연결재무제표 [member]","-5995718637","962012148","3020851276"
"101","00763358","자본변동표","당기순이익(손실)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","-5995718637","962012148","3020851276"
"102","00763358","자본변동표","당기순이익(손실)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","-5995718637","962012148","3020851276"
"103","00763358","자본변동표","기타포괄손익","연결재무제표 [member]","13358434","-21661976","-32413820"
"104","00763358","자본변동표","기타포괄손익","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","13358434","-21661976","-32413820"
"105","00763358","자본변동표","기타포괄손익","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","13358434","-21661976","-32413820"
"106","00763358","자본변동표","자기주식 거래로 인한 증감","연결재무제표 [member]","","-1002822310","315823882"
"107","00763358","자본변동표","자기주식 거래로 인한 증감","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","","-1002822310","315823882"
"108","00763358","자본변동표","자기주식 거래로 인한 증감","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","","-1002822310","-829933718"
"109","00763358","자본변동표","자기주식 거래로 인한 증감","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","","","1145757600"
"110","00763358","자본변동표","주식선택권","연결재무제표 [member]","55174788","106183276","101799907"
"111","00763358","자본변동표","주식선택권","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","55174788","106183276","101799907"
"112","00763358","자본변동표","주식선택권","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","55174788","106183276","101799907"
"113","00763358","자본변동표","배당금지급","연결재무제표 [member]","108022920","263466000","154733340"
"114","00763358","자본변동표","배당금지급","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","108022920","263466000","154733340"
"115","00763358","자본변동표","배당금지급","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","108022920","263466000","154733340"
"116","00763358","자본변동표","자본 증가(감소) 합계","연결재무제표 [member]","-6035208335","-219754862","3251327905"
"117","00763358","자본변동표","자본 증가(감소) 합계","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","-6035208335","-219754862","3251327905"
"118","00763358","자본변동표","자본 증가(감소) 합계","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","68533222","-918301010","-760547631"
