"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00310156","재무상태표","유동자산","-","41747376079","22832989720","29938239619"
"2","00310156","재무상태표","현금및현금성자산","-","16137568475","8056852020","2092990233"
"3","00310156","재무상태표","기타금융자산","-","3597862386","128003026","335393113"
"4","00310156","재무상태표","유동성 당기손익-공정가치측정금융자산","-","3320677681","",""
"5","00310156","재무상태표","매출채권 및 기타유동채권","-","12289311913","8304604001","17135104127"
"6","00310156","재무상태표","재고자산","-","3192291389","6101809277","9744427152"
"7","00310156","재무상태표","당기법인세자산","-","37873370","8551790","19818756"
"8","00310156","재무상태표","미청구공사","-","2000269456","",""
"9","00310156","재무상태표","기타자산","-","1171521409","233169606","610506238"
"10","00310156","재무상태표","비유동자산","-","23233103462","26746077362","35045275418"
"11","00310156","재무상태표","기타비유동금융자산","-","3254169242","1286038161","1265051224"
"12","00310156","재무상태표","당기손익-공정가치측정금융자산","-","2709296820","1973901600",""
"13","00310156","재무상태표","기타포괄손익-공정가치 금융자산","-","1578044898","5792747690",""
"14","00310156","재무상태표","상각후원가측정금융자산","-","710000","",""
"15","00310156","재무상태표","매도가능금융자산","-","","","250000000"
"16","00310156","재무상태표","장기매출채권 및 기타채권","-","636426559","2405826463","7166162468"
"17","00310156","재무상태표","종속기업 및 관계기업투자주식","-","","","5301553140"
"18","00310156","재무상태표","유형자산","-","5278348910","6354151141","7116251336"
"19","00310156","재무상태표","투자부동산","-","5065105244","",""
"20","00310156","재무상태표","무형자산","-","4071463521","8933412307","13946257250"
"21","00310156","재무상태표","사용권자산","-","639538268","",""
"22","00310156","재무상태표","자산총계","-","64980479541","49579067082","64983515037"
"23","00310156","재무상태표","유동부채","-","45485679048","22298172809","26369161878"
"24","00310156","재무상태표","매입채무 및 기타채무","-","12240652301","5303551815","6469183598"
"25","00310156","재무상태표","차입금","-","23912688278","13717707607","16392561534"
"26","00310156","재무상태표","파생상품부채","-","","2724425920","2092206190"
"27","00310156","재무상태표","충당부채","-","5633175267","5388427","114274626"
"28","00310156","재무상태표","유동성리스부채","-","480555142","",""
"29","00310156","재무상태표","기타유동부채","-","1280572580","547099040","1300935930"
"30","00310156","재무상태표","당기법인세부채","-","334919147","",""
"31","00310156","재무상태표","초과청구공사","-","790850878","",""
"32","00310156","재무상태표","미청구공사부채","-","812265455","",""
"33","00310156","재무상태표","비유동부채","-","3769433913","4264538293","4092932079"
"34","00310156","재무상태표","장기매입채무 및 기타채무","-","2193940465","2066175275","1989348350"
"35","00310156","재무상태표","기타비유동금융부채","-","100000000","",""
"36","00310156","재무상태표","순확정급여부채","-","1023557921","698793763","666648006"
"37","00310156","재무상태표","충당부채","-","","1499569255","1436935723"
"38","00310156","재무상태표","리스부채","-","350035062","",""
"39","00310156","재무상태표","이연법인세부채","-","101900465","",""
"40","00310156","재무상태표","부채총계","-","49255112961","26562711102","30462093957"
"41","00310156","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","5181261474","26389039295","37283388264"
"42","00310156","재무상태표","자본금","-","12167749500","10214005500","9416718500"
"43","00310156","재무상태표","자본잉여금","-","76991272558","58074691647","138901542064"
"44","00310156","재무상태표","기타자본","-","-23222240729","-18431491370","-11393529242"
"45","00310156","재무상태표","이익잉여금(결손금)","-","-60755519855","-23468166482","-99641343058"
"46","00310156","재무상태표","비지배지분","-","10544105106","-3372683315","-2761967184"
"47","00310156","재무상태표","자본총계","-","15725366580","23016355980","34521421080"
"48","00310156","재무상태표","자본과부채총계","-","64980479541","49579067082","64983515037"
"49","00310156","포괄손익계산서","수익(매출액)","-","17921487169","9915472372","19904185317"
"50","00310156","포괄손익계산서","매출원가","-","15904490368","9368728566","11668969465"
"51","00310156","포괄손익계산서","매출총이익","-","2016996801","546743806","8235215852"
"52","00310156","포괄손익계산서","판매비와관리비","-","10065172679","11466516108","8449417206"
"53","00310156","포괄손익계산서","영업이익(손실)","-","-8048175878","-10919772302","-214201354"
"54","00310156","포괄손익계산서","금융수익","-","5816049508","347396962","352437659"
"55","00310156","포괄손익계산서","금융비용","-","8265261902","2023489596","4390758576"
"56","00310156","포괄손익계산서","지분법적용관계기업투자주식손익","-","","-463433507","-760626229"
"57","00310156","포괄손익계산서","기타수익","-","926176675","9373445975","137739680"
