"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00126308","재무상태표","유동자산","-","2883778343263","2972577926292","3303141391939"
"2","00126308","재무상태표","현금및현금성자산","-","589512193537","369360460705","745120509227"
"3","00126308","재무상태표","단기금융상품","-","150447557460","51245795834","72806923065"
"4","00126308","재무상태표","당기손익인식금융자산","-","","","20109971383"
"5","00126308","재무상태표","매출채권","-","1214759547269","1383112328811","1311634318418"
"6","00126308","재무상태표","미청구공사","-","325844674385","595208836031","774325113702"
"7","00126308","재무상태표","미수금","-","45086252193","109903081257","80975964829"
"8","00126308","재무상태표","유동성만기보유금융자산","-","","","66990000"
"9","00126308","재무상태표","유동성 상각후원가 측정 금융자산","-","101850000","152345000",""
"10","00126308","재무상태표","파생상품자산","-","6413547173","2065909334","8652153904"
"11","00126308","재무상태표","확정계약자산","-","16098973309","2421843357","13440786724"
"12","00126308","재무상태표","선급금","-","249939013646","169031615579","117728455432"
"13","00126308","재무상태표","선급비용","-","74267676534","113407473053","27502974970"
"14","00126308","재무상태표","선급공사비","-","11316232655","32165237744","19295718035"
"15","00126308","재무상태표","단기대여금","-","33012903471","20864656372","22977783850"
"16","00126308","재무상태표","기타유동자산","-","142272794428","106436188097","77163795627"
"17","00126308","재무상태표","당기법인세자산","-","24705127203","17202155118","11339932773"
"18","00126308","재무상태표","비유동자산","-","1661469493120","1655935225015","1780683009493"
"19","00126308","재무상태표","매도가능금융자산","-","","","35941896598"
"20","00126308","재무상태표","기타포괄손익-공정가치측정금융자산","-","31195680619","31106861217",""
"21","00126308","재무상태표","당기손익-공정가치측정금융자산","-","6989477629","6925146886",""
"22","00126308","재무상태표","만기보유금융자산","-","","","469380000"
"23","00126308","재무상태표","상각후원가 측정 금융자산","-","734490000","466720000",""
"24","00126308","재무상태표","파생상품자산","-","3332156607","694365212","1646636152"
"25","00126308","재무상태표","확정계약자산","-","1576893746","3730354430","685330051"
"26","00126308","재무상태표","관계기업 및 공동기업 투자","-","77523304886","44046441924","32390632205"
"27","00126308","재무상태표","유형자산","-","428010737795","397918403598","426764584262"
"28","00126308","재무상태표","무형자산","-","35689175691","54811133010","71088937590"
"29","00126308","재무상태표","투자부동산","-","187750887550","190497924856","193261901258"
"30","00126308","재무상태표","보증금","-","115690775466","119272167510","189111127214"
"31","00126308","재무상태표","장기선급비용","-","671944266","1200416826","976971174"
"32","00126308","재무상태표","기타비유동자산","-","16441086871","14877677246","18810072343"
"33","00126308","재무상태표","이연법인세자산","-","755862881994","790387612300","809535540646"
"34","00126308","재무상태표","자산총계","-","4545247836383","4628513151307","5083824401432"
"35","00126308","재무상태표","유동부채","-","2949341947064","3351176627566","3678031909377"
"36","00126308","재무상태표","매입채무","-","515715495679","502477316678","478088408209"
"37","00126308","재무상태표","미지급금","-","210876932878","321354440526","291254492584"
"38","00126308","재무상태표","단기차입금","-","148179055013","438544447282","928885963497"
"39","00126308","재무상태표","유동성사채","-","","80000000000","121000000000"
"40","00126308","재무상태표","유동성장기차입금","-","","39000000000","127000000000"
"41","00126308","재무상태표","초과청구공사","-","1627143372687","1576987377498","1383274073688"
"42","00126308","재무상태표","파생상품부채","-","32347078214","18610233713","6474910332"
"43","00126308","재무상태표","확정계약부채","-","673268969","750370752","8505356760"
"44","00126308","재무상태표","예수금","-","164181539056","128596144716","143475225715"
"45","00126308","재무상태표","미지급비용","-","104811561891","84323141300","45766016203"
"46","00126308","재무상태표","기타유동부채","-","117213611076","148926122978","121718177956"
"47","00126308","재무상태표","당기법인세부채","-","28200031601","11607032123","22589284433"
"48","00126308","재무상태표","비유동부채","-","293035068009","243566862927","401127711175"
"49","00126308","재무상태표","사채","-","","","80000000000"
"50","00126308","재무상태표","장기차입금","-","","","188000000017"
"51","00126308","재무상태표","파생상품부채","-","9627382762","16323881865","51443503"
"52","00126308","재무상태표","확정계약부채","-","708949","204226","240078287"
"53","00126308","재무상태표","순확정급여부채","-","48760934495","49973727370","43404025460"
"54","00126308","재무상태표","기타비유동부채","-","209081030750","153800278339","76106741382"
"55","00126308","재무상태표","이연법인세부채","-","25565011053","23468771127","13325422526"
"56","00126308","재무상태표","부채총계","-","3242377015073","3594743490493","4079159620552"
"57","00126308","재무상태표","지배기업 소유지분","-","1322846759630","1054980745068","1026186548178"
"58","00126308","재무상태표","자본금","-","980000000000","980000000000","980000000000"
"59","00126308","재무상태표","이익잉여금(결손금)","-","526287578553","233681869646","169590584898"
"60","00126308","재무상태표","기타자본항목","-","-183440818923","-158701124578","-123404036720"
"61","00126308","재무상태표","비지배지분","-","-19975938320","-21211084254","-21521767298"
"62","00126308","재무상태표","자본총계","-","1302870821310","1033769660814","1004664780880"
"63","00126308","재무상태표","부채와 자본총계","-","4545247836383","4628513151307","5083824401432"
"64","00126308","손익계산서","매출액","-","6367980186611","5479801108738","5536227288788"
"65","00126308","손익계산서","매출원가","-","5605758714175","4931853066870","5174802017701"
"66","00126308","손익계산서","매출총이익","-","762221472436","547948041868","361425271087"
"67","00126308","손익계산서","판매비와관리비","-","376745676733","341867250818","314529790208"
"68","00126308","손익계산서","영업이익(손실)","-","385475795703","206080791050","46895480879"
"69","00126308","손익계산서","기타수익","-","285869374694","178041611054","184148252244"
"70","00126308","손익계산서","기타비용","-","298269786845","180224890428","230472243319"
"71","00126308","손익계산서","지분법이익","-","32166857670","4956052263","4524116971"
"72","00126308","손익계산서","지분법손실","-","46149","4849328","1761965"
"73","00126308","손익계산서","금융수익","-","58926334020","60853846516","92304587518"
"74","00126308","손익계산서","이자수익","-","10394913547","11332817353","8217925009"
"75","00126308","손익계산서","외환차익","-","25714416435","49282328729","78306932404"
"76","00126308","손익계산서","외화환산이익","-","22817004038","238700434","5779730105"
"77","00126308","손익계산서","금융비용","-","63630464530","99525903347","127046508724"
"78","00126308","손익계산서","이자비용","-","15824802982","41761082208","24865396591"
"79","00126308","손익계산서","외환차손","-","25402570474","57223899442","95354426725"
"80","00126308","손익계산서","외화환산손실","-","22403091074","540921697","6826685408"
"81","00126308","손익계산서","법인세비용차감전순이익(손실)","-","400538064563","170176657780","-29648076396"
"82","00126308","손익계산서","법인세비용","-","104957419493","99980222307","22498351017"
"83","00126308","손익계산서","당기순이익(손실)","-","295580645070","70196435473","-52146427413"
"84","00126308","손익계산서","지배기업 소유주지분","-","292648415750","68684742777","-45351090143"
"85","00126308","손익계산서","비지배지분","-","2932229320","1511692696","-6795337270"
"86","00126308","손익계산서","기본주당순손익","-","1493","350","-231"
"87","00126308","포괄손익계산서","당기순이익(손실)","-","295580645070","70196435473","-52146427413"
"88","00126308","포괄손익계산서","기타포괄손익","-","-26457567332","-35162379287","60607677109"
"89","00126308","포괄손익계산서","당기손익으로 재분류되지 않는 항목","-","-25275015856","-14736941920","-4507120297"
"90","00126308","포괄손익계산서","순확정급여부채 재측정요소","-","-33260836469","-21479288054","-5946068993"
