"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"100","01318933","자본변동표","자기주식 거래로 인한 증감","별도재무제표 [member]","-19126250",""
"101","01318933","자본변동표","자기주식 거래로 인한 증감","자본 [member]|자본잉여금 [member]","-19126250",""
"102","01318933","자본변동표","자기주식 거래로 인한 증감","자본 [member]|자본잉여금 [member]|자기주식","-19126250",""
"103","01318933","자본변동표","이익잉여금 처분으로 인한 증감","자본 [member]|이익잉여금 [member]","8518177188",""
"104","01318933","자본변동표","이익잉여금 처분으로 인한 증감","자본 [member]|자본잉여금 [member]","-8518177188",""
"105","01318933","자본변동표","이익잉여금 처분으로 인한 증감","자본 [member]|자본잉여금 [member]|주식발행초과금","-8518177188",""
"106","01318933","자본변동표","당기순이익(손실)","별도재무제표 [member]","446199003","4290475242"
"107","01318933","자본변동표","당기순이익(손실)","자본 [member]|이익잉여금 [member]","446199003","4290475242"
"108","01318933","자본변동표","확정급여부채의 재측정요소","별도재무제표 [member]","-230641586","16464904"
"109","01318933","자본변동표","확정급여부채의 재측정요소","자본 [member]|이익잉여금 [member]","-230641586","16464904"
"110","01318933","자본변동표","기말자본","별도재무제표 [member]","28604702722","16907236286"
"111","01318933","자본변동표","기말자본","자본 [member]|이익잉여금 [member]","215557417","-8518177188"
"112","01318933","자본변동표","기말자본","자본 [member]|자본금 [member]","3387312500","2976312500"
"113","01318933","자본변동표","기말자본","자본 [member]|자본잉여금 [member]","25001832805","22449100974"
"114","01318933","자본변동표","기말자본","자본 [member]|자본잉여금 [member]|자기주식","-19126250",""
"115","01318933","자본변동표","기말자본","자본 [member]|자본잉여금 [member]|전환권대가","4475483808","1482148539"
"116","01318933","자본변동표","기말자본","자본 [member]|자본잉여금 [member]|주식매수선택권","595498937","595498937"
"117","01318933","자본변동표","기말자본","자본 [member]|자본잉여금 [member]|주식발행초과금","19949976310","20371453498"
