"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"35","01325979","포괄손익계산서","판매비와관리비","-","64627320932","21507011839"
"36","01325979","포괄손익계산서","영업이익","-","45911982263","11201394631"
"37","01325979","포괄손익계산서","기타영업외수익","-","5372907464","1112797951"
"38","01325979","포괄손익계산서","기타영업외비용","-","4619399221","687012629"
"39","01325979","포괄손익계산서","금융수익","-","13636161192","3810611368"
"40","01325979","포괄손익계산서","금융비용","-","16941185553","5842049728"
"41","01325979","포괄손익계산서","법인세비용차감전순이익","-","43360466145","9595741593"
"42","01325979","포괄손익계산서","법인세비용","-","18508479201","2565585896"
"43","01325979","포괄손익계산서","당기순이익","-","24851986944","7030155697"
"44","01325979","포괄손익계산서","기타포괄손익","-","-2264087037","2318026289"
"45","01325979","포괄손익계산서","후속적으로 당기손익으로 재분류 되지 않는 항목","-","-2264087037","2318026289"
"46","01325979","포괄손익계산서","순확정급여부채의 재측정요소","-","-2986922212","3058082175"
"47","01325979","포괄손익계산서","당기손익으로 재분류되지 않는 항목의 법인세 금액","-","722835175","-740055886"
"48","01325979","포괄손익계산서","당기총포괄이익","-","22587899907","9348181986"
"49","01325979","포괄손익계산서","기본 및 희석주당순이익","-","8768","2481"
"50","01325979","현금흐름표","영업활동으로 인한 현금흐름","-","65871438866","14979000168"
"51","01325979","현금흐름표","영업에서 창출된 현금흐름","-","77876282508","16550194691"
"52","01325979","현금흐름표","당기순이익","-","24851986944","7030155697"
"53","01325979","현금흐름표","조정항목","-","56455413192","17404719725"
"54","01325979","현금흐름표","운전자본의 변동","-","-3431117628","-7884680731"
"55","01325979","현금흐름표","이자의 수취","-","1389785058","277762963"
"56","01325979","현금흐름표","이자의 지급","-","5857290703","1799696040"
"57","01325979","현금흐름표","법인세납부액","-","7537337997","49261446"
"58","01325979","현금흐름표","투자활동으로 인한 현금흐름","-","-1317743097","-2648618935"
"59","01325979","현금흐름표","대여금의 회수","-","555534622","225250000"
"60","01325979","현금흐름표","대여금의 대여","-","432000000","90000000"
"61","01325979","현금흐름표","유형자산의 처분","-","1097166912","22130437"
"62","01325979","현금흐름표","유형자산의 취득","-","6368190907","2992999372"
"63","01325979","현금흐름표","무형자산의 취득","-","237045600",""
"64","01325979","현금흐름표","유동당기손익-공정가치 측정 금융자산의 순증감","-","-4353775204",""
"65","01325979","현금흐름표","비유동당기손익-공정가치 측정 금융자산의 취득","-","-1024483328",""
"66","01325979","현금흐름표","파생상품의 결제","-","737500000","187000000"
"67","01325979","현금흐름표","재무활동으로 인한 현금흐름","-","-61002966769","-22220898666"
"68","01325979","현금흐름표","단기차입금의 순증감","-","-82150963996","-21100100201"
"69","01325979","현금흐름표","유동성장기차입금의 상환","-","-36220410",""
"70","01325979","현금흐름표","유동성사채의 상환","-","-60000000000",""
"71","01325979","현금흐름표","리스부채의 지급","-","-3715875201","-863754359"
"72","01325979","현금흐름표","사채의 발행","-","89741780000",""
"73","01325979","현금흐름표","배당금의 지급","-","-5099002200",""
"74","01325979","현금흐름표","자기주식의 처분(취득)","-","257315038","-257044106"
"75","01325979","현금흐름표","현금및현금성자산의 증가(감소)","-","3550729000","-9890517433"
"76","01325979","현금흐름표","기초의 현금및현금성자산","-","2912758358","12803275791"
"77","01325979","현금흐름표","당기말의 현금및현금성자산","-","6463487358","2912758358"
"78","01325979","자본변동표","기초자본","별도재무제표 [member]","553451800713","544360662833"
"79","01325979","자본변동표","기초자본","자본 [member]|이익잉여금 [member]","9348181986",""
"80","01325979","자본변동표","기초자본","자본 [member]|자기주식","-257044106",""
"81","01325979","자본변동표","기초자본","자본 [member]|자본금 [member]","14181500000","14181500000"
"82","01325979","자본변동표","기초자본","자본 [member]|주식발행초과금","530179162833","530179162833"
"83","01325979","자본변동표","당기순이익","별도재무제표 [member]","24851986944","7030155697"
"84","01325979","자본변동표","당기순이익","자본 [member]|이익잉여금 [member]","24851986944","7030155697"
"85","01325979","자본변동표","순확정급여부채의 재측정요소","별도재무제표 [member]","-2264087037","2318026289"
"86","01325979","자본변동표","순확정급여부채의 재측정요소","자본 [member]|이익잉여금 [member]","-2264087037","2318026289"
"87","01325979","자본변동표","자기주식취득","별도재무제표 [member]","","-257044106"
"88","01325979","자본변동표","자기주식취득","자본 [member]|자기주식","","-257044106"
"89","01325979","자본변동표","자기주식처분","별도재무제표 [member]","257315038",""
"90","01325979","자본변동표","자기주식처분","자본 [member]|자기주식","257044106",""
"91","01325979","자본변동표","자기주식처분","자본 [member]|자기주식처분이익","270932",""
"92","01325979","자본변동표","연차배당","별도재무제표 [member]","-5099002200",""
"93","01325979","자본변동표","연차배당","자본 [member]|이익잉여금 [member]","-5099002200",""
"94","01325979","자본변동표","기말자본","별도재무제표 [member]","571198013458","553451800713"
"95","01325979","자본변동표","기말자본","자본 [member]|이익잉여금 [member]","26837079693","9348181986"
"96","01325979","자본변동표","기말자본","자본 [member]|자기주식","","-257044106"
"97","01325979","자본변동표","기말자본","자본 [member]|자기주식처분이익","270932",""
"98","01325979","자본변동표","기말자본","자본 [member]|자본금 [member]","14181500000","14181500000"
"99","01325979","자본변동표","기말자본","자본 [member]|주식발행초과금","530179162833","530179162833"
