"","corp_code","sj_nm","account_nm","account_detail","2019","2018","2017"
"1","00141556","재무상태표","유동자산","-","87866766839","88835589963","93876257477"
"2","00141556","재무상태표","현금및현금성자산","-","11128271719","7856205350","16761367068"
"3","00141556","재무상태표","기타유동금융자산","-","","1555487383","2055487383"
"4","00141556","재무상태표","매출채권 및 기타유동채권","-","27746381910","29513755855","26438944180"
"5","00141556","재무상태표","재고자산","-","44543102111","45916988351","43498658145"
"6","00141556","재무상태표","당기법인세자산","-","1152825958","1095160607","611253780"
"7","00141556","재무상태표","기타유동자산","-","3296185141","2897992417","4510546921"
"8","00141556","재무상태표","비유동자산","-","163031455036","140354589691","131099817840"
"9","00141556","재무상태표","기타비유동금융자산","-","4243799","4192156","454135516"
"10","00141556","재무상태표","종속기업, 조인트벤처와 관계기업에 대한 투자자산","-","","5284151",""
"11","00141556","재무상태표","장기보증금자산","-","6675875068","6981786554","6930941328"
"12","00141556","재무상태표","당기손익-공정가치 금융자산","-","3210940254","3205901525",""
"13","00141556","재무상태표","비유동매도가능금융자산","-","","","2801300000"
"14","00141556","재무상태표","장기매출채권 및 기타비유동채권","-","752570000","",""
"15","00141556","재무상태표","유형자산","-","51798602844","66776250911","57673868884"
"16","00141556","재무상태표","무형자산","-","3072348858","6175675385","5096058956"
"17","00141556","재무상태표","투자부동산","-","84653099682","47478520835","47782146980"
"18","00141556","재무상태표","비유동파생상품자산","-","","11451580",""
"19","00141556","재무상태표","이연법인세자산","-","3955828414","4885578964","5616160754"
"20","00141556","재무상태표","기타비유동자산","-","54447862","4829947630","4745205422"
"21","00141556","재무상태표","사용권자산","-","8853498255","",""
"22","00141556","재무상태표","자산총계","-","250898221875","229190179654","224976075317"
"23","00141556","재무상태표","유동부채","-","111465750038","83870395365","93328573144"
"24","00141556","재무상태표","매입채무 및 기타유동채무","-","23438007483","13689137404","13940404904"
"25","00141556","재무상태표","단기차입금","-","82604302543","66646719359","76466274623"
"26","00141556","재무상태표","당기법인세부채","-","1077359783","1103087184","1613331891"
"27","00141556","재무상태표","유동파생상품부채","-","6459400","",""
"28","00141556","재무상태표","기타유동부채","-","2847103986","2431451418","1308561726"
"29","00141556","재무상태표","유동리스부채","-","1492516843","",""
"30","00141556","재무상태표","비유동부채","-","33233323714","43117982567","34047103753"
"31","00141556","재무상태표","장기차입금","-","23445822947","30271777541","19840467229"
"32","00141556","재무상태표","기타비유동부채","-","1528280000","7482280000","8216000000"
"33","00141556","재무상태표","비유동파생상품부채","-","272837886","","1327465"
"34","00141556","재무상태표","리스부채","-","2654497278","",""
"35","00141556","재무상태표","이연법인세부채","-","5331885603","5363925026","5989309059"
"36","00141556","재무상태표","부채총계","-","144699073752","126988377932","127375676897"
"37","00141556","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","106192109795","102190133896","97587847135"
"38","00141556","재무상태표","자본금","-","5381445000","5381445000","5381445000"
"39","00141556","재무상태표","자본잉여금","-","14439038216","14439038216","14439038216"
"40","00141556","재무상태표","기타자본구성요소","-","-5184656077","-5184656077","-4288927017"
"41","00141556","재무상태표","기타포괄손익누계액","-","-2329082452","-4098141438","-4779778323"
"42","00141556","재무상태표","이익잉여금(결손금)","-","93885365108","91652448195","86836069259"
"43","00141556","재무상태표","비지배지분","-","7038328","11667826","12551285"
"44","00141556","재무상태표","자본총계","-","106199148123","102201801722","97600398420"
"45","00141556","재무상태표","자본과부채총계","-","250898221875","229190179654","224976075317"
"46","00141556","손익계산서","수익(매출액)","-","157071564592","146821882685","143612127259"
"47","00141556","손익계산서","매출원가","-","85497423784","78327170530","74588724416"
"48","00141556","손익계산서","매출총이익","-","71574140808","68494712155","69023402843"
"49","00141556","손익계산서","판매비와관리비","-","58977145319","55397196348","53050748630"
"50","00141556","손익계산서","영업이익(손실)","-","12596995489","13097515807","15972654213"
"51","00141556","손익계산서","기타이익","-","2346454301","2816035631","4801717444"
"52","00141556","손익계산서","기타손실","-","4736825582","2369973692","3069945792"
"53","00141556","손익계산서","금융수익","-","1053004926","301632248","2814088284"
"54","00141556","손익계산서","금융원가","-","4416552025","4495125148","3139200455"
"55","00141556","손익계산서","관계기업손익","-","-5284151","-34715849",""
"56","00141556","손익계산서","법인세비용차감전순이익(손실)","-","6837792958","9315368997","17379313694"
"57","00141556","손익계산서","법인세비용","-","3071895450","3362487816","4331263980"
"58","00141556","손익계산서","당기순이익(손실)","-","3765897508","5952881181","13048049714"
"59","00141556","손익계산서","지배기업의 소유주에게 귀속되는 당기순이익(손실)","-","3770974013","5953579066","12857918345"
"60","00141556","손익계산서","비지배지분에 귀속되는 당기순이익(손실)","-","-5076505","-697885","190131369"
"61","00141556","손익계산서","기본주당이익(손실)","-","368","577","1244"
"62","00141556","포괄손익계산서","당기순이익(손실)","-","3765897508","5952881181","13048049714"
"63","00141556","포괄손익계산서","기타포괄손익","-","1769505993","681451311","-3730941988"
