"","Price"
"2011-04-15",1551
"2011-04-22",1479
"2011-04-29",1442
"2011-05-06",1438
"2011-05-13",1293
"2011-05-20",1088
"2011-05-27",1205
"2011-06-03",1209
"2011-06-10",1184
"2011-06-17",1080
"2011-06-24",1052
"2011-07-01",1035
"2011-07-08",1064
"2011-07-15",1068
"2011-07-22",1072
"2011-07-29",1184
"2011-08-05",1092
"2011-08-12",931
"2011-08-19",906
"2011-08-26",951
"2011-09-02",967
"2011-09-09",939
"2011-09-16",935
"2011-09-23",886
"2011-09-30",838
"2011-10-07",842
"2011-10-14",838
"2011-10-21",838
"2011-10-28",1015
"2011-11-04",979
"2011-11-11",999
"2011-11-18",1043
"2011-11-25",959
"2011-12-02",1023
"2011-12-09",979
"2011-12-16",1047
"2011-12-23",1011
"2011-12-29",947
"2012-01-06",1015
"2012-01-13",1096
"2012-01-20",983
"2012-01-27",979
"2012-02-03",979
"2012-02-10",1052
"2012-02-17",1112
"2012-02-24",1132
"2012-03-02",1225
"2012-03-09",1160
"2012-03-16",1128
"2012-03-23",1120
"2012-03-30",1047
"2012-04-06",1100
"2012-04-13",1047
"2012-04-20",1047
"2012-04-27",939
"2012-05-04",963
"2012-05-11",971
"2012-05-18",902
"2012-05-25",830
"2012-06-01",814
"2012-06-08",870
"2012-06-15",862
"2012-06-22",999
"2012-06-29",955
"2012-07-06",1080
"2012-07-13",1092
"2012-07-20",983
"2012-07-27",967
"2012-08-03",947
"2012-08-10",983
"2012-08-17",1104
"2012-08-24",1076
"2012-08-31",1023
"2012-09-07",1023
"2012-09-14",1076
"2012-09-21",1334
"2012-09-28",1495
"2012-10-05",1515
"2012-10-12",1571
"2012-10-19",1402
"2012-10-26",1289
"2012-11-02",1217
"2012-11-09",1124
"2012-11-16",959
"2012-11-23",979
"2012-11-30",983
"2012-12-07",1031
"2012-12-14",1043
"2012-12-21",995
"2012-12-28",1015
"2013-01-04",1027
"2013-01-11",1035
"2013-01-18",983
"2013-01-25",999
"2013-02-01",1052
"2013-02-08",1031
"2013-02-15",1060
"2013-02-22",1156
"2013-02-28",1112
"2013-03-08",1080
"2013-03-15",1116
"2013-03-22",1096
"2013-03-29",1076
"2013-04-05",1076
"2013-04-12",999
"2013-04-19",935
"2013-04-26",963
"2013-05-03",987
"2013-05-10",1043
"2013-05-16",1120
"2013-05-24",1245
"2013-05-31",1342
"2013-06-07",1281
"2013-06-14",1293
"2013-06-21",1205
"2013-06-28",1172
"2013-07-05",1156
"2013-07-12",1277
"2013-07-19",1321
"2013-07-26",1317
"2013-08-02",1317
"2013-08-09",1321
"2013-08-16",1354
"2013-08-23",1237
"2013-08-30",1265
"2013-09-06",1249
"2013-09-13",1168
"2013-09-17",1144
"2013-09-27",1229
"2013-10-04",1156
"2013-10-11",1160
"2013-10-18",1144
"2013-10-25",1201
"2013-11-01",1128
"2013-11-08",1108
"2013-11-15",1148
"2013-11-22",1104
"2013-11-29",1124
"2013-12-06",1128
"2013-12-13",1124
"2013-12-20",1104
"2013-12-27",1140
"2014-01-03",1128
"2014-01-10",1233
"2014-01-17",1309
"2014-01-24",1329
"2014-01-29",1325
"2014-02-07",1350
"2014-02-14",1334
"2014-02-21",1394
"2014-02-28",1325
"2014-03-07",1446
"2014-03-14",1503
"2014-03-21",1519
"2014-03-28",1612
"2014-04-04",1543
"2014-04-11",1471
"2014-04-18",1458
"2014-04-25",1462
"2014-05-02",1414
"2014-05-09",1479
"2014-05-16",1458
"2014-05-23",1487
"2014-05-30",1531
"2014-06-05",1446
"2014-06-13",1527
"2014-06-20",1700
"2014-06-27",1676
"2014-07-04",1656
"2014-07-11",1736
"2014-07-18",1793
"2014-07-25",1837
"2014-08-01",1700
"2014-08-08",2268
"2014-08-14",1833
"2014-08-22",1781
"2014-08-29",1696
"2014-09-05",1579
"2014-09-12",1591
"2014-09-19",1716
"2014-09-26",1656
"2014-10-02",1535
"2014-10-10",1382
"2014-10-17",1394
"2014-10-24",1414
"2014-10-31",1438
"2014-11-07",1386
"2014-11-14",1346
"2014-11-21",1342
"2014-11-28",1317
"2014-12-05",1338
"2014-12-12",1354
"2014-12-19",1338
"2014-12-26",1370
"2015-01-02",1390
"2015-01-09",1628
"2015-01-16",1559
"2015-01-23",1684
"2015-01-30",1644
"2015-02-06",1559
"2015-02-13",1539
"2015-02-17",1527
"2015-02-27",1616
"2015-03-06",1652
"2015-03-13",1599
"2015-03-20",1668
"2015-03-27",1789
"2015-04-03",1793
"2015-04-10",1761
"2015-04-17",1837
"2015-04-24",1716
"2015-04-30",1732
"2015-05-08",1736
"2015-05-15",1781
"2015-05-22",1692
"2015-05-29",1946
"2015-06-05",2022
"2015-06-12",1821
"2015-06-19",2063
"2015-06-26",2031
"2015-07-03",2196
"2015-07-10",2397
"2015-07-17",2570
"2015-07-24",2736
"2015-07-31",2719
"2015-08-07",2663
"2015-08-13",2538
"2015-08-21",2127
"2015-08-28",2486
"2015-09-04",2445
"2015-09-11",2478
"2015-09-18",2707
"2015-09-25",2586
"2015-10-02",2522
"2015-10-08",2691
"2015-10-16",2820
"2015-10-23",3070
"2015-10-30",3142
"2015-11-06",2957
"2015-11-13",2945
"2015-11-20",2941
"2015-11-27",2977
"2015-12-04",2921
"2015-12-11",2570
"2015-12-18",2562
"2015-12-24",2244
"2015-12-30",2449
"2016-01-08",2482
"2016-01-15",2441
"2016-01-22",2256
"2016-01-29",2216
"2016-02-05",2135
"2016-02-12",1781
"2016-02-19",1982
"2016-02-26",1906
"2016-03-04",2055
"2016-03-11",2010
"2016-03-18",2039
"2016-03-25",1970
"2016-04-01",2208
"2016-04-08",2744
"2016-04-15",2373
"2016-04-22",2244
"2016-04-29",2196
"2016-05-04",2337
"2016-05-13",2707
"2016-05-20",2941
"2016-05-27",2727
"2016-06-03",2977
"2016-06-10",2679
"2016-06-17",2433
"2016-06-24",2296
"2016-07-01",2417
"2016-07-08",2466
"2016-07-15",2490
"2016-07-22",2337
"2016-07-29",2244
"2016-08-05",2135
"2016-08-12",2079
"2016-08-19",1962
"2016-08-26",1865
"2016-09-02",1894
"2016-09-09",2087
"2016-09-13",2131
"2016-09-23",2151
"2016-09-30",2365
"2016-10-07",2272
"2016-10-14",2091
"2016-10-21",1954
"2016-10-28",2744
"2016-11-04",2510
"2016-11-11",2296
"2016-11-18",2389
"2016-11-25",2228
"2016-12-02",2031
"2016-12-09",2099
"2016-12-16",2127
"2016-12-23",2272
"2016-12-29",2300
"2017-01-06",2365
"2017-01-13",2337
"2017-01-20",2127
"2017-01-26",2216
"2017-02-03",2333
"2017-02-10",2280
"2017-02-17",2651
"2017-02-24",2176
"2017-03-03",1982
"2017-03-10",2091
"2017-03-17",2010
"2017-03-24",1849
"2017-03-31",1894
"2017-04-07",1934
"2017-04-14",1781
"2017-04-21",1805
"2017-04-28",1833
"2017-05-04",1869
"2017-05-12",1845
"2017-05-19",1805
"2017-05-26",1692
"2017-06-02",1736
"2017-06-09",1692
"2017-06-16",1704
"2017-06-23",1523
"2017-06-30",1483
"2017-07-07",1475
"2017-07-14",1450
"2017-07-21",1475
"2017-07-28",1471
"2017-08-04",1346
"2017-08-11",1249
"2017-08-18",1261
"2017-08-25",1277
"2017-09-01",1378
"2017-09-08",1346
"2017-09-15",1503
"2017-09-22",1394
"2017-09-29",1249
"2017-10-13",1269
"2017-10-20",1317
"2017-10-27",1394
"2017-11-03",1374
"2017-11-10",1422
"2017-11-17",1346
"2017-11-24",1466
"2017-12-01",1567
"2017-12-08",1466
"2017-12-15",1539
"2017-12-22",1321
"2017-12-28",1362
"2018-01-05",1374
"2018-01-12",1422
"2018-01-19",1458
"2018-01-26",1515
"2018-02-02",1507
"2018-02-09",1350
"2018-02-14",1378
"2018-02-23",1454
"2018-03-02",1491
"2018-03-09",1257
"2018-03-16",1253
"2018-03-23",1168
"2018-03-30",1128
"2018-04-06",1116
"2018-04-13",1140
"2018-04-20",1180
"2018-04-27",1245
"2018-05-04",1193
"2018-05-11",1293
"2018-05-18",1269
"2018-05-25",1193
"2018-06-01",1168
"2018-06-08",1201
"2018-06-15",1184
"2018-06-22",1104
"2018-06-29",939
"2018-07-06",1015
"2018-07-13",1003
"2018-07-20",995
"2018-07-27",963
"2018-08-03",979
"2018-08-10",975
"2018-08-17",971
"2018-08-24",975
"2018-08-31",983
"2018-09-07",1019
"2018-09-14",1003
"2018-09-21",959
"2018-09-28",939
"2018-10-05",830
"2018-10-12",775
"2018-10-19",790
"2018-10-26",677
"2018-11-02",741
"2018-11-09",753
"2018-11-16",743
"2018-11-23",750
"2018-11-30",737
"2018-12-07",757
"2018-12-14",746
"2018-12-21",911
"2018-12-28",1160
"2019-01-04",1426
"2019-01-11",1193
"2019-01-18",1221
"2019-01-25",1249
"2019-02-01",1410
"2019-02-08",1555
"2019-02-15",1914
"2019-02-22",1628
"2019-02-28",1712
"2019-03-08",1728
"2019-03-15",1462
"2019-03-22",1507
"2019-03-29",1479
"2019-04-05",1491
"2019-04-12",1531
"2019-04-19",1531
"2019-04-26",1269
"2019-05-03",1297
"2019-05-10",1188
"2019-05-17",1321
"2019-05-24",1184
"2019-05-31",1237
"2019-06-07",1249
"2019-06-14",1325
"2019-06-21",1354
"2019-06-28",1273
"2019-07-05",1229
"2019-07-12",1229
"2019-07-19",1168
"2019-07-26",1201
"2019-08-02",1007
"2019-08-09",1019
"2019-08-16",1072
"2019-08-23",1136
"2019-08-30",1132
"2019-09-06",1237
"2019-09-11",1313
"2019-09-20",1285
"2019-09-27",1193
"2019-10-04",1241
"2019-10-11",1253
"2019-10-18",1257
"2019-10-25",1180
"2019-11-01",1273
"2019-11-08",1301
"2019-11-15",1406
"2019-11-22",1233
"2019-11-29",1281
"2019-12-06",1217
"2019-12-13",1148
"2019-12-20",1241
"2019-12-27",1217
"2020-01-03",1325
"2020-01-10",1309
"2020-01-17",1346
"2020-01-23",1241
"2020-01-31",1136
"2020-02-07",1217
"2020-02-14",1297
"2020-02-21",1338
"2020-02-28",1217
"2020-03-06",1362
"2020-03-13",975
"2020-03-20",906
"2020-03-27",1237
"2020-04-03",1422
"2020-04-10",1491
"2020-04-17",1426
"2020-04-24",1317
"2020-04-29",1321
"2020-05-08",1180
"2020-05-15",1164
"2020-05-22",1176
"2020-05-29",1156
"2020-06-05",1340
"2020-06-12",1285
"2020-06-19",1295
"2020-06-26",1210
"2020-07-03",1210
"2020-07-10",1115
"2020-07-17",1140
"2020-07-24",941
"2020-07-31",978
"2020-08-07",984
"2020-08-14",955
"2020-08-21",946
"2020-08-28",1155
"2020-09-04",1010
"2020-09-11",1040
"2020-09-18",1010
"2020-09-25",933
"2020-09-29",990
"2020-10-08",1015
"2020-10-16",947
"2020-10-23",936
"2020-10-30",916
"2020-11-02",922
