"","Price"
"2011-04-15",2715
"2011-04-22",2740
"2011-04-29",2675
"2011-05-06",2655
"2011-05-13",2590
"2011-05-20",2570
"2011-05-27",2550
"2011-06-03",2500
"2011-06-10",2450
"2011-06-17",2435
"2011-06-24",2370
"2011-07-01",2420
"2011-07-08",2490
"2011-07-15",2515
"2011-07-22",2530
"2011-07-29",2565
"2011-08-05",2460
"2011-08-12",2295
"2011-08-19",2110
"2011-08-26",2190
"2011-09-02",2280
"2011-09-09",2380
"2011-09-16",2670
"2011-09-23",2175
"2011-09-30",2045
"2011-10-07",2025
"2011-10-14",2120
"2011-10-21",2105
"2011-10-28",2210
"2011-11-04",2155
"2011-11-11",2145
"2011-11-18",2145
"2011-11-25",2110
"2011-12-02",2160
"2011-12-09",2140
"2011-12-16",2150
"2011-12-23",2200
"2011-12-29",2110
"2012-01-06",2120
"2012-01-13",2175
"2012-01-20",2160
"2012-01-27",2160
"2012-02-03",2275
"2012-02-10",2375
"2012-02-17",2410
"2012-02-24",2420
"2012-03-02",2480
"2012-03-09",2535
"2012-03-16",2535
"2012-03-23",2375
"2012-03-30",2290
"2012-04-06",2190
"2012-04-13",2170
"2012-04-20",2210
"2012-04-27",2080
"2012-05-04",2105
"2012-05-11",2090
"2012-05-18",1985
"2012-05-25",2090
"2012-06-01",2065
"2012-06-08",2000
"2012-06-15",2020
"2012-06-22",2045
"2012-06-29",2045
"2012-07-06",2065
"2012-07-13",2105
"2012-07-20",2215
"2012-07-27",2100
"2012-08-03",2055
"2012-08-10",2100
"2012-08-17",2055
"2012-08-24",2190
"2012-08-31",2170
"2012-09-07",2220
"2012-09-14",2160
"2012-09-21",2170
"2012-09-28",2130
"2012-10-05",2135
"2012-10-12",2100
"2012-10-19",2025
"2012-10-26",2005
"2012-11-02",2000
"2012-11-09",1950
"2012-11-16",1885
"2012-11-23",1825
"2012-11-30",1735
"2012-12-07",1765
"2012-12-14",1840
"2012-12-21",1860
"2012-12-28",1860
"2013-01-04",1865
"2013-01-11",1870
"2013-01-18",1905
"2013-01-25",1895
"2013-02-01",1885
"2013-02-08",1890
"2013-02-15",1875
"2013-02-22",1905
"2013-02-28",1960
"2013-03-08",1920
"2013-03-15",1920
"2013-03-22",1920
"2013-03-29",1955
"2013-04-05",1900
"2013-04-12",1870
"2013-04-19",1900
"2013-04-26",1900
"2013-05-03",1910
"2013-05-10",1980
"2013-05-16",2035
"2013-05-24",2105
"2013-05-31",2145
"2013-06-07",2085
"2013-06-14",2065
"2013-06-21",1970
"2013-06-28",2000
"2013-07-05",1995
"2013-07-12",1940
"2013-07-19",1950
"2013-07-26",2010
"2013-08-02",2010
"2013-08-09",2000
"2013-08-16",2015
"2013-08-23",2005
"2013-08-30",2045
"2013-09-06",2055
"2013-09-13",2030
"2013-09-17",2045
"2013-09-27",2070
"2013-10-04",2115
"2013-10-11",2120
"2013-10-18",2180
"2013-10-25",2145
"2013-11-01",2115
"2013-11-08",2090
"2013-11-15",2110
"2013-11-22",2090
"2013-11-29",2160
"2013-12-06",2140
"2013-12-13",2140
"2013-12-20",2140
"2013-12-27",2050
"2014-01-03",2045
"2014-01-10",2045
"2014-01-17",2050
"2014-01-24",2025
"2014-01-29",2015
"2014-02-07",2010
"2014-02-14",2060
"2014-02-21",2085
"2014-02-28",2105
"2014-03-07",2160
"2014-03-14",2150
"2014-03-21",2175
"2014-03-28",2160
"2014-04-04",2220
"2014-04-11",2270
"2014-04-18",2370
"2014-04-25",2250
"2014-05-02",2270
"2014-05-09",2265
"2014-05-16",2270
"2014-05-23",2290
"2014-05-30",2310
"2014-06-05",2255
"2014-06-13",2275
"2014-06-20",2255
"2014-06-27",2255
"2014-07-04",2380
"2014-07-11",2340
"2014-07-18",2380
"2014-07-25",2395
"2014-08-01",2485
"2014-08-08",2380
"2014-08-14",2405
"2014-08-22",2390
"2014-08-29",2385
"2014-09-05",2260
"2014-09-12",2280
"2014-09-19",2315
"2014-09-26",2325
"2014-10-02",2295
"2014-10-10",2275
"2014-10-17",2285
"2014-10-24",2220
"2014-10-31",2265
"2014-11-07",2100
"2014-11-14",2090
"2014-11-21",2095
"2014-11-28",2100
"2014-12-05",2145
"2014-12-12",2210
"2014-12-19",2175
"2014-12-26",2150
"2015-01-02",2045
"2015-01-09",2045
"2015-01-16",2035
"2015-01-23",2105
"2015-01-30",2090
"2015-02-06",2100
"2015-02-13",2085
"2015-02-17",2135
"2015-02-27",2130
"2015-03-06",2345
"2015-03-13",2405
"2015-03-20",2530
"2015-03-27",2510
"2015-04-03",2660
"2015-04-10",2620
"2015-04-17",2615
"2015-04-24",2605
"2015-04-30",2675
"2015-05-08",2725
"2015-05-15",3190
"2015-05-22",3240
"2015-05-29",3055
"2015-06-05",3115
"2015-06-12",3815
"2015-06-19",4200
"2015-06-26",3680
"2015-07-03",3380
"2015-07-10",3280
"2015-07-17",3455
"2015-07-24",3160
"2015-07-31",2965
"2015-08-07",3030
"2015-08-13",2900
"2015-08-21",2520
"2015-08-28",2845
"2015-09-04",2690
"2015-09-11",2735
"2015-09-18",2800
"2015-09-25",2790
"2015-10-02",2780
"2015-10-08",3045
"2015-10-16",3035
"2015-10-23",3150
"2015-10-30",3170
"2015-11-06",3100
"2015-11-13",2880
"2015-11-20",2865
"2015-11-27",3045
"2015-12-04",2990
"2015-12-11",2885
"2015-12-18",2760
"2015-12-24",2760
"2015-12-30",2790
"2016-01-08",2720
"2016-01-15",2690
"2016-01-22",2650
"2016-01-29",2705
"2016-02-05",2670
"2016-02-12",2520
"2016-02-19",2660
"2016-02-26",2670
"2016-03-04",2740
"2016-03-11",2735
"2016-03-18",2930
"2016-03-25",2840
"2016-04-01",2995
"2016-04-08",3040
"2016-04-15",3060
"2016-04-22",3060
"2016-04-29",3100
"2016-05-04",3065
"2016-05-13",3090
"2016-05-20",2935
"2016-05-27",2985
"2016-06-03",2905
"2016-06-10",2780
"2016-06-17",2800
"2016-06-24",2710
"2016-07-01",2825
"2016-07-08",2875
"2016-07-15",2955
"2016-07-22",2970
"2016-07-29",2990
"2016-08-05",2995
"2016-08-12",3460
"2016-08-19",3355
"2016-08-26",3225
"2016-09-02",3095
"2016-09-09",3130
"2016-09-13",3335
"2016-09-23",3550
"2016-09-30",3955
"2016-10-07",4100
"2016-10-14",3890
"2016-10-21",3785
"2016-10-28",3780
"2016-11-04",3530
"2016-11-11",3540
"2016-11-18",3630
"2016-11-25",3435
"2016-12-02",3400
"2016-12-09",3540
"2016-12-16",3620
"2016-12-23",3590
"2016-12-29",3685
"2017-01-06",3725
"2017-01-13",3675
"2017-01-20",3615
"2017-01-26",3540
"2017-02-03",3885
"2017-02-10",4080
"2017-02-17",4305
"2017-02-24",3835
"2017-03-03",3630
"2017-03-10",3780
"2017-03-17",3765
"2017-03-24",3445
"2017-03-31",3450
"2017-04-07",3450
"2017-04-14",3385
"2017-04-21",3425
"2017-04-28",3455
"2017-05-04",3465
"2017-05-12",3510
"2017-05-19",3715
"2017-05-26",3630
"2017-06-02",3770
"2017-06-09",3680
"2017-06-16",3690
"2017-06-23",3715
"2017-06-30",3610
"2017-07-07",3630
"2017-07-14",3420
"2017-07-21",3425
"2017-07-28",3370
"2017-08-04",3375
"2017-08-11",3260
"2017-08-18",3375
"2017-08-25",3290
"2017-09-01",3325
"2017-09-08",3080
"2017-09-15",3275
"2017-09-22",3015
"2017-09-29",3145
"2017-10-13",3145
"2017-10-20",3195
"2017-10-27",3070
"2017-11-03",3065
"2017-11-10",3070
"2017-11-17",3285
"2017-11-24",3270
"2017-12-01",3080
"2017-12-08",3310
"2017-12-15",3365
"2017-12-22",3140
"2017-12-28",3105
"2018-01-05",3130
"2018-01-12",3010
"2018-01-19",3080
"2018-01-26",3295
"2018-02-02",3580
"2018-02-09",3450
"2018-02-14",3505
"2018-02-23",3380
"2018-03-02",3225
"2018-03-09",3185
"2018-03-16",3330
"2018-03-23",3300
"2018-03-30",3365
"2018-04-06",3245
"2018-04-13",3225
"2018-04-20",3525
"2018-04-27",3440
"2018-05-04",4140
"2018-05-11",4035
"2018-05-18",3875
"2018-05-25",3400
"2018-06-01",3640
"2018-06-08",4270
"2018-06-15",4190
"2018-06-22",4690
"2018-06-29",3750
"2018-07-06",3445
"2018-07-13",3475
"2018-07-20",3285
"2018-07-27",3345
"2018-08-03",3520
"2018-08-10",3615
"2018-08-17",3565
"2018-08-24",3735
"2018-08-31",3615
"2018-09-07",3780
"2018-09-14",3680
"2018-09-21",3575
"2018-09-28",3460
"2018-10-05",3430
"2018-10-12",3175
"2018-10-19",3265
"2018-10-26",3055
"2018-11-02",3020
"2018-11-09",2955
"2018-11-16",2975
"2018-11-23",2895
"2018-11-30",2955
"2018-12-07",3195
"2018-12-14",3150
"2018-12-21",3185
"2018-12-28",2980
"2019-01-04",3120
"2019-01-11",3220
"2019-01-18",3340
"2019-01-25",3340
"2019-02-01",3440
"2019-02-08",3465
"2019-02-15",3420
"2019-02-22",3370
"2019-02-28",3275
"2019-03-08",3135
"2019-03-15",3160
"2019-03-22",3140
"2019-03-29",3085
"2019-04-05",3225
"2019-04-12",3235
"2019-04-19",3200
"2019-04-26",3170
"2019-05-03",3195
"2019-05-10",3120
"2019-05-17",3125
"2019-05-24",3075
"2019-05-31",3100
"2019-06-07",3010
"2019-06-14",3165
"2019-06-21",3110
"2019-06-28",3080
"2019-07-05",3090
"2019-07-12",3045
"2019-07-19",3000
"2019-07-26",2955
"2019-08-02",2855
"2019-08-09",2820
"2019-08-16",2760
"2019-08-23",2805
"2019-08-30",2810
"2019-09-06",2975
"2019-09-11",3000
"2019-09-20",3120
"2019-09-27",2905
"2019-10-04",2920
"2019-10-11",2910
"2019-10-18",2955
"2019-10-25",2915
"2019-11-01",2880
"2019-11-08",3050
"2019-11-15",2980
"2019-11-22",2910
"2019-11-29",2980
"2019-12-06",2910
"2019-12-13",2950
"2019-12-20",3015
"2019-12-27",2960
"2020-01-03",2945
"2020-01-10",2945
"2020-01-17",2970
"2020-01-23",2990
"2020-01-31",2935
"2020-02-07",2930
"2020-02-14",2965
"2020-02-21",2880
"2020-02-28",2740
"2020-03-06",2720
"2020-03-13",2200
"2020-03-20",1930
"2020-03-27",2140
"2020-04-03",2360
"2020-04-10",2495
"2020-04-17",2540
"2020-04-24",2705
"2020-04-29",2775
"2020-05-08",2770
"2020-05-15",2610
"2020-05-22",2670
"2020-05-29",2720
"2020-06-05",2740
"2020-06-12",2610
"2020-06-19",2620
"2020-06-26",2600
"2020-07-03",2570
"2020-07-10",2640
"2020-07-17",2705
"2020-07-24",2695
"2020-07-31",2710
"2020-08-07",2715
"2020-08-14",2765
"2020-08-21",2655
"2020-08-28",2730
"2020-09-04",2695
"2020-09-11",2720
"2020-09-18",2795
"2020-09-25",2610
"2020-09-29",2680
"2020-10-08",2790
"2020-10-16",2680
"2020-10-23",2690
"2020-10-30",2695
"2020-11-02",2680
