"","Price"
"2017-12-15",4625
"2017-12-22",4240
"2017-12-28",4100
"2018-01-05",4240
"2018-01-12",4115
"2018-01-19",4605
"2018-01-26",4555
"2018-02-02",4450
"2018-02-09",4455
"2018-02-14",4550
"2018-02-23",4565
"2018-03-02",5020
"2018-03-09",4660
"2018-03-16",5000
"2018-03-23",4895
"2018-03-30",4910
"2018-04-06",4785
"2018-04-13",4695
"2018-04-20",4595
"2018-04-27",4650
"2018-05-04",4600
"2018-05-11",4600
"2018-05-18",4520
"2018-05-25",4365
"2018-06-01",4405
"2018-06-08",4445
"2018-06-15",4475
"2018-06-22",4345
"2018-06-29",4150
"2018-07-06",4285
"2018-07-13",4325
"2018-07-20",4250
"2018-07-27",4150
"2018-08-03",4095
"2018-08-10",4090
"2018-08-17",4100
"2018-08-24",4265
"2018-08-31",4385
"2018-09-07",4320
"2018-09-14",4330
"2018-09-21",4360
"2018-09-28",4295
"2018-10-05",4275
"2018-10-12",4065
"2018-10-19",4040
"2018-10-26",3625
"2018-11-02",3865
"2018-11-09",4205
"2018-11-16",4400
"2018-11-23",4280
"2018-11-30",4240
"2018-12-07",4000
"2018-12-14",4100
"2018-12-21",4940
"2018-12-28",4885
"2019-01-04",4680
"2019-01-11",5310
"2019-01-18",6200
"2019-01-25",7690
"2019-02-01",7060
"2019-02-08",6880
"2019-02-15",6390
"2019-02-22",5840
"2019-02-28",5730
"2019-03-08",5920
"2019-03-15",5430
"2019-03-22",5370
"2019-03-29",5210
"2019-04-05",5820
"2019-04-12",5950
"2019-04-19",5830
"2019-04-26",5480
"2019-05-03",5710
"2019-05-10",5370
"2019-05-17",5500
"2019-05-24",4955
"2019-05-31",4985
"2019-06-07",5190
"2019-06-14",5870
"2019-06-21",5530
"2019-06-28",5460
"2019-07-05",5170
"2019-07-12",5130
"2019-07-19",5010
"2019-07-26",4725
"2019-08-02",4475
"2019-08-09",4520
"2019-08-16",4570
"2019-08-23",4500
"2019-08-30",4790
"2019-09-06",4790
"2019-09-11",4820
"2019-09-20",4950
"2019-09-27",4800
"2019-10-04",4665
"2019-10-11",4545
"2019-10-18",4740
"2019-10-25",4490
"2019-11-01",4695
"2019-11-08",4965
"2019-11-15",4875
"2019-11-22",4600
"2019-11-29",4640
"2019-12-06",4690
"2019-12-13",4690
"2019-12-20",4865
"2019-12-27",4775
"2020-01-03",4865
"2020-01-10",4795
"2020-01-17",5020
"2020-01-23",5030
"2020-01-31",4985
"2020-02-07",5250
"2020-02-14",5310
"2020-02-21",4955
"2020-02-28",4170
"2020-03-06",4375
"2020-03-13",3435
"2020-03-20",2910
"2020-03-27",3115
"2020-04-03",3200
"2020-04-10",3610
"2020-04-17",3745
"2020-04-24",3555
"2020-04-29",3675
"2020-05-08",3835
"2020-05-15",3685
"2020-05-22",3900
"2020-05-29",3985
"2020-06-05",4050
"2020-06-12",4430
"2020-06-19",4800
"2020-06-26",5120
"2020-07-03",4915
"2020-07-10",5500
"2020-07-17",5220
"2020-07-24",5060
"2020-07-31",5140
"2020-08-07",5290
"2020-08-14",5340
"2020-08-21",4675
"2020-08-28",4690
"2020-09-04",5530
"2020-09-11",5270
"2020-09-18",6400
"2020-09-25",5490
"2020-09-29",5880
"2020-10-08",6350
"2020-10-16",6400
"2020-10-23",6010
"2020-10-30",5950
"2020-11-02",5940
