"","Price"
"2014-11-14",5200
"2014-11-21",5120
"2014-11-28",5200
"2014-12-05",5500
"2014-12-12",5500
"2014-12-19",5500
"2014-12-26",5500
"2015-01-02",5500
"2015-01-09",5500
"2015-01-16",5500
"2015-01-23",5500
"2015-01-30",5500
"2015-02-06",5500
"2015-02-13",4680
"2015-02-17",3385
"2015-02-27",3105
"2015-03-06",2795
"2015-03-13",3240
"2015-03-20",4010
"2015-03-27",3770
"2015-04-03",3575
"2015-04-10",3520
"2015-04-17",3335
"2015-04-24",3540
"2015-04-30",3950
"2015-05-08",4075
"2015-05-15",5340
"2015-05-22",6050
"2015-05-29",6060
"2015-06-05",5710
"2015-06-12",6910
"2015-06-19",6000
"2015-06-26",6400
"2015-07-03",5190
"2015-07-10",5120
"2015-07-17",5860
"2015-07-24",5430
"2015-07-31",4960
"2015-08-07",4045
"2015-08-13",3450
"2015-08-21",3250
"2015-08-28",4155
"2015-09-04",3780
"2015-09-11",3915
"2015-09-18",4055
"2015-09-25",4505
"2015-10-02",5450
"2015-10-08",5240
"2015-10-16",4280
"2015-10-23",4000
"2015-10-30",3665
"2015-11-06",3695
"2015-11-13",3640
"2015-11-20",4160
"2015-11-27",4365
"2015-12-04",4230
"2015-12-11",4350
"2015-12-18",4380
"2015-12-24",4415
"2015-12-30",4140
"2016-01-08",3925
"2016-01-15",4070
"2016-01-22",3950
"2016-01-29",4080
"2016-02-05",3980
"2016-02-12",3610
"2016-02-19",3505
"2016-02-26",3550
"2016-03-04",3870
"2016-03-11",4100
"2016-03-18",4525
"2016-03-25",4385
"2016-04-01",4385
"2016-04-08",4060
"2016-04-15",4075
"2016-04-22",4050
"2016-04-29",4030
"2016-05-04",3855
"2016-05-13",4130
"2016-05-20",4070
"2016-05-27",3925
"2016-06-03",3915
"2016-06-10",3870
"2016-06-17",3615
"2016-06-24",3480
"2016-07-01",3475
"2016-07-08",3550
"2016-07-15",3795
"2016-07-22",3885
"2016-07-29",3750
"2016-08-05",4225
"2016-08-12",3820
"2016-08-19",3575
"2016-08-26",3890
"2016-09-02",4425
"2016-09-09",4325
"2016-09-13",4055
"2016-09-23",4400
"2016-09-30",4335
"2016-10-07",4230
"2016-10-14",4200
"2016-10-21",3995
"2016-10-28",4010
"2016-11-04",4055
"2016-11-11",3895
"2016-11-18",3935
"2016-11-25",3635
"2016-12-02",3495
"2016-12-09",3310
"2016-12-16",3490
"2016-12-23",3525
"2016-12-29",3505
"2017-01-06",3830
"2017-01-13",3810
"2017-01-20",3730
"2017-01-26",3700
"2017-02-03",3700
"2017-02-10",3395
"2017-02-17",3440
"2017-02-24",3430
"2017-03-03",3350
"2017-03-10",3350
"2017-03-17",3610
"2017-03-24",3560
"2017-03-31",3745
"2017-04-07",3855
"2017-04-14",3550
"2017-04-21",4025
"2017-04-28",4000
"2017-05-04",4120
"2017-05-12",4440
"2017-05-19",4370
"2017-05-26",4155
"2017-06-02",4400
"2017-06-09",5350
"2017-06-16",5480
"2017-06-23",4675
"2017-06-30",4830
"2017-07-07",5620
"2017-07-14",5520
"2017-07-21",5280
"2017-07-28",5270
"2017-08-04",5100
"2017-08-11",4930
"2017-08-18",5150
"2017-08-25",5200
"2017-09-01",4850
"2017-09-08",4915
"2017-09-15",4600
"2017-09-22",4120
"2017-09-29",4120
"2017-10-13",4345
"2017-10-20",4215
"2017-10-27",4295
"2017-11-03",4020
"2017-11-10",4110
"2017-11-17",4245
"2017-11-24",4340
"2017-12-01",4585
"2017-12-08",4060
"2017-12-15",4120
"2017-12-22",3750
"2017-12-28",4020
"2018-01-05",4405
"2018-01-12",4285
"2018-01-19",4840
"2018-01-26",4960
"2018-02-02",4550
"2018-02-09",4250
"2018-02-14",4205
"2018-02-23",4340
"2018-03-02",4110
"2018-03-09",4230
"2018-03-16",4240
"2018-03-23",3840
"2018-03-30",3910
"2018-04-06",3885
"2018-04-13",4135
"2018-04-20",4270
"2018-04-27",4215
"2018-05-04",4045
"2018-05-11",3895
"2018-05-18",3840
"2018-05-25",3935
"2018-06-01",3895
"2018-06-08",3925
"2018-06-15",3715
"2018-06-22",3235
"2018-06-29",3275
"2018-07-06",3095
"2018-07-13",3355
"2018-07-20",3380
"2018-07-27",3330
"2018-08-03",3310
"2018-08-10",3505
"2018-08-17",3315
"2018-08-24",3470
"2018-08-31",3435
"2018-09-07",3480
"2018-09-14",3695
"2018-09-21",3610
"2018-09-28",3585
"2018-10-05",3570
"2018-10-12",3310
"2018-10-19",3385
"2018-10-26",2865
"2018-11-02",2890
"2018-11-09",2985
"2018-11-16",2970
"2018-11-23",2975
"2018-11-30",2950
"2018-12-07",2825
"2018-12-14",2730
"2018-12-21",2675
"2018-12-28",2790
"2019-01-04",2660
"2019-01-11",2795
"2019-01-18",2880
"2019-01-25",2880
"2019-02-01",2785
"2019-02-08",2805
"2019-02-15",2830
"2019-02-22",3065
"2019-02-28",2845
"2019-03-08",2885
"2019-03-15",2870
"2019-03-22",2930
"2019-03-29",2780
"2019-04-05",2920
"2019-04-12",3505
"2019-04-19",3520
"2019-04-26",3365
"2019-05-03",3640
"2019-05-10",3520
"2019-05-17",3160
"2019-05-24",2910
"2019-05-31",2910
"2019-06-07",3220
"2019-06-14",3305
"2019-06-21",3415
"2019-06-28",3205
"2019-07-05",3175
"2019-07-12",3045
"2019-07-19",3155
"2019-07-26",3000
"2019-08-02",2785
"2019-08-09",2580
"2019-08-16",2760
"2019-08-23",2770
"2019-08-30",2735
"2019-09-06",2930
"2019-09-11",2975
"2019-09-20",2890
"2019-09-27",2825
"2019-10-04",2750
"2019-10-11",2740
"2019-10-18",2815
"2019-10-25",2705
"2019-11-01",2685
"2019-11-08",2720
"2019-11-15",2880
"2019-11-22",2700
"2019-11-29",2780
"2019-12-06",2735
"2019-12-13",2830
"2019-12-20",2815
"2019-12-27",2815
"2020-01-03",2895
"2020-01-10",3200
"2020-01-17",3370
"2020-01-23",3235
"2020-01-31",2890
"2020-02-07",2970
"2020-02-14",3255
"2020-02-21",3610
"2020-02-28",3465
"2020-03-06",3370
"2020-03-13",2500
"2020-03-20",2015
"2020-03-27",2275
"2020-04-03",2470
"2020-04-10",2690
"2020-04-17",2980
"2020-04-24",3240
"2020-04-29",3485
"2020-05-08",3730
"2020-05-15",3930
"2020-05-22",3810
"2020-05-29",3465
"2020-06-05",3480
"2020-06-12",3390
"2020-06-19",3290
"2020-06-26",3445
"2020-07-03",3390
"2020-07-10",3875
"2020-07-17",4285
"2020-07-24",3925
"2020-07-31",3925
"2020-08-07",4000
"2020-08-14",3740
"2020-08-21",3315
"2020-08-28",3700
"2020-09-04",3600
"2020-09-11",4095
"2020-09-18",3850
"2020-09-25",3540
"2020-09-29",3655
"2020-10-08",3730
"2020-10-16",3905
"2020-10-23",3855
"2020-10-30",3680
"2020-11-02",3695
