"","Price"
"2011-04-15",3573
"2011-04-22",3573
"2011-04-29",3573
"2011-05-06",3660
"2011-05-13",3408
"2011-05-20",3408
"2011-05-27",3038
"2011-06-03",3299
"2011-06-10",3128
"2011-06-17",3151
"2011-06-24",3325
"2011-07-01",3076
"2011-07-08",3076
"2011-07-15",3059
"2011-07-22",3329
"2011-07-29",3592
"2011-08-05",3317
"2011-08-12",3329
"2011-08-19",4319
"2011-08-26",4106
"2011-09-02",3721
"2011-09-09",3426
"2011-09-16",3260
"2011-09-23",3154
"2011-09-30",3112
"2011-10-07",3038
"2011-10-14",3255
"2011-10-21",3618
"2011-10-28",3556
"2011-11-04",3494
"2011-11-11",4113
"2011-11-18",3757
"2011-11-25",3592
"2011-12-02",3922
"2011-12-09",4237
"2011-12-16",4165
"2011-12-23",4289
"2011-12-29",4325
"2012-01-06",4987
"2012-01-13",4987
"2012-01-20",5069
"2012-01-27",5934
"2012-02-03",6377
"2012-02-10",6213
"2012-02-17",7278
"2012-02-24",5249
"2012-03-02",5032
"2012-03-09",5015
"2012-03-16",4599
"2012-03-23",4618
"2012-03-30",4545
"2012-04-06",4473
"2012-04-13",4247
"2012-04-20",4320
"2012-04-27",4000
"2012-05-04",4081
"2012-05-11",3684
"2012-05-18",3143
"2012-05-25",3378
"2012-06-01",3639
"2012-06-08",3521
"2012-06-15",3499
"2012-06-22",3607
"2012-06-29",3892
"2012-07-06",4095
"2012-07-13",3878
"2012-07-20",3779
"2012-07-27",3626
"2012-08-03",3342
"2012-08-10",3418
"2012-08-17",3531
"2012-08-24",3401
"2012-08-31",3644
"2012-09-07",3661
"2012-09-14",3630
"2012-09-21",3987
"2012-09-28",3882
"2012-10-05",3910
"2012-10-12",4599
"2012-10-19",4410
"2012-10-26",4410
"2012-11-02",4789
"2012-11-09",4825
"2012-11-16",4230
"2012-11-23",4122
"2012-11-30",4473
"2012-12-07",4126
"2012-12-14",4329
"2012-12-21",4681
"2012-12-28",4936
"2013-01-04",4908
"2013-01-11",5412
"2013-01-18",5226
"2013-01-25",4890
"2013-02-01",4582
"2013-02-08",4474
"2013-02-15",4582
"2013-02-22",4675
"2013-02-28",4862
"2013-03-08",4796
"2013-03-15",5067
"2013-03-22",5226
"2013-03-29",4974
"2013-04-05",4806
"2013-04-12",4563
"2013-04-19",4554
"2013-04-26",4778
"2013-05-03",4834
"2013-05-10",5132
"2013-05-16",4992
"2013-05-24",4740
"2013-05-31",4992
"2013-06-07",4759
"2013-06-14",4740
"2013-06-21",4512
"2013-06-28",4297
"2013-07-05",4722
"2013-07-12",4983
"2013-07-19",5170
"2013-07-26",5002
"2013-08-02",5814
"2013-08-09",5898
"2013-08-16",5860
"2013-08-23",5496
"2013-08-30",5496
"2013-09-06",5272
"2013-09-13",5207
"2013-09-17",4946
"2013-09-27",5123
"2013-10-04",4834
"2013-10-11",4712
"2013-10-18",4675
"2013-10-25",4731
"2013-11-01",4647
"2013-11-08",4554
"2013-11-15",4502
"2013-11-22",4507
"2013-11-29",4521
"2013-12-06",4460
"2013-12-13",4367
"2013-12-20",4041
"2013-12-27",4398
"2014-01-03",4326
"2014-01-10",4306
"2014-01-17",4509
"2014-01-24",4572
"2014-01-29",4635
"2014-02-07",4499
"2014-02-14",4480
"2014-02-21",4557
"2014-02-28",4586
"2014-03-07",4495
"2014-03-14",4693
"2014-03-21",4659
"2014-03-28",4765
"2014-04-04",4678
"2014-04-11",4557
"2014-04-18",4543
"2014-04-25",4437
"2014-05-02",4408
"2014-05-09",4311
"2014-05-16",4268
"2014-05-23",4326
"2014-05-30",4258
"2014-06-05",3949
"2014-06-13",3964
"2014-06-20",4094
"2014-06-27",3959
"2014-07-04",4031
"2014-07-11",3954
"2014-07-18",3901
"2014-07-25",3964
"2014-08-01",3896
"2014-08-08",4152
"2014-08-14",4200
"2014-08-22",4118
"2014-08-29",4079
"2014-09-05",3877
"2014-09-12",3935
"2014-09-19",4022
"2014-09-26",3949
"2014-10-02",3853
"2014-10-10",4104
"2014-10-17",4335
"2014-10-24",4331
"2014-10-31",4084
"2014-11-07",4070
"2014-11-14",4017
"2014-11-21",3867
"2014-11-28",4234
"2014-12-05",4297
"2014-12-12",4384
"2014-12-19",4292
"2014-12-26",4345
"2015-01-02",4275
"2015-01-09",4200
"2015-01-16",4130
"2015-01-23",4135
"2015-01-30",4150
"2015-02-06",4215
"2015-02-13",4200
"2015-02-17",4265
"2015-02-27",4310
"2015-03-06",4400
"2015-03-13",4280
