"","Price"
"2011-04-15",16800
"2011-04-22",17300
"2011-04-29",16500
"2011-05-06",15750
"2011-05-13",15900
"2011-05-20",16800
"2011-05-27",16600
"2011-06-03",16950
"2011-06-10",16550
"2011-06-17",16400
"2011-06-24",16600
"2011-07-01",17300
"2011-07-08",17950
"2011-07-15",17400
"2011-07-22",18000
"2011-07-29",18050
"2011-08-05",17550
"2011-08-12",16700
"2011-08-19",15800
"2011-08-26",15300
"2011-09-02",15900
"2011-09-09",15800
"2011-09-16",15300
"2011-09-23",14700
"2011-09-30",13650
"2011-10-07",14050
"2011-10-14",13400
"2011-10-21",14100
"2011-10-28",14600
"2011-11-04",14700
"2011-11-11",15000
"2011-11-18",14700
"2011-11-25",15150
"2011-12-02",15350
"2011-12-09",15400
"2011-12-16",15800
"2011-12-23",16000
"2011-12-29",16150
"2012-01-06",15800
"2012-01-13",15700
"2012-01-20",16000
"2012-01-27",16100
"2012-02-03",16050
"2012-02-10",16600
"2012-02-17",17300
"2012-02-24",17150
"2012-03-02",16800
"2012-03-09",16800
"2012-03-16",16600
"2012-03-23",15950
"2012-03-30",16000
"2012-04-06",15450
"2012-04-13",15500
"2012-04-20",14900
"2012-04-27",14500
"2012-05-04",14450
"2012-05-11",14000
"2012-05-18",14450
"2012-05-25",14850
"2012-06-01",14550
"2012-06-08",14600
"2012-06-15",14850
"2012-06-22",14200
"2012-06-29",14600
"2012-07-06",14150
"2012-07-13",14200
"2012-07-20",14500
"2012-07-27",14700
"2012-08-03",14600
"2012-08-10",15150
"2012-08-17",15350
"2012-08-24",16000
"2012-08-31",16050
"2012-09-07",16250
"2012-09-14",16350
"2012-09-21",16800
"2012-09-28",16050
"2012-10-05",16100
"2012-10-12",17100
"2012-10-19",17350
"2012-10-26",17600
"2012-11-02",17200
"2012-11-09",17300
"2012-11-16",16650
"2012-11-23",16400
"2012-11-30",16350
"2012-12-07",16400
"2012-12-14",16300
"2012-12-21",17100
"2012-12-28",17600
"2013-01-04",17800
"2013-01-11",17950
"2013-01-18",17750
"2013-01-25",17700
"2013-02-01",17400
"2013-02-08",17200
"2013-02-15",17200
"2013-02-22",16800
"2013-02-28",17150
"2013-03-08",16400
"2013-03-15",16200
"2013-03-22",17450
"2013-03-29",18550
"2013-04-05",17750
"2013-04-12",17500
"2013-04-19",17600
"2013-04-26",18200
"2013-05-03",18050
"2013-05-10",20300
"2013-05-16",19350
"2013-05-24",19400
"2013-05-31",19800
"2013-06-07",18700
"2013-06-14",18500
"2013-06-21",18300
"2013-06-28",18450
"2013-07-05",18350
"2013-07-12",19200
"2013-07-19",20200
"2013-07-26",20100
"2013-08-02",19800
"2013-08-09",19400
"2013-08-16",19350
"2013-08-23",18100
"2013-08-30",17950
"2013-09-06",18200
"2013-09-13",18800
"2013-09-17",18550
"2013-09-27",19400
"2013-10-04",19650
"2013-10-11",19000
"2013-10-18",19400
"2013-10-25",19300
"2013-11-01",18850
"2013-11-08",19100
"2013-11-15",19050
"2013-11-22",19050
"2013-11-29",18550
"2013-12-06",18400
"2013-12-13",18950
"2013-12-20",19200
"2013-12-27",18800
"2014-01-03",18650
"2014-01-10",18700
"2014-01-17",18650
"2014-01-24",18500
"2014-01-29",19000
"2014-02-07",19400
"2014-02-14",18100
"2014-02-21",18200
"2014-02-28",18650
"2014-03-07",18000
"2014-03-14",17800
"2014-03-21",18200
"2014-03-28",18500
"2014-04-04",18300
"2014-04-11",17750
"2014-04-18",17300
"2014-04-25",17600
"2014-05-02",18100
"2014-05-09",18700
"2014-05-16",19000
"2014-05-23",18900
"2014-05-30",19000
"2014-06-05",18700
"2014-06-13",18900
"2014-06-20",19950
"2014-06-27",19900
"2014-07-04",20300
"2014-07-11",21650
"2014-07-18",20800
"2014-07-25",20500
"2014-08-01",20200
"2014-08-08",19600
"2014-08-14",20750
"2014-08-22",20950
"2014-08-29",21250
"2014-09-05",20650
"2014-09-12",20900
"2014-09-19",20800
"2014-09-26",21100
"2014-10-02",20600
"2014-10-10",20900
"2014-10-17",20850
"2014-10-24",19600
"2014-10-31",19350
"2014-11-07",19100
"2014-11-14",19600
"2014-11-21",19600
"2014-11-28",19450
"2014-12-05",19600
"2014-12-12",19350
"2014-12-19",19450
"2014-12-26",19500
"2015-01-02",19400
"2015-01-09",19350
"2015-01-16",19600
"2015-01-23",19050
"2015-01-30",19050
"2015-02-06",19400
"2015-02-13",18900
"2015-02-17",19200
"2015-02-27",19650
"2015-03-06",20300
"2015-03-13",20400
"2015-03-20",20500
"2015-03-27",22000
"2015-04-03",22800
"2015-04-10",22550
"2015-04-17",21550
"2015-04-24",21600
"2015-04-30",21700
"2015-05-08",20900
"2015-05-15",21300
"2015-05-22",21200
"2015-05-29",20700
"2015-06-05",20200
"2015-06-12",20250
"2015-06-19",19850
"2015-06-26",20350
"2015-07-03",20100
"2015-07-10",19800
"2015-07-17",19600
"2015-07-24",19250
"2015-07-31",18450
"2015-08-07",18700
"2015-08-13",18350
"2015-08-21",18250
"2015-08-28",19000
"2015-09-04",18900
"2015-09-11",18900
"2015-09-18",19250
"2015-09-25",18600
"2015-10-02",18700
"2015-10-08",18900
"2015-10-16",18800
"2015-10-23",18400
"2015-10-30",17950
"2015-11-06",18100
"2015-11-13",17300
"2015-11-20",16700
"2015-11-27",16550
"2015-12-04",16400
"2015-12-11",15550
"2015-12-18",16350
"2015-12-24",16550
"2015-12-30",16900
"2016-01-08",16500
"2016-01-15",16200
"2016-01-22",15550
"2016-01-29",15150
"2016-02-05",15750
"2016-02-12",15100
"2016-02-19",16150
"2016-02-26",15700
"2016-03-04",16700
"2016-03-11",16900
"2016-03-18",16250
"2016-03-25",16100
"2016-04-01",17150
"2016-04-08",17700
"2016-04-15",17700
"2016-04-22",18150
"2016-04-29",17200
"2016-05-04",17250
"2016-05-13",17900
"2016-05-20",17600
"2016-05-27",17300
"2016-06-03",17050
"2016-06-10",16600
"2016-06-17",16400
"2016-06-24",16100
"2016-07-01",16700
"2016-07-08",15600
"2016-07-15",15750
"2016-07-22",16200
"2016-07-29",16000
"2016-08-05",15900
"2016-08-12",16100
"2016-08-19",15900
"2016-08-26",15500
"2016-09-02",15700
"2016-09-09",15700
"2016-09-13",15550
"2016-09-23",15850
"2016-09-30",16100
"2016-10-07",15750
"2016-10-14",15500
"2016-10-21",15600
"2016-10-28",15250
"2016-11-04",15000
