"","Price"
"2011-04-15",1948
"2011-04-22",1928
"2011-04-29",1945
"2011-05-06",1985
"2011-05-13",1913
"2011-05-20",1993
"2011-05-27",2198
"2011-06-03",2033
"2011-06-10",2060
"2011-06-17",1720
"2011-06-24",1885
"2011-07-01",1895
"2011-07-08",1825
"2011-07-15",1890
"2011-07-22",2000
"2011-07-29",2075
"2011-08-05",1728
"2011-08-12",1443
"2011-08-19",1400
"2011-08-26",1350
"2011-09-02",1508
"2011-09-09",1443
"2011-09-16",1540
"2011-09-23",1350
"2011-09-30",1250
"2011-10-07",1210
"2011-10-14",1475
"2011-10-21",1358
"2011-10-28",1465
"2011-11-04",1485
"2011-11-11",1665
"2011-11-18",1553
"2011-11-25",1755
"2011-12-02",1710
"2011-12-09",1933
"2011-12-16",1980
"2011-12-23",1918
"2011-12-29",1858
"2012-01-06",1890
"2012-01-13",2000
"2012-01-20",2073
"2012-01-27",2098
"2012-02-03",2035
"2012-02-10",2398
"2012-02-17",2820
"2012-02-24",3030
"2012-03-02",3005
"2012-03-09",3215
"2012-03-16",3220
"2012-03-23",3235
"2012-03-30",3170
"2012-04-06",3670
"2012-04-13",3605
"2012-04-20",3275
"2012-04-27",3210
"2012-05-04",3350
"2012-05-11",3125
"2012-05-18",2870
"2012-05-25",3000
"2012-06-01",2910
"2012-06-08",2850
"2012-06-15",3130
"2012-06-22",3130
"2012-06-29",3210
"2012-07-06",3535
"2012-07-13",3710
"2012-07-20",3710
"2012-07-27",3900
"2012-08-03",3370
"2012-08-10",3385
"2012-08-17",3700
"2012-08-24",3890
"2012-08-31",4090
"2012-09-07",3870
"2012-09-14",3690
"2012-09-21",3850
"2012-09-28",3770
"2012-10-05",4010
"2012-10-12",4480
"2012-10-19",4600
"2012-10-26",4240
"2012-11-02",4690
"2012-11-09",4680
"2012-11-16",4580
"2012-11-23",5100
"2012-11-30",5140
"2012-12-07",5080
"2012-12-14",4795
"2012-12-21",4550
"2012-12-28",4840
"2013-01-04",4670
"2013-01-11",4625
"2013-01-18",4200
"2013-01-25",4445
"2013-02-01",4245
"2013-02-08",4140
"2013-02-15",4670
"2013-02-22",4885
"2013-02-28",4745
"2013-03-08",4600
"2013-03-15",5630
"2013-03-22",5480
"2013-03-29",5700
"2013-04-05",5670
"2013-04-12",5740
"2013-04-19",5140
"2013-04-26",5590
"2013-05-03",6100
"2013-05-10",6180
"2013-05-16",5720
"2013-05-24",5470
"2013-05-31",5230
"2013-06-07",4755
"2013-06-14",4530
"2013-06-21",4440
"2013-06-28",4280
"2013-07-05",4040
"2013-07-12",3910
"2013-07-19",4325
"2013-07-26",4720
"2013-08-02",4680
"2013-08-09",4760
"2013-08-16",4515
"2013-08-23",4500
"2013-08-30",4240
"2013-09-06",4060
"2013-09-13",4400
"2013-09-17",4435
"2013-09-27",4600
"2013-10-04",4695
"2013-10-11",5140
"2013-10-18",5900
"2013-10-25",6000
"2013-11-01",6250
"2013-11-08",5960
"2013-11-15",6200
"2013-11-22",5870
"2013-11-29",5700
"2013-12-06",5370
"2013-12-13",5070
"2013-12-20",5320
"2013-12-27",5490
"2014-01-03",5040
"2014-01-10",5360
"2014-01-17",5440
"2014-01-24",5620
"2014-01-29",5210
"2014-02-07",5400
"2014-02-14",5530
"2014-02-21",5500
"2014-02-28",5190
"2014-03-07",5170
"2014-03-14",5050
"2014-03-21",5020
"2014-03-28",5150
"2014-04-04",5580
"2014-04-11",5500
"2014-04-18",6000
"2014-04-25",5850
"2014-05-02",5870
"2014-05-09",5610
"2014-05-16",5620
"2014-05-23",5330
"2014-05-30",5110
"2014-06-05",5050
"2014-06-13",4990
"2014-06-20",4990
"2014-06-27",4985
"2014-07-04",5070
"2014-07-11",5080
"2014-07-18",5140
"2014-07-25",4925
"2014-08-01",4730
"2014-08-08",3905
"2014-08-14",4040
"2014-08-22",4070
"2014-08-29",4260
"2014-09-05",4125
"2014-09-12",4145
"2014-09-19",4205
"2014-09-26",4080
"2014-10-02",3860
"2014-10-10",3890
"2014-10-17",3520
"2014-10-24",3800
"2014-10-31",3715
"2014-11-07",3720
"2014-11-14",3840
"2014-11-21",3590
"2014-11-28",3500
"2014-12-05",3500
"2014-12-12",3485
"2014-12-19",3450
"2014-12-26",3520
"2015-01-02",3560
"2015-01-09",4025
"2015-01-16",3895
"2015-01-23",3870
"2015-01-30",3755
"2015-02-06",3960
"2015-02-13",4125
"2015-02-17",4210
"2015-02-27",4240
"2015-03-06",4460
"2015-03-13",4500
"2015-03-20",4455
"2015-03-27",4850
"2015-04-03",4840
"2015-04-10",4915
"2015-04-17",4805
"2015-04-24",4450
"2015-04-30",4470
"2015-05-08",4455
"2015-05-15",4525
"2015-05-22",4600
"2015-05-29",4500
"2015-06-05",4445
"2015-06-12",4610
"2015-06-19",4360
"2015-06-26",4550
"2015-07-03",4390
"2015-07-10",4180
"2015-07-17",4410
"2015-07-24",4620
"2015-07-31",4585
"2015-08-07",4740
"2015-08-13",4495
"2015-08-21",4120
"2015-08-28",4220
"2015-09-04",4490
"2015-09-11",4820
"2015-09-18",4925
"2015-09-25",5060
"2015-10-02",5200
"2015-10-08",5260
"2015-10-16",5300
"2015-10-23",5230
"2015-10-30",5760
"2015-11-06",6020
"2015-11-13",6200
"2015-11-20",6100
"2015-11-27",6230
"2015-12-04",6680
"2015-12-11",6150
"2015-12-18",6240
"2015-12-24",6340
"2015-12-30",6670
"2016-01-08",6320
"2016-01-15",6220
"2016-01-22",5990
"2016-01-29",8150
"2016-02-05",8400
"2016-02-12",7950
"2016-02-19",8210
"2016-02-26",8520
"2016-03-04",8560
"2016-03-11",8690
"2016-03-18",8050
"2016-03-25",7930
"2016-04-01",7450
"2016-04-08",6900
"2016-04-15",6860
"2016-04-22",6850
"2016-04-29",6500
"2016-05-04",6600
"2016-05-13",6810
"2016-05-20",6090
"2016-05-27",5850
"2016-06-03",5800
"2016-06-10",5690
"2016-06-17",5610
"2016-06-24",5430
"2016-07-01",5500
"2016-07-08",5670
"2016-07-15",6170
"2016-07-22",6340
"2016-07-29",6100
"2016-08-05",6410
"2016-08-12",5990
"2016-08-19",5790
"2016-08-26",5680
"2016-09-02",5450
"2016-09-09",5300
"2016-09-13",5170
"2016-09-23",5450
"2016-09-30",5460
"2016-10-07",5510
"2016-10-14",5200
"2016-10-21",5030
"2016-10-28",4920
"2016-11-04",4620
"2016-11-11",4700
"2016-11-18",4880
"2016-11-25",4605
"2016-12-02",4590
"2016-12-09",4570
"2016-12-16",4890
"2016-12-23",4945
"2016-12-29",4970
"2017-01-06",5080
"2017-01-13",4875
"2017-01-20",4680
"2017-01-26",4995
"2017-02-03",5110
"2017-02-10",5160
"2017-02-17",5090
"2017-02-24",5190
"2017-03-03",5070
"2017-03-10",5140
"2017-03-17",5190
"2017-03-24",5450
"2017-03-31",5410
"2017-04-07",5430
"2017-04-14",5320
"2017-04-21",5330
"2017-04-28",5350
"2017-05-04",5280
"2017-05-12",5380
"2017-05-19",5000
"2017-05-26",4900
"2017-06-02",4990
"2017-06-09",5000
"2017-06-16",4930
"2017-06-23",4920
"2017-06-30",4995
"2017-07-07",4860
"2017-07-14",4760
"2017-07-21",4800
"2017-07-28",4550
"2017-08-04",4540
"2017-08-11",4840
"2017-08-18",4725
"2017-08-25",4830
"2017-09-01",4825
"2017-09-08",4780
"2017-09-15",4735
"2017-09-22",4590
"2017-09-29",4510
"2017-10-13",4515
"2017-10-20",4495
"2017-10-27",4450
"2017-11-03",4360
"2017-11-10",4500
