"","Price"
"2018-08-03",30200
"2018-08-10",30400
"2018-08-17",28850
"2018-08-24",27400
"2018-08-31",27950
"2018-09-07",30050
"2018-09-14",31700
"2018-09-21",37200
"2018-09-28",38400
"2018-10-05",36050
"2018-10-12",34050
"2018-10-19",34800
"2018-10-26",36950
"2018-11-02",35900
"2018-11-09",34450
"2018-11-16",33350
"2018-11-23",33000
"2018-11-30",33500
"2018-12-07",31400
"2018-12-14",34350
"2018-12-21",34750
"2018-12-28",35400
"2019-01-04",37000
"2019-01-11",40000
"2019-01-18",41250
"2019-01-25",38950
"2019-02-01",37700
"2019-02-08",38800
"2019-02-15",39300
"2019-02-22",42300
"2019-02-28",44300
"2019-03-08",46800
"2019-03-15",45500
"2019-03-22",46750
"2019-03-29",49350
"2019-04-05",49700
"2019-04-12",50900
"2019-04-19",50000
"2019-04-26",46650
"2019-05-03",46700
"2019-05-10",48600
"2019-05-17",47800
"2019-05-24",46000
"2019-05-31",43200
"2019-06-07",43350
"2019-06-14",46000
"2019-06-21",41150
"2019-06-28",41050
"2019-07-05",40950
"2019-07-12",39850
"2019-07-19",43400
"2019-07-26",42050
"2019-08-02",40200
"2019-08-09",41300
"2019-08-16",40700
"2019-08-23",41950
"2019-08-30",43100
"2019-09-06",43850
"2019-09-11",42000
"2019-09-20",42550
"2019-09-27",44400
"2019-10-04",45500
"2019-10-11",45400
"2019-10-18",45200
"2019-10-25",43850
"2019-11-01",44000
"2019-11-08",44500
"2019-11-15",45400
"2019-11-22",44100
"2019-11-29",43350
"2019-12-06",43600
"2019-12-13",42000
"2019-12-20",41450
"2019-12-27",40950
"2020-01-03",40150
"2020-01-10",39600
"2020-01-17",40800
"2020-01-23",40850
"2020-01-31",40500
"2020-02-07",40100
"2020-02-14",37950
"2020-02-21",34350
"2020-02-28",32000
"2020-03-06",32150
"2020-03-13",25300
"2020-03-20",19800
"2020-03-27",24000
"2020-04-03",27350
"2020-04-10",30500
"2020-04-17",31600
"2020-04-24",32100
"2020-04-29",36300
"2020-05-08",37000
"2020-05-15",37950
"2020-05-22",36300
"2020-05-29",39600
"2020-06-05",39750
"2020-06-12",37900
"2020-06-19",37250
"2020-06-26",36350
"2020-07-03",36300
"2020-07-10",34200
"2020-07-17",34800
"2020-07-24",33500
"2020-07-31",33350
"2020-08-07",35600
"2020-08-14",36200
"2020-08-21",32550
"2020-08-28",32650
"2020-09-04",31950
"2020-09-11",37100
"2020-09-18",36450
"2020-09-25",33150
"2020-09-29",35150
"2020-10-08",36750
"2020-10-16",33050
"2020-10-23",35200
"2020-10-30",33900
"2020-11-02",35000
