"","Price"
"2011-06-17",15089
"2011-06-24",15378
"2011-07-01",15571
"2011-07-08",16101
"2011-07-15",15426
"2011-07-22",16198
"2011-07-29",16101
"2011-08-05",15716
"2011-08-12",13980
"2011-08-19",14655
"2011-08-26",13787
"2011-09-02",15812
"2011-09-09",14414
"2011-09-16",13739
"2011-09-23",12823
"2011-09-30",13450
"2011-10-07",12968
"2011-10-14",12775
"2011-10-21",12727
"2011-10-28",13402
"2011-11-04",13691
"2011-11-11",13209
"2011-11-18",12534
"2011-11-25",12534
"2011-12-02",12293
"2011-12-09",11907
"2011-12-16",12004
"2011-12-23",12678
"2011-12-29",12437
"2012-01-06",12486
"2012-01-13",12823
"2012-01-20",13835
"2012-01-27",14173
"2012-02-03",14510
"2012-02-10",14510
"2012-02-17",14848
"2012-02-24",14510
"2012-03-02",14848
"2012-03-09",15716
"2012-03-16",15812
"2012-03-23",15716
"2012-03-30",14318
"2012-04-06",14559
"2012-04-13",13980
"2012-04-20",14269
"2012-04-27",13450
"2012-05-04",13498
"2012-05-11",13787
"2012-05-18",13257
"2012-05-25",13112
"2012-06-01",13932
"2012-06-08",14028
"2012-06-15",13594
"2012-06-22",12727
"2012-06-29",13353
"2012-07-06",13209
"2012-07-13",12968
"2012-07-20",12775
"2012-07-27",12486
"2012-08-03",11618
"2012-08-10",12582
"2012-08-17",12630
"2012-08-24",12486
"2012-08-31",12630
"2012-09-07",13305
"2012-09-14",13932
"2012-09-21",14173
"2012-09-28",14173
"2012-10-05",13739
"2012-10-12",13643
"2012-10-19",13257
"2012-10-26",12823
"2012-11-02",13016
"2012-11-09",12245
"2012-11-16",12630
"2012-11-23",12389
"2012-11-30",13016
"2012-12-07",13498
"2012-12-14",13594
"2012-12-21",13932
"2012-12-28",14028
"2013-01-04",14414
"2013-01-11",13691
"2013-01-18",13643
"2013-01-25",14028
"2013-02-01",14944
"2013-02-08",15233
"2013-02-15",15860
"2013-02-22",15812
"2013-02-28",15667
"2013-03-08",15426
"2013-03-15",16342
"2013-03-22",16005
"2013-03-29",16198
"2013-04-05",15523
"2013-04-12",15716
"2013-04-19",16005
"2013-04-26",14944
"2013-05-03",14366
"2013-05-10",15185
"2013-05-16",15908
"2013-05-24",16439
"2013-05-31",16342
"2013-06-07",15908
"2013-06-14",15667
"2013-06-21",14992
"2013-06-28",15041
"2013-07-05",14944
"2013-07-12",14703
"2013-07-19",16294
"2013-07-26",16198
"2013-08-02",16198
"2013-08-09",15233
"2013-08-16",16101
"2013-08-23",15233
"2013-08-30",14992
"2013-09-06",14944
"2013-09-13",15330
"2013-09-17",15667
"2013-09-27",15812
"2013-10-04",15812
"2013-10-11",15571
"2013-10-18",16342
"2013-10-25",16005
"2013-11-01",16390
"2013-11-08",16390
"2013-11-15",15860
"2013-11-22",16053
"2013-11-29",16390
"2013-12-06",15619
"2013-12-13",15185
"2013-12-20",16149
"2013-12-27",15957
"2014-01-03",15716
"2014-01-10",16149
"2014-01-17",15378
"2014-01-24",15667
"2014-01-29",16101
"2014-02-07",14944
"2014-02-14",14992
"2014-02-21",15041
"2014-02-28",15812
"2014-03-07",14896
"2014-03-14",14366
"2014-03-21",14125
"2014-03-28",14751
"2014-04-04",14607
"2014-04-11",14992
"2014-04-18",14944
"2014-04-25",14559
"2014-05-02",15233
"2014-05-09",14896
"2014-05-16",15233
"2014-05-23",15233
"2014-05-30",15041
"2014-06-05",15089
"2014-06-13",15041
"2014-06-20",14848
"2014-06-27",14559
"2014-07-04",14318
"2014-07-11",14510
"2014-07-18",14366
"2014-07-25",14751
"2014-08-01",16246
"2014-08-08",16101
"2014-08-14",16439
"2014-08-22",16873
"2014-08-29",17065
"2014-09-05",16824
"2014-09-12",17451
"2014-09-19",16680
"2014-09-26",15908
"2014-10-02",15619
"2014-10-10",15764
"2014-10-17",15667
"2014-10-24",15089
"2014-10-31",14703
"2014-11-07",14510
"2014-11-14",12341
"2014-11-21",11714
"2014-11-28",11700
"2014-12-05",12400
"2014-12-12",11800
"2014-12-19",12000
"2014-12-26",12000
"2015-01-02",11200
"2015-01-09",11550
"2015-01-16",10800
"2015-01-23",10700
"2015-01-30",10600
"2015-02-06",11000
"2015-02-13",11550
"2015-02-17",11850
"2015-02-27",11600
"2015-03-06",11750
"2015-03-13",11950
"2015-03-20",12450
"2015-03-27",12150
"2015-04-03",12000
"2015-04-10",11750
"2015-04-17",12400
"2015-04-24",12350
"2015-04-30",12150
"2015-05-08",12000
"2015-05-15",12350
"2015-05-22",13250
"2015-05-29",13150
"2015-06-05",12450
"2015-06-12",12200
"2015-06-19",11900
"2015-06-26",11900
"2015-07-03",11850
"2015-07-10",11300
"2015-07-17",11300
"2015-07-24",10700
"2015-07-31",11200
"2015-08-07",11050
"2015-08-13",10700
"2015-08-21",10000
"2015-08-28",10450
"2015-09-04",9930
"2015-09-11",10200
"2015-09-18",10550
"2015-09-25",10250
"2015-10-02",10500
"2015-10-08",10450
"2015-10-16",10750
"2015-10-23",10950
"2015-10-30",10600
"2015-11-06",10900
"2015-11-13",10400
"2015-11-20",10250
"2015-11-27",10350
"2015-12-04",10200
"2015-12-11",10250
"2015-12-18",10200
"2015-12-24",10300
"2015-12-30",10050
"2016-01-08",9810
"2016-01-15",9250
"2016-01-22",8720
"2016-01-29",8910
"2016-02-05",8400
"2016-02-12",7840
"2016-02-19",8350
"2016-02-26",8320
"2016-03-04",8550
"2016-03-11",8910
"2016-03-18",9420
"2016-03-25",8980
"2016-04-01",8580
"2016-04-08",8950
"2016-04-15",9190
"2016-04-22",9350
"2016-04-29",9170
"2016-05-04",8790
"2016-05-13",8760
"2016-05-20",8640
"2016-05-27",8990
"2016-06-03",9300
"2016-06-10",9560
"2016-06-17",9050
"2016-06-24",8820
"2016-07-01",8730
"2016-07-08",8450
"2016-07-15",8860
"2016-07-22",8840
"2016-07-29",9010
"2016-08-05",8890
"2016-08-12",9030
"2016-08-19",8870
"2016-08-26",9000
"2016-09-02",9180
"2016-09-09",9290
"2016-09-13",9160
