"","Price"
"2017-03-31",8942
"2017-04-07",8157
"2017-04-14",8374
"2017-04-21",7967
"2017-04-28",7551
"2017-05-04",7655
"2017-05-12",7182
"2017-05-19",6908
"2017-05-26",6908
"2017-06-02",6955
"2017-06-09",7523
"2017-06-16",9358
"2017-06-23",8847
"2017-06-30",8668
"2017-07-07",7996
"2017-07-14",7996
"2017-07-21",8081
"2017-07-28",7882
"2017-08-04",8043
"2017-08-11",7683
"2017-08-18",7665
"2017-08-25",7523
"2017-09-01",7570
"2017-09-08",7437
"2017-09-15",7617
"2017-09-22",7381
"2017-09-29",7475
"2017-10-13",7750
"2017-10-20",7873
"2017-10-27",8100
"2017-11-03",8828
"2017-11-10",9055
"2017-11-17",9065
"2017-11-24",11544
"2017-12-01",13342
"2017-12-08",17032
"2017-12-15",17363
"2017-12-22",17269
"2017-12-28",18735
"2018-01-05",22473
"2018-01-12",22804
"2018-01-19",26163
"2018-01-26",26163
"2018-02-02",20155
"2018-02-09",18972
"2018-02-14",16228
"2018-02-23",16938
"2018-03-02",14619
"2018-03-09",15424
"2018-03-16",16417
"2018-03-23",14146
"2018-03-30",13862
"2018-04-06",16843
"2018-04-13",18120
"2018-04-20",16465
"2018-04-27",16181
"2018-05-04",14951
"2018-05-11",14383
"2018-05-18",14903
"2018-05-25",14383
"2018-06-01",14052
"2018-06-08",12301
"2018-06-15",12443
"2018-06-22",12159
"2018-06-29",12350
"2018-07-06",13950
"2018-07-13",12950
"2018-07-20",11250
"2018-07-27",10900
"2018-08-03",11450
"2018-08-10",11850
"2018-08-17",11650
"2018-08-24",10900
"2018-08-31",10600
"2018-09-07",10900
"2018-09-14",11200
"2018-09-21",11650
"2018-09-28",11650
"2018-10-05",10600
"2018-10-12",9840
"2018-10-19",10100
"2018-10-26",8780
"2018-11-02",9850
"2018-11-09",10150
"2018-11-16",9340
"2018-11-23",8740
"2018-11-30",9000
"2018-12-07",8350
"2018-12-14",8010
"2018-12-21",7790
"2018-12-28",8360
"2019-01-04",8030
"2019-01-11",8120
"2019-01-18",8980
"2019-01-25",8730
"2019-02-01",8310
"2019-02-08",8240
"2019-02-15",8230
"2019-02-22",8280
"2019-02-28",8120
"2019-03-08",8080
"2019-03-15",8170
"2019-03-22",8130
"2019-03-29",8000
"2019-04-05",8130
"2019-04-12",8750
"2019-04-19",8300
"2019-04-26",8010
"2019-05-03",7920
"2019-05-10",7370
"2019-05-17",7300
"2019-05-24",7480
"2019-05-31",7020
"2019-06-07",7090
"2019-06-14",7050
"2019-06-21",6920
"2019-06-28",7000
"2019-07-05",6920
"2019-07-12",6810
"2019-07-19",6240
"2019-07-26",5590
"2019-08-02",5050
"2019-08-09",4500
"2019-08-16",4210
"2019-08-23",4865
"2019-08-30",5200
"2019-09-06",5000
"2019-09-11",4965
"2019-09-20",5070
"2019-09-27",4960
"2019-10-04",4580
"2019-10-11",4845
"2019-10-18",4720
"2019-10-25",4595
"2019-11-01",7260
"2019-11-08",6650
"2019-11-15",6260
"2019-11-22",5970
"2019-11-29",5200
"2019-12-06",5080
"2019-12-13",5380
"2019-12-20",5210
"2019-12-27",4850
"2020-01-03",4985
"2020-01-10",4980
"2020-01-17",5130
"2020-01-23",5380
"2020-01-31",4945
"2020-02-07",5160
"2020-02-14",5010
"2020-02-21",4990
"2020-02-28",4305
"2020-03-06",4800
"2020-03-13",3900
"2020-03-20",3150
"2020-03-27",3810
"2020-04-03",3615
"2020-04-10",4415
"2020-04-17",4340
"2020-04-24",4030
"2020-04-29",4110
"2020-05-08",4570
"2020-05-15",4490
"2020-05-22",4340
"2020-05-29",4405
"2020-06-05",4340
"2020-06-12",4700
"2020-06-19",4140
"2020-06-26",4330
"2020-07-03",4070
"2020-07-10",4000
"2020-07-17",3880
"2020-07-24",3935
"2020-07-31",3895
"2020-08-07",4800
"2020-08-14",5420
"2020-08-21",5580
"2020-08-28",6090
"2020-09-04",7100
"2020-09-11",7440
"2020-09-18",7630
"2020-09-25",7090
"2020-09-29",7220
"2020-10-08",7200
"2020-10-16",7000
"2020-10-23",6150
"2020-10-30",5190
"2020-11-02",5200
