"","Price"
"2015-05-15",17200
"2015-05-22",16250
"2015-05-29",17800
"2015-06-05",19000
"2015-06-12",18100
"2015-06-19",17600
"2015-06-26",17350
"2015-07-03",17650
"2015-07-10",16300
"2015-07-17",16200
"2015-07-24",18700
"2015-07-31",19600
"2015-08-07",18100
"2015-08-13",17150
"2015-08-21",13250
"2015-08-28",14200
"2015-09-04",13550
"2015-09-11",13400
"2015-09-18",14900
"2015-09-25",18400
"2015-10-02",18800
"2015-10-08",17150
"2015-10-16",17850
"2015-10-23",18600
"2015-10-30",17100
"2015-11-06",17650
"2015-11-13",17350
"2015-11-20",19500
"2015-11-27",20100
"2015-12-04",25750
"2015-12-11",27000
"2015-12-18",26200
"2015-12-24",27150
"2015-12-30",28000
"2016-01-08",26200
"2016-01-15",28800
"2016-01-22",29400
"2016-01-29",27450
"2016-02-05",25000
"2016-02-12",22200
"2016-02-19",22900
"2016-02-26",24250
"2016-03-04",24550
"2016-03-11",24750
"2016-03-18",25500
"2016-03-25",25750
"2016-04-01",24400
"2016-04-08",27550
"2016-04-15",28800
"2016-04-22",30000
"2016-04-29",30350
"2016-05-04",28800
"2016-05-13",30450
"2016-05-20",32450
"2016-05-27",35100
"2016-06-03",38050
"2016-06-10",35500
"2016-06-17",34300
"2016-06-24",30600
"2016-07-01",33400
"2016-07-08",32400
"2016-07-15",32050
"2016-07-22",33600
"2016-07-29",35900
"2016-08-05",31900
"2016-08-12",32350
"2016-08-19",29800
"2016-08-26",30200
"2016-09-02",28850
"2016-09-09",27150
"2016-09-13",27500
"2016-09-23",28350
"2016-09-30",26450
"2016-10-07",27200
"2016-10-14",26100
"2016-10-21",25750
"2016-10-28",25250
"2016-11-04",23100
"2016-11-11",21000
"2016-11-18",20900
"2016-11-25",18250
"2016-12-02",16850
"2016-12-09",18700
"2016-12-16",21950
"2016-12-23",21400
"2016-12-29",23150
"2017-01-06",22550
"2017-01-13",24250
"2017-01-20",22700
"2017-01-26",22000
"2017-02-03",21600
"2017-02-10",23900
"2017-02-17",25150
"2017-02-24",24150
"2017-03-03",22500
"2017-03-10",23950
"2017-03-17",26200
"2017-03-24",25750
"2017-03-31",26650
"2017-04-07",26600
"2017-04-14",25350
"2017-04-21",25400
