"","Price"
"2011-04-15",603
"2011-04-22",599
"2011-04-29",601
"2011-05-06",597
"2011-05-13",584
"2011-05-20",579
"2011-05-27",579
"2011-06-03",574
"2011-06-10",579
"2011-06-17",515
"2011-06-24",530
"2011-07-01",537
"2011-07-08",535
"2011-07-15",526
"2011-07-22",543
"2011-07-29",560
"2011-08-05",577
"2011-08-12",612
"2011-08-19",620
"2011-08-26",610
"2011-09-02",635
"2011-09-09",633
"2011-09-16",592
"2011-09-23",595
"2011-09-30",587
"2011-10-07",600
"2011-10-14",596
"2011-10-21",610
"2011-10-28",603
"2011-11-04",607
"2011-11-11",601
"2011-11-18",602
"2011-11-25",628
"2011-12-02",640
"2011-12-09",620
"2011-12-16",612
"2011-12-23",600
"2011-12-29",619
"2012-01-06",608
"2012-01-13",613
"2012-01-20",610
"2012-01-27",616
"2012-02-03",615
"2012-02-10",629
"2012-02-17",631
"2012-02-24",686
"2012-03-02",666
"2012-03-09",667
"2012-03-16",655
"2012-03-23",655
"2012-03-30",687
"2012-04-06",680
"2012-04-13",700
"2012-04-20",689
"2012-04-27",690
"2012-05-04",690
"2012-05-11",714
"2012-05-18",699
"2012-05-25",696
"2012-06-01",695
"2012-06-08",711
"2012-06-15",710
"2012-06-22",695
"2012-06-29",672
"2012-07-06",700
"2012-07-13",716
"2012-07-20",706
"2012-07-27",716
"2012-08-03",716
"2012-08-10",713
"2012-08-17",692
"2012-08-24",700
"2012-08-31",700
"2012-09-07",707
"2012-09-14",717
"2012-09-21",740
"2012-09-28",731
"2012-10-05",721
"2012-10-12",703
"2012-10-19",750
"2012-10-26",716
"2012-11-02",750
"2012-11-09",754
"2012-11-16",738
"2012-11-23",747
"2012-11-30",740
"2012-12-07",743
"2012-12-14",730
"2012-12-21",768
"2012-12-28",740
"2013-01-04",749
"2013-01-11",755
"2013-01-18",722
"2013-01-25",775
"2013-02-01",800
"2013-02-08",793
"2013-02-15",815
"2013-02-22",812
"2013-02-28",839
"2013-03-08",820
"2013-03-15",813
"2013-03-22",855
"2013-03-29",866
"2013-04-05",880
"2013-04-12",867
"2013-04-19",834
"2013-04-26",849
"2013-05-03",858
"2013-05-10",860
"2013-05-16",1000
"2013-05-24",960
"2013-05-31",961
"2013-06-07",926
"2013-06-14",930
"2013-06-21",900
"2013-06-28",890
"2013-07-05",909
"2013-07-12",875
"2013-07-19",860
"2013-07-26",847
"2013-08-02",855
"2013-08-09",850
"2013-08-16",852
"2013-08-23",839
"2013-08-30",840
"2013-09-06",854
"2013-09-13",870
"2013-09-17",859
"2013-09-27",755
"2013-10-04",725
"2013-10-11",750
"2013-10-18",738
"2013-10-25",770
"2013-11-01",773
"2013-11-08",781
"2013-11-15",769
"2013-11-22",759
"2013-11-29",760
"2013-12-06",744
"2013-12-13",750
"2013-12-20",759
"2013-12-27",748
"2014-01-03",760
"2014-01-10",753
"2014-01-17",749
"2014-01-24",740
"2014-01-29",767
"2014-02-07",740
"2014-02-14",775
"2014-02-21",745
"2014-02-28",730
"2014-03-07",741
"2014-03-14",765
"2014-03-21",755
"2014-03-28",761
"2014-04-04",760
"2014-04-11",768
"2014-04-18",778
"2014-04-25",780
"2014-05-02",785
"2014-05-09",776
"2014-05-16",788
"2014-05-23",776
"2014-05-30",755
"2014-06-05",770
"2014-06-13",752
"2014-06-20",750
"2014-06-27",744
"2014-07-04",764
"2014-07-11",752
"2014-07-18",757
"2014-07-25",762
"2014-08-01",774
"2014-08-08",763
"2014-08-14",765
"2014-08-22",762
"2014-08-29",766
"2014-09-05",746
"2014-09-12",757
"2014-09-19",753
"2014-09-26",760
"2014-10-02",755
"2014-10-10",763
"2014-10-17",757
"2014-10-24",758
"2014-10-31",765
"2014-11-07",746
"2014-11-14",760
"2014-11-21",760
"2014-11-28",759
"2014-12-05",743
"2014-12-12",741
"2014-12-19",750
"2014-12-26",760
"2015-01-02",747
"2015-01-09",715
"2015-01-16",729
"2015-01-23",718
"2015-01-30",740
"2015-02-06",746
"2015-02-13",744
"2015-02-17",736
"2015-02-27",758
"2015-03-06",762
"2015-03-13",762
"2015-03-20",750
"2015-03-27",757
"2015-04-03",763
"2015-04-10",773
"2015-04-17",790
"2015-04-24",805
"2015-04-30",791
"2015-05-08",790
"2015-05-15",790
"2015-05-22",767
"2015-05-29",764
"2015-06-05",760
"2015-06-12",761
"2015-06-19",777
"2015-06-26",761
"2015-07-03",764
"2015-07-10",770
"2015-07-17",766
"2015-07-24",746
"2015-07-31",747
"2015-08-07",749
"2015-08-13",749
"2015-08-21",739
"2015-08-28",750
"2015-09-04",731
"2015-09-11",748
"2015-09-18",762
"2015-09-25",760
"2015-10-02",750
"2015-10-08",762
"2015-10-16",761
"2015-10-23",759
"2015-10-30",760
"2015-11-06",760
"2015-11-13",750
"2015-11-20",754
"2015-11-27",752
"2015-12-04",753
"2015-12-11",760
"2015-12-18",750
"2015-12-24",755
"2015-12-30",745
"2016-01-08",730
"2016-01-15",725
"2016-01-22",710
"2016-01-29",711
"2016-02-05",709
"2016-02-12",693
"2016-02-19",700
"2016-02-26",909
"2016-03-04",889
"2016-03-11",962
"2016-03-18",1005
"2016-03-25",1230
"2016-04-01",1165
"2016-04-08",1210
"2016-04-15",1210
"2016-04-22",1210
"2016-04-29",1075
"2016-05-04",967
"2016-05-13",931
"2016-05-20",891
"2016-05-27",880
"2016-06-03",892
"2016-06-10",860
"2016-06-17",813
"2016-06-24",782
"2016-07-01",866
"2016-07-08",880
"2016-07-15",852
"2016-07-22",851
"2016-07-29",926
"2016-08-05",890
"2016-08-12",1320
"2016-08-19",1350
"2016-08-26",1250
"2016-09-02",1420
"2016-09-09",1140
"2016-09-13",1245
"2016-09-23",1245
"2016-09-30",1240
"2016-10-07",1285
"2016-10-14",1230
"2016-10-21",1125
"2016-10-28",1270
"2016-11-04",1190
"2016-11-11",1160
"2016-11-18",1130
"2016-11-25",1085
"2016-12-02",1030
"2016-12-09",1060
"2016-12-16",1110
"2016-12-23",1120
"2016-12-29",1140
"2017-01-06",1145
"2017-01-13",1110
"2017-01-20",1070
"2017-01-26",1045
"2017-02-03",978
"2017-02-10",1005
"2017-02-17",1040
"2017-02-24",1305
"2017-03-03",1400
"2017-03-10",1400
"2017-03-17",1400
"2017-03-24",1225
"2017-03-31",1240
"2017-04-07",1175
"2017-04-14",1080
"2017-04-21",1105
"2017-04-28",1085
"2017-05-04",1080
"2017-05-12",1085
"2017-05-19",1060
"2017-05-26",1040
"2017-06-02",1045
"2017-06-09",1060
"2017-06-16",1035
"2017-06-23",1025
"2017-06-30",1055
"2017-07-07",1060
"2017-07-14",1025
"2017-07-21",1035
"2017-07-28",997
"2017-08-04",999
"2017-08-11",993
"2017-08-18",1005
"2017-08-25",1050
"2017-09-01",1045
"2017-09-08",997
"2017-09-15",990
"2017-09-22",972
"2017-09-29",964
"2017-10-13",966
"2017-10-20",953
"2017-10-27",955
"2017-11-03",945
"2017-11-10",952
"2017-11-17",985
"2017-11-24",998
"2017-12-01",989
"2017-12-08",1010
"2017-12-15",1070
"2017-12-22",1010
"2017-12-28",1020
"2018-01-05",1005
"2018-01-12",986
"2018-01-19",999
"2018-01-26",1030
"2018-02-02",1035
"2018-02-09",1025
"2018-02-14",1025
"2018-02-23",1025
"2018-03-02",1015
"2018-03-09",1010
"2018-03-16",1070
"2018-03-23",1030
"2018-03-30",1035
"2018-04-06",1010
"2018-04-13",1010
"2018-04-20",1065
"2018-04-27",1040
"2018-05-04",1050
"2018-05-11",1065
"2018-05-18",1110
"2018-05-25",1095
"2018-06-01",1060
"2018-06-08",1065
"2018-06-15",1030
"2018-06-22",959
"2018-06-29",937
"2018-07-06",923
"2018-07-13",926
"2018-07-20",940
"2018-07-27",909
"2018-08-03",914
"2018-08-10",917
"2018-08-17",893
"2018-08-24",902
"2018-08-31",911
"2018-09-07",898
"2018-09-14",913
"2018-09-21",906
"2018-09-28",908
"2018-10-05",879
"2018-10-12",808
"2018-10-19",816
"2018-10-26",714
"2018-11-02",704
"2018-11-09",730
"2018-11-16",781
"2018-11-23",788
"2018-11-30",765
"2018-12-07",776
"2018-12-14",775
"2018-12-21",839
"2018-12-28",833
"2019-01-04",830
"2019-01-11",837
"2019-01-18",889
"2019-01-25",943
"2019-02-01",924
"2019-02-08",926
"2019-02-15",904
"2019-02-22",893
"2019-02-28",885
"2019-03-08",867
"2019-03-15",848
"2019-03-22",850
"2019-03-29",850
"2019-04-05",867
"2019-04-12",870
"2019-04-19",869
"2019-04-26",884
"2019-05-03",881
"2019-05-10",881
"2019-05-17",856
"2019-05-24",860
"2019-05-31",850
"2019-06-07",883
"2019-06-14",1355
"2019-06-21",1360
"2019-06-28",1280
"2019-07-05",1220
"2019-07-12",1090
"2019-07-19",1055
"2019-07-26",981
"2019-08-02",916
"2019-08-09",925
"2019-08-16",902
"2019-08-23",1175
"2019-08-30",1185
"2019-09-06",1225
"2019-09-11",1550
"2019-09-20",1540
"2019-09-27",1495
"2019-10-04",1140
"2019-10-11",1145
"2019-10-18",1155
"2019-10-25",1115
"2019-11-01",1260
"2019-11-08",1270
"2019-11-15",1285
"2019-11-22",1250
