"","Price"
"2011-04-15",3119
"2011-04-22",2985
"2011-04-29",2901
"2011-05-06",2964
"2011-05-13",2716
"2011-05-20",2690
"2011-05-27",2897
"2011-06-03",2978
"2011-06-10",3005
"2011-06-17",2817
"2011-06-24",2807
"2011-07-01",2777
"2011-07-08",2743
"2011-07-15",2743
"2011-07-22",2927
"2011-07-29",2723
"2011-08-05",2394
"2011-08-12",1824
"2011-08-19",1864
"2011-08-26",1824
"2011-09-02",1951
"2011-09-09",1760
"2011-09-16",1730
"2011-09-23",1687
"2011-09-30",1811
"2011-10-07",1643
"2011-10-14",1741
"2011-10-21",1743
"2011-10-28",2146
"2011-11-04",1895
"2011-11-11",1875
"2011-11-18",1864
"2011-11-25",1559
"2011-12-02",1650
"2011-12-09",1676
"2011-12-16",1660
"2011-12-23",1643
"2011-12-29",1606
"2012-01-06",1576
"2012-01-13",1583
"2012-01-20",1492
"2012-01-27",1529
"2012-02-03",1546
"2012-02-10",1589
"2012-02-17",1643
"2012-02-24",1828
"2012-03-02",1824
"2012-03-09",1878
"2012-03-16",1730
"2012-03-23",1780
"2012-03-30",1730
"2012-04-06",1580
"2012-04-13",1774
"2012-04-20",1492
"2012-04-27",1446
"2012-05-04",1465
"2012-05-11",1509
"2012-05-18",1288
"2012-05-25",1351
"2012-06-01",1388
"2012-06-08",1378
"2012-06-15",1338
"2012-06-22",1398
"2012-06-29",1348
"2012-07-06",1348
"2012-07-13",1325
"2012-07-20",1240
"2012-07-27",1180
"2012-08-03",1157
"2012-08-10",1190
"2012-08-17",1201
"2012-08-24",1207
"2012-08-31",1187
"2012-09-07",1170
"2012-09-14",1207
"2012-09-21",1197
"2012-09-28",1136
"2012-10-05",1123
"2012-10-12",1123
"2012-10-19",1120
"2012-10-26",1114
"2012-11-02",1392
"2012-11-09",1395
"2012-11-16",1173
"2012-11-23",1170
"2012-11-30",1151
"2012-12-07",1010
"2012-12-14",939
"2012-12-21",1002
"2012-12-28",989
"2013-01-04",1047
"2013-01-11",1160
"2013-01-18",1134
"2013-01-25",1153
"2013-02-01",1140
"2013-02-08",1147
"2013-02-15",1097
"2013-02-22",2012
"2013-02-28",2408
"2013-03-08",3354
"2013-03-15",2988
"2013-03-22",2522
"2013-03-29",1814
"2013-04-05",1650
"2013-04-12",1519
"2013-04-19",1623
"2013-04-26",1446
"2013-05-03",1448
"2013-05-10",1519
"2013-05-16",1476
"2013-05-24",1392
"2013-05-31",1114
"2013-06-07",1482
"2013-06-14",1127
"2013-06-21",1120
"2013-06-28",1106
"2013-07-05",1361
"2013-07-12",2227
"2013-07-19",2222
"2013-07-26",2137
"2013-08-02",2364
"2013-08-09",1919
"2013-08-16",1763
"2013-08-23",1484
"2013-08-30",1205
"2013-09-06",1257
"2013-09-13",1532
"2013-09-17",1371
"2013-09-27",1404
"2013-10-04",1380
"2013-10-11",1390
"2013-10-18",1314
"2013-10-25",1286
"2013-11-01",1253
"2013-11-08",1234
"2013-11-15",1220
"2013-11-22",1371
"2013-11-29",1447
"2013-12-06",1324
"2013-12-13",1300
"2013-12-20",1243
"2013-12-27",1276
"2014-01-03",1243
"2014-01-10",1617
"2014-01-17",1352
"2014-01-24",1385
"2014-01-29",1380
"2014-02-07",1428
"2014-02-14",1418
"2014-02-21",1413
"2014-02-28",1324
"2014-03-07",1328
"2014-03-14",1276
"2014-03-21",1243
"2014-03-28",1248
"2014-04-04",1276
"2014-04-11",1257
"2014-04-18",1305
"2014-04-25",1267
"2014-05-02",1257
"2014-05-09",1291
"2014-05-16",1343
"2014-05-23",1333
"2014-05-30",1390
"2014-06-05",1442
"2014-06-13",1631
"2014-06-20",1532
