"","Price"
"2011-04-15",4180
"2011-04-22",4135
"2011-04-29",4135
"2011-05-06",4135
"2011-05-13",3660
"2011-05-20",3220
"2011-05-27",3120
"2011-06-03",2915
"2011-06-10",2920
"2011-06-17",2900
"2011-06-24",3065
"2011-07-01",3100
"2011-07-08",3185
"2011-07-15",3150
"2011-07-22",3400
"2011-07-29",3495
"2011-08-05",3345
"2011-08-12",2860
"2011-08-19",2930
"2011-08-26",2940
"2011-09-02",3110
"2011-09-09",2960
"2011-09-16",2925
"2011-09-23",2760
"2011-09-30",2720
"2011-10-07",2675
"2011-10-14",2760
"2011-10-21",2795
"2011-10-28",2850
"2011-11-04",2770
"2011-11-11",2715
"2011-11-18",2595
"2011-11-25",2660
"2011-12-02",2670
"2011-12-09",2680
"2011-12-16",2865
"2011-12-23",2830
"2011-12-29",2740
"2012-01-06",2610
"2012-01-13",2630
"2012-01-20",2685
"2012-01-27",2770
"2012-02-03",2815
"2012-02-10",2900
"2012-02-17",2880
"2012-02-24",2990
"2012-03-02",3080
"2012-03-09",2990
"2012-03-16",2920
"2012-03-23",2815
"2012-03-30",2780
"2012-04-06",2760
"2012-04-13",2760
"2012-04-20",2760
"2012-04-27",2675
"2012-05-04",2650
"2012-05-11",2645
"2012-05-18",2580
"2012-05-25",2590
"2012-06-01",2595
"2012-06-08",2540
"2012-06-15",2645
"2012-06-22",2635
"2012-06-29",2650
"2012-07-06",2660
"2012-07-13",2580
"2012-07-20",2460
"2012-07-27",2470
"2012-08-03",2500
"2012-08-10",2540
"2012-08-17",2535
"2012-08-24",2555
"2012-08-31",2530
"2012-09-07",2510
"2012-09-14",2575
"2012-09-21",2690
"2012-09-28",2590
"2012-10-05",2550
"2012-10-12",2500
"2012-10-19",2495
"2012-10-26",2490
"2012-11-02",2510
"2012-11-09",2485
"2012-11-16",2385
"2012-11-23",2470
"2012-11-30",2460
"2012-12-07",2490
"2012-12-14",2455
"2012-12-21",2500
"2012-12-28",2440
"2013-01-04",2390
"2013-01-11",2390
"2013-01-18",2370
"2013-01-25",2340
"2013-02-01",2300
"2013-02-08",2290
"2013-02-15",2330
"2013-02-22",2330
"2013-02-28",2210
"2013-03-08",2240
"2013-03-15",2350
"2013-03-22",2345
"2013-03-29",2425
"2013-04-05",2300
"2013-04-12",2250
"2013-04-19",2330
"2013-04-26",2480
"2013-05-03",2540
"2013-05-10",2580
"2013-05-16",2555
"2013-05-24",2565
"2013-05-31",2490
"2013-06-07",2405
"2013-06-14",2425
"2013-06-21",2375
"2013-06-28",2305
"2013-07-05",2300
"2013-07-12",2270
"2013-07-19",2305
"2013-07-26",2400
"2013-08-02",2500
"2013-08-09",2480
"2013-08-16",2505
"2013-08-23",2300
"2013-08-30",2350
"2013-09-06",2440
"2013-09-13",2450
"2013-09-17",2450
"2013-09-27",2435
"2013-10-04",2440
"2013-10-11",2470
"2013-10-18",2440
"2013-10-25",2440
"2013-11-01",2430
"2013-11-08",2440
"2013-11-15",2415
"2013-11-22",2450
"2013-11-29",2805
"2013-12-06",3040
"2013-12-13",2920
"2013-12-20",3270
"2013-12-27",3160
"2014-01-03",3160
"2014-01-10",3145
"2014-01-17",3030
"2014-01-24",2970
"2014-01-29",2830
