"","Price"
"2011-04-15",7896
"2011-04-22",7772
"2011-04-29",7583
"2011-05-06",8074
"2011-05-13",8966
"2011-05-20",8787
"2011-05-27",8439
"2011-06-03",7645
"2011-06-10",6423
"2011-06-17",6182
"2011-06-24",6807
"2011-07-01",7137
"2011-07-08",6941
"2011-07-15",6700
"2011-07-22",7190
"2011-07-29",7511
"2011-08-05",6548
"2011-08-12",5326
"2011-08-19",4755
"2011-08-26",4666
"2011-09-02",4621
"2011-09-09",5219
"2011-09-16",5799
"2011-09-23",5353
"2011-09-30",6209
"2011-10-07",6352
"2011-10-14",6477
"2011-10-21",7128
"2011-10-28",8859
"2011-11-04",9724
"2011-11-11",8966
"2011-11-18",9456
"2011-11-25",8921
"2011-12-02",9322
"2011-12-09",9813
"2011-12-16",9010
"2011-12-23",8172
"2011-12-29",8163
"2012-01-06",8448
"2012-01-13",8644
"2012-01-20",8636
"2012-01-27",8653
"2012-02-03",8225
"2012-02-10",8564
"2012-02-17",8859
"2012-02-24",8796
"2012-03-02",8653
"2012-03-09",8600
"2012-03-16",8430
"2012-03-23",8350
"2012-03-30",8198
"2012-04-06",7574
"2012-04-13",7583
"2012-04-20",7324
"2012-04-27",5879
"2012-05-04",6093
"2012-05-11",6040
"2012-05-18",5290
"2012-05-25",5023
"2012-06-01",4942
"2012-06-08",4773
"2012-06-15",4791
"2012-06-22",5611
"2012-06-29",5335
"2012-07-06",5647
"2012-07-13",5638
"2012-07-20",5486
"2012-07-27",4915
"2012-08-03",4835
"2012-08-10",5254
"2012-08-17",5317
"2012-08-24",5451
"2012-08-31",5254
"2012-09-07",5156
"2012-09-14",5486
"2012-09-21",5281
"2012-09-28",5210
"2012-10-05",5281
"2012-10-12",5433
"2012-10-19",5183
"2012-10-26",4746
"2012-11-02",4898
"2012-11-09",5094
"2012-11-16",5656
"2012-11-23",6138
"2012-11-30",5799
"2012-12-07",5674
"2012-12-14",5924
"2012-12-21",5531
"2012-12-28",5772
"2013-01-04",5977
"2013-01-11",5861
"2013-01-18",5442
"2013-01-25",5121
"2013-02-01",4969
"2013-02-08",5040
"2013-02-15",5201
"2013-02-22",5326
"2013-02-28",5210
"2013-03-08",5201
"2013-03-15",5593
"2013-03-22",5629
"2013-03-29",5469
"2013-04-05",5058
"2013-04-12",4969
"2013-04-19",4871
"2013-04-26",5040
"2013-05-03",4951
"2013-05-10",5014
"2013-05-16",4987
"2013-05-24",5460
"2013-05-31",5379
"2013-06-07",5040
"2013-06-14",5014
"2013-06-21",4773
"2013-06-28",4487
"2013-07-05",4425
"2013-07-12",4469
"2013-07-19",4461
"2013-07-26",4389
"2013-08-02",4389
"2013-08-09",4157
"2013-08-16",4452
"2013-08-23",4157
"2013-08-30",4068
"2013-09-06",4041
"2013-09-13",4072
"2013-09-17",4130
"2013-09-27",4010
"2013-10-04",4037
"2013-10-11",3586
"2013-10-18",3421
"2013-10-25",3555
"2013-11-01",3519
"2013-11-08",3270
"2013-11-15",3216
"2013-11-22",3109
"2013-11-29",3314
"2013-12-06",3158
"2013-12-13",3006
"2013-12-20",2953
"2013-12-27",3015
"2014-01-03",3015
"2014-01-10",3394
"2014-01-17",3435
"2014-01-24",3524
"2014-01-29",3359
"2014-02-07",3261
"2014-02-14",3292
"2014-02-21",3158
"2014-02-28",3336
"2014-03-07",3328
"2014-03-14",2944
"2014-03-21",2975
"2014-03-28",2480
"2014-04-04",2596
"2014-04-11",2400
"2014-04-18",2345
"2014-04-25",2285
"2014-05-02",2240
"2014-05-09",2080
"2014-05-16",2700
"2014-05-23",2570
"2014-05-30",2325
"2014-06-05",2340
"2014-06-13",2665
"2014-06-20",2635
"2014-06-27",2785
"2014-07-04",3160
"2014-07-11",3325
"2014-07-18",3290
"2014-07-25",3205
"2014-08-01",3000
"2014-08-08",3310
"2014-08-14",3335
"2014-08-22",3690
"2014-08-29",3510
"2014-09-05",3450
"2014-09-12",3345
"2014-09-19",3310
"2014-09-26",3010
"2014-10-02",2780
"2014-10-10",2930
"2014-10-17",2980
"2014-10-24",3105
"2014-10-31",3200
"2014-11-07",3315
"2014-11-14",3330
"2014-11-21",3135
"2014-11-28",3280
"2014-12-05",3160
"2014-12-12",2920
"2014-12-19",2955
"2014-12-26",2955
"2015-01-02",3250
"2015-01-09",4070
"2015-01-16",4000
"2015-01-23",4320
"2015-01-30",4150
"2015-02-06",4230
"2015-02-13",4370
"2015-02-17",4365
"2015-02-27",4600
"2015-03-06",4820
"2015-03-13",4725
"2015-03-20",4745
"2015-03-27",4420
"2015-04-03",4185
"2015-04-10",4205
"2015-04-17",4890
"2015-04-24",5050
"2015-04-30",4755
"2015-05-08",4650
"2015-05-15",4510
"2015-05-22",4720
"2015-05-29",4905
"2015-06-05",5580
"2015-06-12",5060
"2015-06-19",2260
"2015-06-26",2680
"2015-07-03",2770
"2015-07-10",2825
"2015-07-17",3230
"2015-07-24",3130
"2015-07-31",2890
"2015-08-07",2815
"2015-08-13",2825
"2015-08-21",2650
"2015-08-28",2975
"2015-09-04",3105
"2015-09-11",3340
"2015-09-18",3165
"2015-09-25",3200
"2015-10-02",3130
"2015-10-08",3065
"2015-10-16",2975
"2015-10-23",2845
"2015-10-30",2730
"2015-11-06",2690
"2015-11-13",2380
