"","Price"
"2011-04-15",81000
"2011-04-22",81000
"2011-04-29",80300
"2011-05-06",77600
"2011-05-13",76000
"2011-05-20",76800
"2011-05-27",74700
"2011-06-03",75200
"2011-06-10",74800
"2011-06-17",75200
"2011-06-24",75000
"2011-07-01",81100
"2011-07-08",84500
"2011-07-15",91500
"2011-07-22",97100
"2011-07-29",92900
"2011-08-05",85600
"2011-08-12",78000
"2011-08-19",75500
"2011-08-26",75300
"2011-09-02",77200
"2011-09-09",75400
"2011-09-16",74500
"2011-09-23",71100
"2011-09-30",69500
"2011-10-07",67000
"2011-10-14",68200
"2011-10-21",69100
"2011-10-28",72900
"2011-11-04",74500
"2011-11-11",76000
"2011-11-18",77500
"2011-11-25",79800
"2011-12-02",82700
"2011-12-09",82800
"2011-12-16",78100
"2011-12-23",78000
"2011-12-29",79000
"2012-01-06",81900
"2012-01-13",80300
"2012-01-20",84000
"2012-01-27",86500
"2012-02-03",86000
"2012-02-10",86500
"2012-02-17",85100
"2012-02-24",87800
"2012-03-02",86200
"2012-03-09",88700
"2012-03-16",89000
"2012-03-23",89000
"2012-03-30",89100
"2012-04-06",88200
"2012-04-13",88800
"2012-04-20",88000
"2012-04-27",88000
"2012-05-04",83400
"2012-05-11",83200
"2012-05-18",75500
"2012-05-25",74700
"2012-06-01",75100
"2012-06-08",79700
"2012-06-15",84600
"2012-06-22",85000
"2012-06-29",79400
"2012-07-06",78100
"2012-07-13",74600
"2012-07-20",76000
"2012-07-27",75000
"2012-08-03",78400
"2012-08-10",84500
"2012-08-17",84000
"2012-08-24",84900
"2012-08-31",83300
"2012-09-07",81800
"2012-09-14",85700
"2012-09-21",85200
"2012-09-28",84500
"2012-10-05",84400
"2012-10-12",84400
"2012-10-19",83000
"2012-10-26",82900
"2012-11-02",82600
"2012-11-09",81000
"2012-11-16",81600
"2012-11-23",82000
"2012-11-30",83700
"2012-12-07",84600
"2012-12-14",84900
"2012-12-21",85000
"2012-12-28",84500
"2013-01-04",82600
"2013-01-11",76900
"2013-01-18",75300
"2013-01-25",74000
"2013-02-01",74400
"2013-02-08",74900
"2013-02-15",74900
"2013-02-22",75600
"2013-02-28",77000
"2013-03-08",77400
"2013-03-15",79600
"2013-03-22",79800
"2013-03-29",79700
"2013-04-05",79100
"2013-04-12",78200
"2013-04-19",78500
"2013-04-26",78000
"2013-05-03",78400
"2013-05-10",78600
"2013-05-16",79100
"2013-05-24",80000
"2013-05-31",79100
"2013-06-07",80000
"2013-06-14",80900
"2013-06-21",77100
"2013-06-28",81800
"2013-07-05",80900
"2013-07-12",81500
"2013-07-19",81400
"2013-07-26",80800
"2013-08-02",80000
"2013-08-09",80300
"2013-08-16",80200
"2013-08-23",80000
"2013-08-30",79500
"2013-09-06",79800
"2013-09-13",79500
"2013-09-17",80200
"2013-09-27",79900
"2013-10-04",78500
"2013-10-11",78900
"2013-10-18",78600
"2013-10-25",77900
"2013-11-01",78000
"2013-11-08",77800
"2013-11-15",75700
"2013-11-22",75200
"2013-11-29",76700
"2013-12-06",78400
"2013-12-13",76900
"2013-12-20",76500
"2013-12-27",75300
"2014-01-03",73900
"2014-01-10",73600
"2014-01-17",77500
"2014-01-24",75700
"2014-01-29",76300
"2014-02-07",76700
"2014-02-14",75800
"2014-02-21",75900
"2014-02-28",75900
"2014-03-07",78100
"2014-03-14",77000
"2014-03-21",77000
"2014-03-28",75400
"2014-04-04",76400
"2014-04-11",77100
"2014-04-18",79300
"2014-04-25",77500
"2014-05-02",77900
"2014-05-09",78400
"2014-05-16",81000
"2014-05-23",80300
"2014-05-30",80000
"2014-06-05",91700
"2014-06-13",89400
"2014-06-20",85700
"2014-06-27",85000
"2014-07-04",85200
"2014-07-11",87600
"2014-07-18",90300
"2014-07-25",86300
"2014-08-01",88700
"2014-08-08",89800
"2014-08-14",88200
"2014-08-22",88200
"2014-08-29",88000
"2014-09-05",88100
"2014-09-12",87900
"2014-09-19",89300
"2014-09-26",93700
"2014-10-02",95900
"2014-10-10",92600
"2014-10-17",90000
"2014-10-24",89200
"2014-10-31",90000
"2014-11-07",89200
"2014-11-14",87700
"2014-11-21",92000
"2014-11-28",97000
"2014-12-05",99500
"2014-12-12",127500
"2014-12-19",115500
"2014-12-26",122000
"2015-01-02",121000
"2015-01-09",127500
"2015-01-16",129000
"2015-01-23",128000
"2015-01-30",113000
"2015-02-06",116500
"2015-02-13",111500
"2015-02-17",109500
"2015-02-27",116000
"2015-03-06",112500
"2015-03-13",115000
"2015-03-20",121000
"2015-03-27",119000
"2015-04-03",125500
"2015-04-10",126500
"2015-04-17",130000
"2015-04-24",139000
"2015-04-30",130500
"2015-05-08",132500
"2015-05-15",129000
"2015-05-22",131500
"2015-05-29",134000
"2015-06-05",156500
"2015-06-12",138500
"2015-06-19",133500
"2015-06-26",139000
"2015-07-03",143500
"2015-07-10",123500
"2015-07-17",126500
"2015-07-24",130500
"2015-07-31",117000
"2015-08-07",124000
"2015-08-13",121000
"2015-08-21",106500
"2015-08-28",116000
"2015-09-04",101500
"2015-09-11",104000
"2015-09-18",110500
"2015-09-25",104000
"2015-10-02",104000
"2015-10-08",99900
"2015-10-16",104000
"2015-10-23",103500
"2015-10-30",104500
"2015-11-06",116500
"2015-11-13",109500
"2015-11-20",110500
"2015-11-27",109500
"2015-12-04",108500
"2015-12-11",108000
"2015-12-18",111500
"2015-12-24",109500
"2015-12-30",114500
"2016-01-08",119500
"2016-01-15",116000
"2016-01-22",112000
"2016-01-29",111500
"2016-02-05",109000
"2016-02-12",104000
"2016-02-19",110000
"2016-02-26",109500
"2016-03-04",109500
"2016-03-11",111000
"2016-03-18",110000
"2016-03-25",115500
"2016-04-01",114000
"2016-04-08",116000
"2016-04-15",113000
"2016-04-22",114500
"2016-04-29",115500
"2016-05-04",120500
"2016-05-13",120000
"2016-05-20",115000
"2016-05-27",114000
"2016-06-03",118000
"2016-06-10",118000
"2016-06-17",113500
"2016-06-24",112000
"2016-07-01",114000
"2016-07-08",120000
"2016-07-15",117500
"2016-07-22",116000
"2016-07-29",116500
"2016-08-05",115000
"2016-08-12",115500
"2016-08-19",115500
"2016-08-26",113500
"2016-09-02",112500
"2016-09-09",108000
"2016-09-13",109000
"2016-09-23",113000
"2016-09-30",111500
"2016-10-07",114500
"2016-10-14",114000
"2016-10-21",114500
"2016-10-28",114000
"2016-11-04",112500
"2016-11-11",113000
"2016-11-18",113000
"2016-11-25",117000
"2016-12-02",120000
"2016-12-09",120000
"2016-12-16",121000
"2016-12-23",121500
"2016-12-29",123000
"2017-01-06",123000
"2017-01-13",121000
"2017-01-20",123500
"2017-01-26",123500
"2017-02-03",123500
"2017-02-10",123000
"2017-02-17",128500
"2017-02-24",127000
"2017-03-03",127000
"2017-03-10",131500
"2017-03-17",126500
"2017-03-24",126000
"2017-03-31",123500
"2017-04-07",129500
"2017-04-14",132000
"2017-04-21",133000
"2017-04-28",132500
"2017-05-04",132000
"2017-05-12",134500
"2017-05-19",144000
"2017-05-26",144500
"2017-06-02",147500
"2017-06-09",147000
"2017-06-16",147500
"2017-06-23",147000
"2017-06-30",141000
"2017-07-07",130000
"2017-07-14",132000
"2017-07-21",134500
"2017-07-28",131500
"2017-08-04",126000
"2017-08-11",124000
"2017-08-18",127500
"2017-08-25",131500
"2017-09-01",132500
"2017-09-08",133500
"2017-09-15",133500
"2017-09-22",135500
"2017-09-29",137500
"2017-10-13",138000
"2017-10-20",135500
"2017-10-27",138000
"2017-11-03",136500
"2017-11-10",140500
"2017-11-17",136500
"2017-11-24",137000
"2017-12-01",137500
"2017-12-08",136500
"2017-12-15",135500
"2017-12-22",135500
"2017-12-28",134000
"2018-01-05",126500
"2018-01-12",125500
"2018-01-19",120000
"2018-01-26",119500
"2018-02-02",124000
"2018-02-09",118000
"2018-02-14",115000
"2018-02-23",118000
"2018-03-02",116500
"2018-03-09",117000
"2018-03-16",118000
"2018-03-23",113000
"2018-03-30",117000
"2018-04-06",114500
"2018-04-13",123500
"2018-04-20",116000
"2018-04-27",117000
