"","Price"
"2011-04-15",9450
"2011-04-22",9540
"2011-04-29",10300
"2011-05-06",9980
"2011-05-13",10150
"2011-05-20",10900
"2011-05-27",10350
"2011-06-03",10300
"2011-06-10",10000
"2011-06-17",9990
"2011-06-24",10400
"2011-07-01",11150
"2011-07-08",11450
"2011-07-15",11350
"2011-07-22",12000
"2011-07-29",12000
"2011-08-05",10700
"2011-08-12",10500
"2011-08-19",10400
"2011-08-26",11200
"2011-09-02",11950
"2011-09-09",11500
"2011-09-16",12550
"2011-09-23",11050
"2011-09-30",11900
"2011-10-07",11500
"2011-10-14",12050
"2011-10-21",13700
"2011-10-28",14800
"2011-11-04",13850
"2011-11-11",14100
"2011-11-18",14500
"2011-11-25",14300
"2011-12-02",14600
"2011-12-09",15400
"2011-12-16",15350
"2011-12-23",16000
"2011-12-29",15200
"2012-01-06",15000
"2012-01-13",16000
"2012-01-20",15150
"2012-01-27",15150
"2012-02-03",14200
"2012-02-10",14850
"2012-02-17",14250
"2012-02-24",14800
"2012-03-02",14350
"2012-03-09",14250
"2012-03-16",13850
"2012-03-23",13450
"2012-03-30",13400
"2012-04-06",13000
"2012-04-13",13450
"2012-04-20",12600
"2012-04-27",12200
"2012-05-04",12100
"2012-05-11",12450
"2012-05-18",11600
"2012-05-25",12250
"2012-06-01",12550
"2012-06-08",11900
"2012-06-15",12200
"2012-06-22",12300
"2012-06-29",12750
"2012-07-06",14050
"2012-07-13",13800
"2012-07-20",13750
"2012-07-27",14500
"2012-08-03",13900
"2012-08-10",14800
"2012-08-17",14050
"2012-08-24",14600
"2012-08-31",14300
"2012-09-07",14600
"2012-09-14",14950
"2012-09-21",18200
"2012-09-28",17800
"2012-10-05",18300
"2012-10-12",19850
"2012-10-19",18400
"2012-10-26",18900
"2012-11-02",18000
"2012-11-09",19250
"2012-11-16",18600
"2012-11-23",18450
"2012-11-30",19250
"2012-12-07",19500
"2012-12-14",19350
"2012-12-21",18750
"2012-12-28",18550
"2013-01-04",18850
"2013-01-11",20900
"2013-01-18",20950
"2013-01-25",20700
"2013-02-01",21700
"2013-02-08",21500
"2013-02-15",21400
"2013-02-22",21750
"2013-02-28",21600
"2013-03-08",21650
"2013-03-15",23700
"2013-03-22",23550
"2013-03-29",23500
"2013-04-05",26450
"2013-04-12",26900
"2013-04-19",27150
"2013-04-26",27650
"2013-05-03",27100
"2013-05-10",28200
"2013-05-16",28250
"2013-05-24",27100
"2013-05-31",28600
"2013-06-07",25550
"2013-06-14",26650
"2013-06-21",26150
"2013-06-28",26450
"2013-07-05",26500
"2013-07-12",28400
"2013-07-19",32700
"2013-07-26",32550
"2013-08-02",36350
"2013-08-09",38200
"2013-08-16",40150
"2013-08-23",36000
"2013-08-30",36300
"2013-09-06",38450
"2013-09-13",35950
"2013-09-17",34700
"2013-09-27",35500
"2013-10-04",38400
"2013-10-11",37600
"2013-10-18",35800
"2013-10-25",35900
"2013-11-01",38450
"2013-11-08",41200
"2013-11-15",41300
"2013-11-22",40000
