"","Price"
"2011-04-15",15600
"2011-04-22",14900
"2011-04-29",14100
"2011-05-06",14350
"2011-05-13",14650
"2011-05-20",14650
"2011-05-27",13500
"2011-06-03",13900
"2011-06-10",14300
"2011-06-17",14350
"2011-06-24",15000
"2011-07-01",15250
"2011-07-08",17950
"2011-07-15",18800
"2011-07-22",21400
"2011-07-29",21700
"2011-08-05",18850
"2011-08-12",18400
"2011-08-19",18200
"2011-08-26",18100
"2011-09-02",18100
"2011-09-09",16300
"2011-09-16",16400
"2011-09-23",15200
"2011-09-30",15100
"2011-10-07",14350
"2011-10-14",15300
"2011-10-21",14700
"2011-10-28",15200
"2011-11-04",15450
"2011-11-11",14200
"2011-11-18",13800
"2011-11-25",13450
"2011-12-02",13600
"2011-12-09",13350
"2011-12-16",13250
"2011-12-23",13000
"2011-12-29",12650
"2012-01-06",12650
"2012-01-13",13300
"2012-01-20",14300
"2012-01-27",14000
"2012-02-03",14900
"2012-02-10",15900
"2012-02-17",16750
"2012-02-24",15250
"2012-03-02",15100
"2012-03-09",15100
"2012-03-16",14600
"2012-03-23",14550
"2012-03-30",14050
"2012-04-06",13750
"2012-04-13",14300
"2012-04-20",13950
"2012-04-27",13300
"2012-05-04",13000
"2012-05-11",11400
"2012-05-18",10150
"2012-05-25",10450
"2012-06-01",10350
"2012-06-08",9970
"2012-06-15",9910
"2012-06-22",10100
"2012-06-29",10150
"2012-07-06",10500
"2012-07-13",10000
"2012-07-20",9940
"2012-07-27",9350
"2012-08-03",9560
"2012-08-10",9730
"2012-08-17",9880
"2012-08-24",9510
"2012-08-31",9420
"2012-09-07",9420
"2012-09-14",9680
"2012-09-21",9990
"2012-09-28",9790
"2012-10-05",9640
"2012-10-12",9480
"2012-10-19",9400
"2012-10-26",8890
"2012-11-02",8690
"2012-11-09",8630
"2012-11-16",7750
"2012-11-23",7330
"2012-11-30",7660
"2012-12-07",7930
"2012-12-14",8100
"2012-12-21",7980
"2012-12-28",8090
"2013-01-04",8160
"2013-01-11",7900
"2013-01-18",8840
"2013-01-25",9040
"2013-02-01",9370
"2013-02-08",8690
"2013-02-15",9380
"2013-02-22",9100
"2013-02-28",9140
"2013-03-08",9040
"2013-03-15",8420
"2013-03-22",8620
"2013-03-29",8810
"2013-04-05",8360
"2013-04-12",8170
"2013-04-19",8600
"2013-04-26",9040
"2013-05-03",8980
"2013-05-10",9170
"2013-05-16",10250
"2013-05-24",9400
"2013-05-31",9960
"2013-06-07",9360
"2013-06-14",9550
"2013-06-21",9290
"2013-06-28",9050
"2013-07-05",8840
"2013-07-12",8810
"2013-07-19",8770
"2013-07-26",8400
"2013-08-02",8250
"2013-08-09",8190
"2013-08-16",8180
"2013-08-23",7890
"2013-08-30",8140
"2013-09-06",8180
"2013-09-13",8950
"2013-09-17",9480
"2013-09-27",9000
"2013-10-04",8850
"2013-10-11",8770
"2013-10-18",8900
"2013-10-25",9100
"2013-11-01",8700
"2013-11-08",8500
"2013-11-15",8520
"2013-11-22",8360
"2013-11-29",8220
"2013-12-06",8090
"2013-12-13",8030
"2013-12-20",7970
"2013-12-27",8090
"2014-01-03",8330
"2014-01-10",8410
"2014-01-17",8590
"2014-01-24",8600
"2014-01-29",8520
"2014-02-07",8390
"2014-02-14",8330
"2014-02-21",9530
"2014-02-28",13300
"2014-03-07",15750
"2014-03-14",14200
"2014-03-21",15200
"2014-03-28",14200
"2014-04-04",14500
"2014-04-11",13950
"2014-04-18",14100
"2014-04-25",14100
"2014-05-02",13750
"2014-05-09",14000
"2014-05-16",13150
"2014-05-23",12550
"2014-05-30",12500
"2014-06-05",12900
