"","Price"
"2011-04-15",9933
"2011-04-22",9633
"2011-04-29",9300
"2011-05-06",9267
"2011-05-13",9400
"2011-05-20",8700
"2011-05-27",8133
"2011-06-03",8167
"2011-06-10",8233
"2011-06-17",7600
"2011-06-24",8300
"2011-07-01",9300
"2011-07-08",9933
"2011-07-15",11600
"2011-07-22",11333
"2011-07-29",11367
"2011-08-05",9900
"2011-08-12",10067
"2011-08-19",10367
"2011-08-26",10600
"2011-09-02",10400
"2011-09-09",9600
"2011-09-16",10367
"2011-09-23",9500
"2011-09-30",9233
"2011-10-07",9200
"2011-10-14",12433
"2011-10-21",16533
"2011-10-28",20300
"2011-11-04",19833
"2011-11-11",27267
"2011-11-18",32467
"2011-11-25",26667
"2011-12-02",25667
"2011-12-09",23133
"2011-12-16",23333
"2011-12-23",25467
"2011-12-29",24133
"2012-01-06",28000
"2012-01-13",26200
"2012-01-20",21467
"2012-01-27",21533
"2012-02-03",20067
"2012-02-10",20600
"2012-02-17",20367
"2012-02-24",18367
"2012-03-02",18500
"2012-03-09",17967
"2012-03-16",18400
"2012-03-23",17300
"2012-03-30",16933
"2012-04-06",15067
"2012-04-13",14900
"2012-04-20",15000
"2012-04-27",12900
"2012-05-04",14167
"2012-05-11",14400
"2012-05-18",13333
"2012-05-25",15200
"2012-06-01",15800
"2012-06-08",16400
"2012-06-15",16167
"2012-06-22",16433
"2012-06-29",15600
"2012-07-06",16000
"2012-07-13",14633
"2012-07-20",14733
"2012-07-27",14667
"2012-08-03",16433
"2012-08-10",16933
"2012-08-17",18700
"2012-08-24",22800
"2012-08-31",23467
"2012-09-07",21967
"2012-09-14",19933
"2012-09-21",21667
"2012-09-28",20800
"2012-10-05",22233
"2012-10-12",25133
"2012-10-19",21933
"2012-10-26",21367
"2012-11-02",21000
"2012-11-09",23767
"2012-11-16",20633
"2012-11-23",20667
"2012-11-30",19467
"2012-12-07",18567
"2012-12-14",19067
"2012-12-21",18633
"2012-12-28",19433
"2013-01-04",18900
"2013-01-11",20433
"2013-01-18",20567
"2013-01-25",19300
"2013-02-01",19933
"2013-02-08",23200
"2013-02-15",24033
"2013-02-22",24167
"2013-02-28",26833
"2013-03-08",26467
"2013-03-15",26233
"2013-03-22",25867
"2013-03-29",26067
"2013-04-05",24133
"2013-04-12",25333
"2013-04-19",22933
"2013-04-26",25567
"2013-05-03",27767
"2013-05-10",27800
"2013-05-16",26700
"2013-05-24",24667
"2013-05-31",25100
"2013-06-07",23500
"2013-06-14",21900
"2013-06-21",21200
"2013-06-28",20933
"2013-07-05",22000
"2013-07-12",22033
"2013-07-19",21767
"2013-07-26",23133
"2013-08-02",23867
"2013-08-09",24267
"2013-08-16",24000
"2013-08-23",21033
"2013-08-30",20700
"2013-09-06",20133
"2013-09-13",21267
"2013-09-17",21333
"2013-09-27",22400
"2013-10-04",21467
"2013-10-11",21333
