"","Price"
"2011-12-16",57100
"2011-12-23",52600
"2011-12-29",48500
"2012-01-06",51000
"2012-01-13",49300
"2012-01-20",47400
"2012-01-27",47400
"2012-02-03",52800
"2012-02-10",54400
"2012-02-17",51600
"2012-02-24",50900
"2012-03-02",49300
"2012-03-09",47550
"2012-03-16",47700
"2012-03-23",48000
"2012-03-30",45950
"2012-04-06",43100
"2012-04-13",43400
"2012-04-20",43700
"2012-04-27",46600
"2012-05-04",50200
"2012-05-11",52300
"2012-05-18",48300
"2012-05-25",48800
"2012-06-01",50700
"2012-06-08",49000
"2012-06-15",49250
"2012-06-22",48350
"2012-06-29",46700
"2012-07-06",48100
"2012-07-13",45600
"2012-07-20",44600
"2012-07-27",42550
"2012-08-03",43600
"2012-08-10",46650
"2012-08-17",48300
"2012-08-24",49050
"2012-08-31",48650
"2012-09-07",48850
"2012-09-14",48200
"2012-09-21",58600
"2012-09-28",58400
"2012-10-05",57000
"2012-10-12",60100
"2012-10-19",56200
"2012-10-26",55500
"2012-11-02",52000
"2012-11-09",52500
"2012-11-16",51900
"2012-11-23",55100
"2012-11-30",52700
"2012-12-07",50900
"2012-12-14",49800
"2012-12-21",49000
"2012-12-28",49800
"2013-01-04",49700
"2013-01-11",53200
"2013-01-18",52000
"2013-01-25",53600
"2013-02-01",54900
"2013-02-08",55400
"2013-02-15",54400
"2013-02-22",53000
"2013-02-28",51400
"2013-03-08",48800
"2013-03-15",46850
"2013-03-22",48000
"2013-03-29",49500
"2013-04-05",47100
"2013-04-12",48300
"2013-04-19",52700
"2013-04-26",53200
"2013-05-03",54100
"2013-05-10",52500
"2013-05-16",50400
"2013-05-24",48750
"2013-05-31",49450
"2013-06-07",45300
"2013-06-14",45000
"2013-06-21",42800
"2013-06-28",40700
"2013-07-05",41450
"2013-07-12",41550
"2013-07-19",41200
"2013-07-26",43700
"2013-08-02",43800
"2013-08-09",43200
"2013-08-16",44850
"2013-08-23",44400
"2013-08-30",44000
"2013-09-06",45000
"2013-09-13",45450
"2013-09-17",45850
"2013-09-27",46450
"2013-10-04",45950
"2013-10-11",45300
"2013-10-18",44750
"2013-10-25",44700
"2013-11-01",44250
"2013-11-08",43650
"2013-11-15",41950
"2013-11-22",44250
"2013-11-29",44750
"2013-12-06",44600
"2013-12-13",42400
"2013-12-20",43200
"2013-12-27",44100
"2014-01-03",44050
"2014-01-10",46400
"2014-01-17",45350
"2014-01-24",45250
"2014-01-29",45200
"2014-02-07",46000
"2014-02-14",45600
"2014-02-21",46250
"2014-02-28",46900
"2014-03-07",46000
"2014-03-14",43600
"2014-03-21",42850
"2014-03-28",43850
"2014-04-04",43100
"2014-04-11",43850
"2014-04-18",44200
