"","Price"
"2011-04-15",2011
"2011-04-22",2075
"2011-04-29",1978
"2011-05-06",1857
"2011-05-13",1475
"2011-05-20",1420
"2011-05-27",1470
"2011-06-03",1428
"2011-06-10",1323
"2011-06-17",1206
"2011-06-24",1309
"2011-07-01",1311
"2011-07-08",1313
"2011-07-15",1309
"2011-07-22",1372
"2011-07-29",1353
"2011-08-05",1196
"2011-08-12",1088
"2011-08-19",1484
"2011-08-26",1597
"2011-09-02",1664
"2011-09-09",1279
"2011-09-16",1206
"2011-09-23",1180
"2011-09-30",1234
"2011-10-07",1129
"2011-10-14",1475
"2011-10-21",1420
"2011-10-28",1480
"2011-11-04",1484
"2011-11-11",1828
"2011-11-18",1697
"2011-11-25",1940
"2011-12-02",1925
"2011-12-09",2015
"2011-12-16",1797
"2011-12-23",1797
"2011-12-29",1791
"2012-01-06",2004
"2012-01-13",1978
"2012-01-20",2018
"2012-01-27",1955
"2012-02-03",1847
"2012-02-10",1827
"2012-02-17",1827
"2012-02-24",2112
"2012-03-02",2116
"2012-03-09",2336
"2012-03-16",2209
"2012-03-23",2094
"2012-03-30",2034
"2012-04-06",1858
"2012-04-13",1838
"2012-04-20",2022
"2012-04-27",2056
"2012-05-04",2513
"2012-05-11",2153
"2012-05-18",1794
"2012-05-25",1944
"2012-06-01",1873
"2012-06-08",1981
"2012-06-15",2277
"2012-06-22",2123
"2012-06-29",2352
"2012-07-06",2288
"2012-07-13",2280
"2012-07-20",2243
"2012-07-27",2038
"2012-08-03",2254
"2012-08-10",2269
"2012-08-17",2393
"2012-08-24",2329
"2012-08-31",2490
"2012-09-07",2539
"2012-09-14",2565
"2012-09-21",2620
"2012-09-28",2430
"2012-10-05",2617
"2012-10-12",2878
"2012-10-19",2580
"2012-10-26",2411
"2012-11-02",2332
"2012-11-09",2280
"2012-11-16",2048
"2012-11-23",2131
"2012-11-30",2243
"2012-12-07",2195
"2012-12-14",2169
"2012-12-21",2187
"2012-12-28",2149
"2013-01-04",2175
"2013-01-11",2142
"2013-01-18",2131
"2013-01-25",2041
"2013-02-01",2018
"2013-02-08",2022
"2013-02-15",2280
"2013-02-22",2258
"2013-02-28",2344
"2013-03-08",2344
"2013-03-15",2322
"2013-03-22",2232
"2013-03-29",2262
"2013-04-05",2513
"2013-04-12",2628
"2013-04-19",2636
"2013-04-26",2647
"2013-05-03",2804
"2013-05-10",3294
"2013-05-16",3888
"2013-05-24",4486
"2013-05-31",4000
"2013-06-07",3768
"2013-06-14",3738
"2013-06-21",3522
"2013-06-28",3301
"2013-07-05",3663
"2013-07-12",3671
"2013-07-19",3633
"2013-07-26",3379
"2013-08-02",3955
"2013-08-09",3761
"2013-08-16",4128
"2013-08-23",3667
"2013-08-30",3738
"2013-09-06",3544
"2013-09-13",3593
"2013-09-17",3716
"2013-09-27",3709
"2013-10-04",3417
"2013-10-11",3339
"2013-10-18",3316
"2013-10-25",3346
"2013-11-01",3372
"2013-11-08",3559
"2013-11-15",3402
"2013-11-22",3327
"2013-11-29",4217
"2013-12-06",4209
"2013-12-13",4000
"2013-12-20",4225
"2013-12-27",3985
"2014-01-03",4239
"2014-01-10",4479
"2014-01-17",4561
"2014-01-24",4366
"2014-01-29",4322
"2014-02-07",4255
"2014-02-14",4187
"2014-02-21",4217
"2014-02-28",4441
"2014-03-07",4703
"2014-03-14",4636
"2014-03-21",4994
"2014-03-28",4643
"2014-04-04",5017
"2014-04-11",4845
"2014-04-18",4785
