"","Price"
"2015-01-09",38273
"2015-01-16",38456
"2015-01-23",38182
"2015-01-30",41372
"2015-02-06",41189
"2015-02-13",39549
"2015-02-17",42830
"2015-02-27",41281
"2015-03-06",43012
"2015-03-13",40643
"2015-03-20",42465
"2015-03-27",46384
"2015-04-03",56043
"2015-04-10",56043
"2015-04-17",56043
"2015-04-24",56043
"2015-04-30",56043
"2015-05-08",56043
"2015-05-15",56043
"2015-05-22",56043
"2015-05-29",56043
"2015-06-05",35950
"2015-06-12",48024
"2015-06-19",46019
"2015-06-26",47751
"2015-07-03",55588
"2015-07-10",63698
"2015-07-17",62513
"2015-07-24",66796
"2015-07-31",63424
"2015-08-07",62513
"2015-08-13",56590
"2015-08-21",49209
"2015-08-28",56043
"2015-09-04",54950
"2015-09-11",36360
"2015-09-18",30710
"2015-09-25",29981
"2015-10-02",28523
"2015-10-08",25835
"2015-10-16",25743
"2015-10-23",28978
"2015-10-30",28887
"2015-11-06",31393
"2015-11-13",26427
"2015-11-20",26655
"2015-11-27",26017
"2015-12-04",25652
"2015-12-11",29981
"2015-12-18",28887
"2015-12-24",27976
"2015-12-30",33763
"2016-01-08",36451
"2016-01-15",35950
"2016-01-22",37362
"2016-01-29",37362
"2016-02-05",37362
"2016-02-12",26381
"2016-02-19",27384
"2016-02-26",28295
"2016-03-04",28158
"2016-03-11",26882
"2016-03-18",25652
"2016-03-25",27156
"2016-04-01",28477
"2016-04-08",28978
"2016-04-15",28659
"2016-04-22",27384
"2016-04-29",25971
"2016-05-04",26108
"2016-05-13",26472
"2016-05-20",26655
"2016-05-27",26791
"2016-06-03",28978
"2016-06-10",30300
"2016-06-17",27657
"2016-06-24",24741
"2016-07-01",25926
"2016-07-08",25470
"2016-07-15",24969
"2016-07-22",26336
"2016-07-29",26518
"2016-08-05",26928
"2016-08-12",27657
"2016-08-19",26017
"2016-08-26",25607
"2016-09-02",24969
"2016-09-09",24741
"2016-09-13",23556
"2016-09-23",24376
"2016-09-30",23693
"2016-10-07",21324
"2016-10-14",21415
"2016-10-21",21506
"2016-10-28",19228
"2016-11-04",19547
"2016-11-11",20002
"2016-11-18",19820
"2016-11-25",18818
"2016-12-02",18544
"2016-12-09",18362
"2016-12-16",18453
"2016-12-23",16813
"2016-12-29",18818
"2017-01-06",19775
"2017-01-13",19228
"2017-01-20",19228
"2017-01-26",18544
"2017-02-03",19000
"2017-02-10",18499
"2017-02-17",18681
"2017-02-24",18499
"2017-03-03",18317
"2017-03-10",17679
"2017-03-17",17679
"2017-03-24",17952
"2017-03-31",18180
"2017-04-07",19400
"2017-04-14",18850
"2017-04-21",20700
"2017-04-28",19300
"2017-05-04",19450
"2017-05-12",19600
"2017-05-19",18800
"2017-05-26",19050
"2017-06-02",19450
"2017-06-09",19250
"2017-06-16",19300
"2017-06-23",17550
"2017-06-30",16450
"2017-07-07",15750
"2017-07-14",15000
"2017-07-21",15550
"2017-07-28",16400
"2017-08-04",15500
"2017-08-11",15550
"2017-08-18",15350
"2017-08-25",15150
"2017-09-01",15650
"2017-09-08",14900
"2017-09-15",14200
"2017-09-22",14150
"2017-09-29",15300
"2017-10-13",14750
"2017-10-20",15250
"2017-10-27",16750
"2017-11-03",16800
"2017-11-10",17900
"2017-11-17",19550
"2017-11-24",18700
"2017-12-01",18600
"2017-12-08",16300
"2017-12-15",17150
"2017-12-22",17250
"2017-12-28",17900
"2018-01-05",18700
"2018-01-12",18700
"2018-01-19",19450
"2018-01-26",21900
"2018-02-02",19500
"2018-02-09",18700
"2018-02-14",18700
"2018-02-23",19350
"2018-03-02",19250
"2018-03-09",19400
"2018-03-16",19400
"2018-03-23",17600
"2018-03-30",18700
"2018-04-06",18750
"2018-04-13",19700
"2018-04-20",18800
"2018-04-27",18350
"2018-05-04",16550
"2018-05-11",16800
"2018-05-18",16200
"2018-05-25",15800
"2018-06-01",15350
"2018-06-08",15550
"2018-06-15",15250
"2018-06-22",14800
"2018-06-29",15100
"2018-07-06",15850
"2018-07-13",15600
"2018-07-20",15800
"2018-07-27",15250
"2018-08-03",15000
"2018-08-10",14950
"2018-08-17",15050
"2018-08-24",15750
"2018-08-31",15900
"2018-09-07",15500
"2018-09-14",15550
"2018-09-21",15750
"2018-09-28",16000
"2018-10-05",14650
"2018-10-12",14100
"2018-10-19",14050
"2018-10-26",12600
"2018-11-02",12700
"2018-11-09",11650
"2018-11-16",12150
"2018-11-23",11850
"2018-11-30",12050
"2018-12-07",11700
"2018-12-14",11500
"2018-12-21",10300
"2018-12-28",10700
"2019-01-04",10200
"2019-01-11",10750
"2019-01-18",10800
"2019-01-25",10850
"2019-02-01",11150
"2019-02-08",11100
"2019-02-15",11550
"2019-02-22",12650
"2019-02-28",12250
"2019-03-08",12300
"2019-03-15",12900
"2019-03-22",12050
"2019-03-29",12150
"2019-04-05",12000
"2019-04-12",12350
"2019-04-19",11500
"2019-04-26",10700
"2019-05-03",11300
"2019-05-10",10150
"2019-05-17",10450
"2019-05-24",10700
"2019-05-31",10650
"2019-06-07",10950
"2019-06-14",12500
"2019-06-21",11800
"2019-06-28",10950
"2019-07-05",11050
"2019-07-12",10550
"2019-07-19",10250
"2019-07-26",9220
"2019-08-02",9210
"2019-08-09",8590
"2019-08-16",8880
"2019-08-23",9030
"2019-08-30",8740
"2019-09-06",8870
"2019-09-11",8700
"2019-09-20",9120
"2019-09-27",8970
"2019-10-04",8440
"2019-10-11",8600
"2019-10-18",8690
"2019-10-25",8720
"2019-11-01",8550
"2019-11-08",8800
"2019-11-15",8870
"2019-11-22",8490
"2019-11-29",9570
"2019-12-06",9840
"2019-12-13",9610
"2019-12-20",9520
"2019-12-27",9650
"2020-01-03",9590
"2020-01-10",9400
"2020-01-17",9520
"2020-01-23",13000
"2020-01-31",13900
"2020-02-07",12200
"2020-02-14",10600
"2020-02-21",11650
"2020-02-28",11900
"2020-03-06",12550
"2020-03-13",10100
"2020-03-20",11150
"2020-03-27",14350
"2020-04-03",19100
"2020-04-10",19550
"2020-04-17",19950
"2020-04-24",23300
"2020-04-29",23100
"2020-05-08",20300
"2020-05-15",22900
"2020-05-22",21500
"2020-05-29",22050
"2020-06-05",21050
"2020-06-12",22300
"2020-06-19",18700
"2020-06-26",18600
"2020-07-03",18250
"2020-07-10",18850
"2020-07-17",19600
"2020-07-24",20250
"2020-07-31",21050
"2020-08-07",21600
"2020-08-14",20950
"2020-08-21",19750
"2020-08-28",26300
"2020-09-04",29750
"2020-09-11",35700
"2020-09-18",33800
"2020-09-25",30400
"2020-09-29",31200
"2020-10-08",34900
"2020-10-16",33450
"2020-10-23",30900
"2020-10-30",31850
"2020-11-02",33550
