"","Price"
"2011-04-15",10831
"2011-04-22",9593
"2011-04-29",7887
"2011-05-06",8841
"2011-05-13",8072
"2011-05-20",7011
"2011-05-27",6985
"2011-06-03",8081
"2011-06-10",7259
"2011-06-17",7162
"2011-06-24",7268
"2011-07-01",6887
"2011-07-08",9195
"2011-07-15",10123
"2011-07-22",9991
"2011-07-29",10168
"2011-08-05",11980
"2011-08-12",11582
"2011-08-19",13351
"2011-08-26",11803
"2011-09-02",11936
"2011-09-09",10212
"2011-09-16",10079
"2011-09-23",8886
"2011-09-30",9107
"2011-10-07",8514
"2011-10-14",9195
"2011-10-21",8797
"2011-10-28",9549
"2011-11-04",9239
"2011-11-11",9151
"2011-11-18",9770
"2011-11-25",8488
"2011-12-02",8974
"2011-12-09",9681
"2011-12-16",10123
"2011-12-23",10123
"2011-12-29",10168
"2012-01-06",10919
"2012-01-13",9858
"2012-01-20",9328
"2012-01-27",9770
"2012-02-03",9549
"2012-02-10",10035
"2012-02-17",9991
"2012-02-24",9858
"2012-03-02",9416
"2012-03-09",8815
"2012-03-16",8585
"2012-03-23",8329
"2012-03-30",7701
"2012-04-06",7294
"2012-04-13",8019
"2012-04-20",7356
"2012-04-27",7117
"2012-05-04",7498
"2012-05-11",7409
"2012-05-18",6021
"2012-05-25",6048
"2012-06-01",6233
"2012-06-08",6083
"2012-06-15",6269
"2012-06-22",6949
"2012-06-29",6914
"2012-07-06",7179
"2012-07-13",6401
"2012-07-20",6366
"2012-07-27",5915
"2012-08-03",5906
"2012-08-10",6083
"2012-08-17",6242
"2012-08-24",6277
"2012-08-31",6587
"2012-09-07",7294
"2012-09-14",7648
"2012-09-21",6976
"2012-09-28",7055
"2012-10-05",7073
"2012-10-12",6896
"2012-10-19",6410
"2012-10-26",6207
"2012-11-02",5968
"2012-11-09",6162
"2012-11-16",5897
"2012-11-23",6180
"2012-11-30",6101
"2012-12-07",5871
"2012-12-14",5818
"2012-12-21",6030
"2012-12-28",6109
"2013-01-04",6313
"2013-01-11",6198
"2013-01-18",6171
"2013-01-25",5844
"2013-02-01",5747
"2013-02-08",5747
"2013-02-15",5729
"2013-02-22",6056
"2013-02-28",5950
"2013-03-08",5906
"2013-03-15",6003
"2013-03-22",5782
"2013-03-29",5782
"2013-04-05",5225
"2013-04-12",4978
"2013-04-19",5340
"2013-04-26",5402
"2013-05-03",5323
"2013-05-10",5676
"2013-05-16",5579
"2013-05-24",5535
"2013-05-31",5411
"2013-06-07",5155
"2013-06-14",4819
"2013-06-21",4120
"2013-06-28",3996
"2013-07-05",4182
"2013-07-12",4142
"2013-07-19",4058
"2013-07-26",4301
"2013-08-02",4058
"2013-08-09",4067
"2013-08-16",3992
"2013-08-23",3568
"2013-08-30",3081
"2013-09-06",3298
"2013-09-13",3351
"2013-09-17",3408
"2013-09-27",3395
"2013-10-04",3360
"2013-10-11",3178
"2013-10-18",2975
"2013-10-25",3103
"2013-11-01",3059
"2013-11-08",2988
"2013-11-15",2652
"2013-11-22",2467
"2013-11-29",2498
"2013-12-06",2405
"2013-12-13",2387
"2013-12-20",2290
"2013-12-27",2493
"2014-01-03",2599
"2014-01-10",2652
"2014-01-17",2692
"2014-01-24",2657
"2014-01-29",2701
"2014-02-07",2635
"2014-02-14",2542
"2014-02-21",2356
"2014-02-28",2418
"2014-03-07",2396
"2014-03-14",2927
"2014-03-21",2781
"2014-03-28",3581
"2014-04-04",3488
"2014-04-11",3581
"2014-04-18",3638
"2014-04-25",3400
"2014-05-02",3391
"2014-05-09",3094
"2014-05-16",3041
"2014-05-23",2803
"2014-05-30",2763
"2014-06-05",2644
"2014-06-13",2710
"2014-06-20",2644
"2014-06-27",2582
"2014-07-04",2776
"2014-07-11",2683
"2014-07-18",2714
"2014-07-25",2900
"2014-08-01",2542
"2014-08-08",2520
"2014-08-14",2476
"2014-08-22",2520
"2014-08-29",2467
"2014-09-05",2564
"2014-09-12",2608
"2014-09-19",2608
"2014-09-26",2529
"2014-10-02",2555
"2014-10-10",2918
"2014-10-17",2692
"2014-10-24",2471
"2014-10-31",2529
"2014-11-07",2507
"2014-11-14",2537
"2014-11-21",2546
"2014-11-28",2688
"2014-12-05",2882
"2014-12-12",2843
"2014-12-19",2918
"2014-12-26",2856
"2015-01-02",2975
"2015-01-09",3059
"2015-01-16",3174
"2015-01-23",3148
"2015-01-30",3187
"2015-02-06",3223
"2015-02-13",3382
"2015-02-17",3656
"2015-02-27",4580
"2015-03-06",4589
"2015-03-13",4544
"2015-03-20",4783
"2015-03-27",4827
"2015-04-03",4889
"2015-04-10",5190
"2015-04-17",5915
"2015-04-24",5437
"2015-04-30",5941
"2015-05-08",6145
"2015-05-15",6711
"2015-05-22",6490
"2015-05-29",6207
"2015-06-05",5747
"2015-06-12",5676
"2015-06-19",5588
"2015-06-26",6189
"2015-07-03",6083
"2015-07-10",5314
"2015-07-17",5544
"2015-07-24",5614
"2015-07-31",6260
"2015-08-07",5986
"2015-08-13",5482
"2015-08-21",4288
"2015-08-28",5349
"2015-09-04",5172
"2015-09-11",5367
"2015-09-18",5464
"2015-09-25",6216
"2015-10-02",6490
"2015-10-08",5853
"2015-10-16",5561
"2015-10-23",5605
"2015-10-30",5924
"2015-11-06",4571
"2015-11-13",4951
"2015-11-20",4677
"2015-11-27",4933
"2015-12-04",4580
"2015-12-11",4659
"2015-12-18",4872
"2015-12-24",4810
"2015-12-30",5181
"2016-01-08",5367
"2016-01-15",5031
"2016-01-22",4907
"2016-01-29",5022
"2016-02-05",5349
"2016-02-12",4995
"2016-02-19",5871
"2016-02-26",5835
"2016-03-04",5906
"2016-03-11",5835
"2016-03-18",6065
"2016-03-25",6543
"2016-04-01",7188
"2016-04-08",6817
"2016-04-15",6940
"2016-04-22",7268
"2016-04-29",7011
"2016-05-04",6719
"2016-05-13",7453
"2016-05-20",7197
"2016-05-27",7117
"2016-06-03",6985
"2016-06-10",6764
"2016-06-17",6330
"2016-06-24",5994
"2016-07-01",6083
"2016-07-08",6180
"2016-07-15",5826
"2016-07-22",6048
"2016-07-29",5809
"2016-08-05",5933
"2016-08-12",5703
"2016-08-19",5658
"2016-08-26",5420
"2016-09-02",5473
"2016-09-09",5287
"2016-09-13",5261
"2016-09-23",5499
"2016-09-30",5826
"2016-10-07",5888
"2016-10-14",6039
"2016-10-21",5844
"2016-10-28",5791
"2016-11-04",5393
"2016-11-11",4783
"2016-11-18",5119
"2016-11-25",4151
"2016-12-02",4544
"2016-12-09",5349
"2016-12-16",5535
"2016-12-23",5491
"2016-12-29",6171
"2017-01-06",6048
"2017-01-13",5906
"2017-01-20",5597
"2017-01-26",5597
"2017-02-03",5446
