"","Price"
"2017-09-29",11325
"2017-10-13",13175
"2017-10-20",15350
"2017-10-27",23350
"2017-11-03",28950
"2017-11-10",29500
"2017-11-17",35550
"2017-11-24",42600
"2017-12-01",31600
"2017-12-08",26400
"2017-12-15",28950
"2017-12-22",30600
"2017-12-28",32850
"2018-01-05",35650
"2018-01-12",33950
"2018-01-19",38000
"2018-01-26",37750
"2018-02-02",33500
"2018-02-09",27850
"2018-02-14",27500
"2018-02-23",29700
"2018-03-02",29000
"2018-03-09",29500
"2018-03-16",33250
"2018-03-23",27050
"2018-03-30",27850
"2018-04-06",28300
"2018-04-13",33500
"2018-04-20",30750
"2018-04-27",31850
"2018-05-04",28450
"2018-05-11",26750
"2018-05-18",23875
"2018-05-25",24300
"2018-06-01",23300
"2018-06-08",22450
"2018-06-15",21700
"2018-06-22",23400
"2018-06-29",26000
"2018-07-06",28100
"2018-07-13",26700
"2018-07-20",22750
"2018-07-27",22075
"2018-08-03",21275
"2018-08-10",21650
"2018-08-17",22025
"2018-08-24",23250
"2018-08-31",25200
"2018-09-07",25050
"2018-09-14",27900
"2018-09-21",30000
"2018-09-28",29800
"2018-10-05",25450
"2018-10-12",24725
"2018-10-19",23850
"2018-10-26",21100
"2018-11-02",23525
"2018-11-09",21850
"2018-11-16",21700
"2018-11-23",21425
"2018-11-30",20725
"2018-12-07",20625
"2018-12-14",19000
"2018-12-21",18250
"2018-12-28",20325
"2019-01-04",20400
"2019-01-11",18825
"2019-01-18",19100
"2019-01-25",18950
"2019-02-01",20375
"2019-02-08",20500
"2019-02-15",23825
"2019-02-22",23350
"2019-02-28",26100
"2019-03-08",26650
"2019-03-15",26400
"2019-03-22",25200
"2019-03-29",24625
"2019-04-05",24100
"2019-04-12",26200
"2019-04-19",26700
"2019-04-26",30000
"2019-05-03",31300
"2019-05-10",29700
"2019-05-17",28700
"2019-05-24",29650
"2019-05-31",27850
"2019-06-07",25650
"2019-06-14",24725
"2019-06-21",25500
"2019-06-28",21550
"2019-07-05",23100
"2019-07-12",21775
"2019-07-19",22025
"2019-07-26",21675
"2019-08-02",18500
"2019-08-09",17275
"2019-08-16",17250
"2019-08-23",18100
"2019-08-30",19225
"2019-09-06",19000
"2019-09-11",19000
"2019-09-20",19425
"2019-09-27",18775
"2019-10-04",19650
"2019-10-11",20025
"2019-10-18",19350
"2019-10-25",18600
"2019-11-01",18475
"2019-11-08",19975
"2019-11-15",19075
"2019-11-22",16925
"2019-11-29",17525
"2019-12-06",18225
"2019-12-13",18600
"2019-12-20",18425
"2019-12-27",19075
"2020-01-03",19650
"2020-01-10",17950
"2020-01-17",17975
"2020-01-23",16900
"2020-01-31",15850
"2020-02-07",16350
"2020-02-14",16475
"2020-02-21",15150
"2020-02-28",14625
"2020-03-06",18350
"2020-03-13",13225
"2020-03-20",15000
"2020-03-27",16575
"2020-04-03",21200
"2020-04-10",22075
"2020-04-17",23400
"2020-04-24",22800
"2020-04-29",21650
"2020-05-08",22250
"2020-05-15",24050
"2020-05-22",22225
"2020-05-29",24050
"2020-06-05",29200
"2020-06-12",35900
"2020-06-19",41200
"2020-06-26",39800
"2020-07-03",37250
"2020-07-10",36300
"2020-07-17",35450
"2020-07-24",46900
"2020-07-31",39200
"2020-08-07",38700
"2020-08-14",35200
"2020-08-21",35050
"2020-08-28",35700
"2020-09-04",35200
"2020-09-11",38900
"2020-09-18",42000
"2020-09-25",31500
"2020-09-29",32750
"2020-10-08",34750
"2020-10-16",30650
"2020-10-23",28750
"2020-10-30",27700
"2020-11-02",27700
