"","Price"
"2011-04-15",1604
"2011-04-22",1583
"2011-04-29",1595
"2011-05-06",1614
"2011-05-13",1734
"2011-05-20",2076
"2011-05-27",2193
"2011-06-03",2104
"2011-06-10",2214
"2011-06-17",2199
"2011-06-24",2049
"2011-07-01",2199
"2011-07-08",2258
"2011-07-15",2431
"2011-07-22",3096
"2011-07-29",2979
"2011-08-05",2954
"2011-08-12",2824
"2011-08-19",2856
"2011-08-26",2974
"2011-09-02",2915
"2011-09-09",2886
"2011-09-16",2648
"2011-09-23",2516
"2011-09-30",2266
"2011-10-07",1968
"2011-10-14",2014
"2011-10-21",2054
"2011-10-28",2045
"2011-11-04",2095
"2011-11-11",2269
"2011-11-18",2239
"2011-11-25",1930
"2011-12-02",1976
"2011-12-09",1868
"2011-12-16",1930
"2011-12-23",1934
"2011-12-29",1902
"2012-01-06",1957
"2012-01-13",2141
"2012-01-20",2121
"2012-01-27",2090
"2012-02-03",2054
"2012-02-10",1973
"2012-02-17",2057
"2012-02-24",2272
"2012-03-02",2184
"2012-03-09",2085
"2012-03-16",2030
"2012-03-23",2018
"2012-03-30",2026
"2012-04-06",1957
"2012-04-13",1978
"2012-04-20",1927
"2012-04-27",1891
"2012-05-04",1962
"2012-05-11",1978
"2012-05-18",1947
"2012-05-25",2018
"2012-06-01",1950
"2012-06-08",1935
"2012-06-15",2117
"2012-06-22",2069
"2012-06-29",2057
"2012-07-06",2073
"2012-07-13",2013
"2012-07-20",2026
"2012-07-27",2008
"2012-08-03",1986
"2012-08-10",1962
"2012-08-17",2013
"2012-08-24",2022
"2012-08-31",2018
"2012-09-07",1990
"2012-09-14",1990
"2012-09-21",2026
"2012-09-28",2069
"2012-10-05",2164
"2012-10-12",2129
"2012-10-19",1990
"2012-10-26",1927
"2012-11-02",1938
"2012-11-09",1905
"2012-11-16",1851
"2012-11-23",1851
"2012-11-30",1836
"2012-12-07",1859
"2012-12-14",1905
"2012-12-21",1897
"2012-12-28",1934
"2013-01-04",1916
"2013-01-11",1916
"2013-01-18",1942
"2013-01-25",1861
"2013-02-01",1829
"2013-02-08",1859
"2013-02-15",1934
"2013-02-22",1829
"2013-02-28",1846
"2013-03-08",1908
"2013-03-15",1947
"2013-03-22",1930
"2013-03-29",1859
"2013-04-05",1775
"2013-04-12",1767
"2013-04-19",1843
"2013-04-26",2042
"2013-05-03",2208
"2013-05-10",2208
"2013-05-16",2200
"2013-05-24",2055
"2013-05-31",2075
"2013-06-07",1997
"2013-06-14",2012
"2013-06-21",2067
"2013-06-28",2088
"2013-07-05",2233
"2013-07-12",2238
"2013-07-19",2467
"2013-07-26",2742
"2013-08-02",2359
"2013-08-09",2413
"2013-08-16",2296
"2013-08-23",2107
"2013-08-30",2112
"2013-09-06",2284
"2013-09-13",2317
"2013-09-17",2259
"2013-09-27",2334
"2013-10-04",2334
"2013-10-11",2334
"2013-10-18",2280
"2013-10-25",2246
"2013-11-01",2249
"2013-11-08",2226
"2013-11-15",2162
"2013-11-22",2162
"2013-11-29",2162
"2013-12-06",2176
"2013-12-13",2176
"2013-12-20",2096
"2013-12-27",2192
"2014-01-03",2212
"2014-01-10",2275
"2014-01-17",2252
"2014-01-24",2178
"2014-01-29",2165
"2014-02-07",2152
"2014-02-14",2200
"2014-02-21",2235
"2014-02-28",2187
"2014-03-07",2240
"2014-03-14",2243
"2014-03-21",2450
"2014-03-28",2467
"2014-04-04",2751
"2014-04-11",2800
"2014-04-18",2953
"2014-04-25",2660
"2014-05-02",2690
"2014-05-09",2651
"2014-05-16",2676
"2014-05-23",2581
"2014-05-30",2492
"2014-06-05",2257
"2014-06-13",2227
"2014-06-20",2227
"2014-06-27",2231
"2014-07-04",2257
"2014-07-11",2178
