"","Price"
"2011-04-15",19118
"2011-04-22",20477
"2011-04-29",21428
"2011-05-06",20522
"2011-05-13",22108
"2011-05-20",23965
"2011-05-27",23240
"2011-06-03",23467
"2011-06-10",22652
"2011-06-17",25143
"2011-06-24",24826
"2011-07-01",24373
"2011-07-08",26366
"2011-07-15",26910
"2011-07-22",29356
"2011-07-29",28496
"2011-08-05",24147
"2011-08-12",24554
"2011-08-19",21292
"2011-08-26",22742
"2011-09-02",25823
"2011-09-09",24147
"2011-09-16",24554
"2011-09-23",21292
"2011-09-30",21157
"2011-10-07",21292
"2011-10-14",21610
"2011-10-21",22516
"2011-10-28",24373
"2011-11-04",25506
"2011-11-11",24101
"2011-11-18",25460
"2011-11-25",23376
"2011-12-02",26910
"2011-12-09",24735
"2011-12-16",23965
"2011-12-23",22787
"2011-12-29",22470
"2012-01-06",22153
"2012-01-13",23286
"2012-01-20",23376
"2012-01-27",23105
"2012-02-03",24917
"2012-02-10",26095
"2012-02-17",25460
"2012-02-24",26095
"2012-03-02",25324
"2012-03-09",25007
"2012-03-16",24373
"2012-03-23",25732
"2012-03-30",25053
"2012-04-06",24056
"2012-04-13",24147
"2012-04-20",22153
"2012-04-27",23195
"2012-05-04",23059
"2012-05-11",23693
"2012-05-18",20386
"2012-05-25",19752
"2012-06-01",20160
"2012-06-08",20522
"2012-06-15",19480
"2012-06-22",19933
"2012-06-29",20024
"2012-07-06",19933
"2012-07-13",19118
"2012-07-20",19480
"2012-07-27",18710
"2012-08-03",18665
"2012-08-10",20296
"2012-08-17",20250
"2012-08-24",19843
"2012-08-31",20205
"2012-09-07",21338
"2012-09-14",21791
"2012-09-21",21338
"2012-09-28",21157
"2012-10-05",20658
"2012-10-12",19480
"2012-10-19",20250
"2012-10-26",19208
"2012-11-02",18937
"2012-11-09",18121
"2012-11-16",16354
"2012-11-23",15856
"2012-11-30",16989
"2012-12-07",17034
"2012-12-14",18348
"2012-12-21",18801
"2012-12-28",19797
"2013-01-04",19390
"2013-01-11",18257
"2013-01-18",17759
"2013-01-25",16309
"2013-02-01",16762
"2013-02-08",16309
"2013-02-15",15992
"2013-02-22",16898
"2013-02-28",16309
"2013-03-08",16490
"2013-03-15",17215
"2013-03-22",16853
"2013-03-29",17125
"2013-04-05",17578
"2013-04-12",17487
"2013-04-19",17170
"2013-04-26",17351
"2013-05-03",17623
"2013-05-10",18620
"2013-05-16",18665
"2013-05-24",17759
"2013-05-31",16898
"2013-06-07",15312
"2013-06-14",15584
"2013-06-21",14270
"2013-06-28",14180
"2013-07-05",14135
"2013-07-12",14497
"2013-07-19",14406
"2013-07-26",14995
"2013-08-02",15086
"2013-08-09",14633
"2013-08-16",15584
"2013-08-23",14270
"2013-08-30",13863
"2013-09-06",15086
"2013-09-13",14995
"2013-09-17",15312
"2013-09-27",15448
"2013-10-04",14633
"2013-10-11",14814
"2013-10-18",15584
"2013-10-25",15177
"2013-11-01",14769
"2013-11-08",13636
"2013-11-15",13999
"2013-11-22",13410
"2013-11-29",13817
"2013-12-06",12232
"2013-12-13",11733
"2013-12-20",10963
"2013-12-27",11462
"2014-01-03",11054
"2014-01-10",11416
"2014-01-17",11416
"2014-01-24",11462
"2014-01-29",11145
"2014-02-07",11416
"2014-02-14",12187
"2014-02-21",12141
"2014-02-28",12685
"2014-03-07",12141
"2014-03-14",11462
"2014-03-21",11688
"2014-03-28",12096
"2014-04-04",12096
"2014-04-11",12594
"2014-04-18",12549
"2014-04-25",12413
"2014-05-02",12549
"2014-05-09",12504
"2014-05-16",12322
"2014-05-23",12277
"2014-05-30",12096
"2014-06-05",10873
"2014-06-13",10827
"2014-06-20",11280
"2014-06-27",11371
"2014-07-04",11371
"2014-07-11",11054
"2014-07-18",11145
"2014-07-25",11598
"2014-08-01",12096
"2014-08-08",11462
"2014-08-14",11779
"2014-08-22",11145
"2014-08-29",11371
"2014-09-05",9831
"2014-09-12",9876
"2014-09-19",10057
"2014-09-26",9967
"2014-10-02",9197
"2014-10-10",8988
"2014-10-17",8789
"2014-10-24",9033
"2014-10-31",9332
"2014-11-07",9061
"2014-11-14",9378
"2014-11-21",9378
"2014-11-28",9242
"2014-12-05",9197
"2014-12-12",8870
"2014-12-19",8599
"2014-12-26",8743
"2015-01-02",8109
"2015-01-09",7910
"2015-01-16",7520
"2015-01-23",7403
"2015-01-30",7874
"2015-02-06",7874
"2015-02-13",8001
"2015-02-17",8028
"2015-02-27",8263
"2015-03-06",8191
"2015-03-13",8118
"2015-03-20",7819
"2015-03-27",9423
"2015-04-03",9785
"2015-04-10",11462
"2015-04-17",11099
"2015-04-24",10601
"2015-04-30",10646
"2015-05-08",10601
"2015-05-15",10692
"2015-05-22",9287
"2015-05-29",8988
"2015-06-05",8245
"2015-06-12",9604
"2015-06-19",10374
"2015-06-26",10510
"2015-07-03",10238
"2015-07-10",9287
"2015-07-17",10420
"2015-07-24",10193
"2015-07-31",9650
"2015-08-07",9695
"2015-08-13",8916
"2015-08-21",7547
"2015-08-28",8426
"2015-09-04",8182
"2015-09-11",8463
"2015-09-18",8707
"2015-09-25",8535
"2015-10-02",8861
"2015-10-08",9151
"2015-10-16",9151
"2015-10-23",9052
"2015-10-30",9332
"2015-11-06",9876
"2015-11-13",8852
"2015-11-20",8979
"2015-11-27",9423
"2015-12-04",9468
"2015-12-11",9061
"2015-12-18",9242
"2015-12-24",9468
"2015-12-30",9332
"2016-01-08",8852
"2016-01-15",8780
"2016-01-22",8272
"2016-01-29",8608
"2016-02-05",9514
"2016-02-12",9061
"2016-02-19",10329
"2016-02-26",12322
"2016-03-04",14135
"2016-03-11",14497
"2016-03-18",14497
"2016-03-25",14044
"2016-04-01",14225
"2016-04-08",14225
"2016-04-15",14542
"2016-04-22",15267
"2016-04-29",14406
"2016-05-04",13682
"2016-05-13",15358
"2016-05-20",15675
"2016-05-27",16354
"2016-06-03",15901
"2016-06-10",15403
"2016-06-17",15041
"2016-06-24",14225
"2016-07-01",15086
"2016-07-08",14995
"2016-07-15",17125
"2016-07-22",16762
"2016-07-29",15630
"2016-08-05",15901
"2016-08-12",17668
"2016-08-19",17351
"2016-08-26",17125
"2016-09-02",16536
"2016-09-09",16309
"2016-09-13",16218
"2016-09-23",16083
"2016-09-30",16354
"2016-10-07",16853
"2016-10-14",16128
"2016-10-21",15494
"2016-10-28",14814
"2016-11-04",13908
"2016-11-11",13546
"2016-11-18",13274
"2016-11-25",12730
"2016-12-02",13274
"2016-12-09",13908
"2016-12-16",14859
"2016-12-23",14950
"2016-12-29",14769
"2017-01-06",14633
"2017-01-13",14044
"2017-01-20",13682
"2017-01-26",14588
