"","Price"
"2011-04-15",43200
"2011-04-22",42850
"2011-04-29",41900
"2011-05-06",41950
"2011-05-13",41800
"2011-05-20",41850
"2011-05-27",40150
"2011-06-03",40550
"2011-06-10",38800
"2011-06-17",39700
"2011-06-24",40100
"2011-07-01",39800
"2011-07-08",40200
"2011-07-15",39800
"2011-07-22",40550
"2011-07-29",39600
"2011-08-05",37600
"2011-08-12",31100
"2011-08-19",31000
"2011-08-26",31850
"2011-09-02",34000
"2011-09-09",33450
"2011-09-16",33150
"2011-09-23",29000
"2011-09-30",28200
"2011-10-07",28000
"2011-10-14",28750
"2011-10-21",28200
"2011-10-28",36000
"2011-11-04",32000
"2011-11-11",31600
"2011-11-18",29950
"2011-11-25",29000
"2011-12-02",30200
"2011-12-09",31350
"2011-12-16",39200
"2011-12-23",34350
"2011-12-29",32750
"2012-01-06",32800
"2012-01-13",33300
"2012-01-20",33100
"2012-01-27",34000
"2012-02-03",34450
"2012-02-10",37650
"2012-02-17",36450
"2012-02-24",37200
"2012-03-02",38650
"2012-03-09",37300
"2012-03-16",36550
"2012-03-23",35000
"2012-03-30",34700
"2012-04-06",33300
"2012-04-13",33300
"2012-04-20",33150
"2012-04-27",30700
"2012-05-04",30850
"2012-05-11",30400
"2012-05-18",30050
"2012-05-25",30850
"2012-06-01",30250
"2012-06-08",29850
"2012-06-15",28850
"2012-06-22",29750
"2012-06-29",30700
"2012-07-06",33450
"2012-07-13",31550
"2012-07-20",31250
"2012-07-27",29000
"2012-08-03",28700
"2012-08-10",29000
"2012-08-17",30600
"2012-08-24",30500
"2012-08-31",30800
"2012-09-07",31150
"2012-09-14",30700
"2012-09-21",31750
"2012-09-28",31400
"2012-10-05",31600
"2012-10-12",35500
"2012-10-19",34800
"2012-10-26",34850
"2012-11-02",34050
"2012-11-09",33100
"2012-11-16",32400
"2012-11-23",32900
"2012-11-30",31900
"2012-12-07",32100
"2012-12-14",32300
"2012-12-21",31850
"2012-12-28",31700
"2013-01-04",32350
"2013-01-11",32400
"2013-01-18",32800
"2013-01-25",32850
"2013-02-01",33550
"2013-02-08",34550
"2013-02-15",34450
"2013-02-22",45300
"2013-02-28",41350
"2013-03-08",41450
"2013-03-15",42300
"2013-03-22",40350
"2013-03-29",40550
"2013-04-05",39850
"2013-04-12",40050
"2013-04-19",39050
"2013-04-26",40450
"2013-05-03",47500
"2013-05-10",50000
"2013-05-16",46000
"2013-05-24",45350
"2013-05-31",46100
"2013-06-07",44000
"2013-06-14",45950
"2013-06-21",41000
"2013-06-28",41350
"2013-07-05",41200
"2013-07-12",39800
"2013-07-19",39750
"2013-07-26",43450
"2013-08-02",44400
"2013-08-09",41700
"2013-08-16",41500
"2013-08-23",40150
"2013-08-30",46200
"2013-09-06",46100
"2013-09-13",45400
"2013-09-17",45400
"2013-09-27",44900
"2013-10-04",44500
"2013-10-11",44400
"2013-10-18",43650
"2013-10-25",43850
"2013-11-01",44550
"2013-11-08",42800
"2013-11-15",43200
"2013-11-22",44850
"2013-11-29",48200
"2013-12-06",48150
"2013-12-13",47350
"2013-12-20",47450
"2013-12-27",47700
"2014-01-03",47250
"2014-01-10",47700
"2014-01-17",48500
"2014-01-24",49650
"2014-01-29",49500
"2014-02-07",49900
"2014-02-14",51600
"2014-02-21",57200
"2014-02-28",71200
"2014-03-07",73000
"2014-03-14",70000
"2014-03-21",70100
"2014-03-28",67300
"2014-04-04",69500
"2014-04-11",68900
"2014-04-18",70000
"2014-04-25",69100
"2014-05-02",68400
"2014-05-09",72000
"2014-05-16",84700
"2014-05-23",81900
"2014-05-30",78600
"2014-06-05",76600
"2014-06-13",79800
"2014-06-20",75400
"2014-06-27",68300
"2014-07-04",69200
"2014-07-11",72100
"2014-07-18",70100
"2014-07-25",68200
"2014-08-01",67400
"2014-08-08",68500
"2014-08-14",68700
"2014-08-22",67600
"2014-08-29",68900
"2014-09-05",72900
"2014-09-12",72000
"2014-09-19",70400
"2014-09-26",73000
"2014-10-02",72000
"2014-10-10",66500
"2014-10-17",64200
"2014-10-24",61900
"2014-10-31",58200
"2014-11-07",56700
"2014-11-14",57800
"2014-11-21",63200
"2014-11-28",67700
"2014-12-05",70700
"2014-12-12",71400
"2014-12-19",70100
"2014-12-26",72800
"2015-01-02",70400
"2015-01-09",67900
"2015-01-16",66600
"2015-01-23",70100
"2015-01-30",73100
"2015-02-06",79000
"2015-02-13",80100
"2015-02-17",79800
"2015-02-27",73900
"2015-03-06",74400
"2015-03-13",76500
"2015-03-20",76900
"2015-03-27",74400
"2015-04-03",77500
"2015-04-10",84800
"2015-04-17",86000
"2015-04-24",87500
"2015-04-30",87000
"2015-05-08",87900
"2015-05-15",108000
"2015-05-22",106500
"2015-05-29",93100
"2015-06-05",88000
"2015-06-12",102500
"2015-06-19",107000
"2015-06-26",105500
"2015-07-03",101000
"2015-07-10",102000
"2015-07-17",117000
"2015-07-24",114000
"2015-07-31",110000
"2015-08-07",115000
"2015-08-13",116500
"2015-08-21",96600
"2015-08-28",109000
"2015-09-04",113500
"2015-09-11",113000
"2015-09-18",113500
"2015-09-25",109000
"2015-10-02",109500
"2015-10-08",108500
"2015-10-16",107500
"2015-10-23",109000
"2015-10-30",106500
"2015-11-06",102000
"2015-11-13",99600
"2015-11-20",106000
"2015-11-27",103000
"2015-12-04",99600
"2015-12-11",97000
"2015-12-18",95200
"2015-12-24",97300
"2015-12-30",99900
"2016-01-08",99600
"2016-01-15",99700
"2016-01-22",95500
"2016-01-29",92500
"2016-02-05",103000
"2016-02-12",97200
"2016-02-19",106000
"2016-02-26",103000
"2016-03-04",102500
"2016-03-11",102000
"2016-03-18",105500
"2016-03-25",108500
"2016-04-01",116000
"2016-04-08",133500
"2016-04-15",130500
"2016-04-22",129000
"2016-04-29",127000
"2016-05-04",125000
"2016-05-13",115500
"2016-05-20",102500
"2016-05-27",1e+05
"2016-06-03",102500
"2016-06-10",104000
"2016-06-17",98500
"2016-06-24",99800
"2016-07-01",99900
"2016-07-08",98900
"2016-07-15",100500
"2016-07-22",104500
"2016-07-29",104000
"2016-08-05",104500
"2016-08-12",109000
"2016-08-19",111500
"2016-08-26",111500
"2016-09-02",109500
"2016-09-09",110500
"2016-09-13",108000
"2016-09-23",111000
"2016-09-30",110000
"2016-10-07",106000
"2016-10-14",106500
"2016-10-21",106500
"2016-10-28",110000
"2016-11-04",105500
"2016-11-11",103000
"2016-11-18",103500
"2016-11-25",98600
"2016-12-02",98800
"2016-12-09",100500
"2016-12-16",104500
"2016-12-23",104000
"2016-12-29",103000
"2017-01-06",102000
"2017-01-13",101000
"2017-01-20",101500
"2017-01-26",102500
"2017-02-03",103500
"2017-02-10",108000
"2017-02-17",112000
"2017-02-24",111000
"2017-03-03",106500
"2017-03-10",108500
"2017-03-17",108000
"2017-03-24",111500
"2017-03-31",112500
"2017-04-07",110000
"2017-04-14",106500
"2017-04-21",108500
"2017-04-28",107500
"2017-05-04",107000
"2017-05-12",109000
"2017-05-19",108000
"2017-05-26",111000
"2017-06-02",113500
"2017-06-09",113500
"2017-06-16",113500
"2017-06-23",109000
"2017-06-30",108000
"2017-07-07",107000
"2017-07-14",107000
"2017-07-21",107000
"2017-07-28",108500
"2017-08-04",114500
"2017-08-11",107500
"2017-08-18",108000
"2017-08-25",109000
"2017-09-01",108500
"2017-09-08",107500
"2017-09-15",113500
"2017-09-22",109000
"2017-09-29",109000
"2017-10-13",108500
"2017-10-20",107000
"2017-10-27",103500
"2017-11-03",102000
"2017-11-10",101500
