"","Price"
"2011-04-15",3133
"2011-04-22",3052
"2011-04-29",2982
"2011-05-06",2932
"2011-05-13",3263
"2011-05-20",2707
"2011-05-27",2631
"2011-06-03",2504
"2011-06-10",2488
"2011-06-17",2275
"2011-06-24",2451
"2011-07-01",2802
"2011-07-08",3057
"2011-07-15",3263
"2011-07-22",3383
"2011-07-29",3584
"2011-08-05",3007
"2011-08-12",2722
"2011-08-19",2581
"2011-08-26",2797
"2011-09-02",2912
"2011-09-09",2847
"2011-09-16",2882
"2011-09-23",3183
"2011-09-30",3263
"2011-10-07",3017
"2011-10-14",3268
"2011-10-21",3809
"2011-10-28",3789
"2011-11-04",3749
"2011-11-11",3448
"2011-11-18",3483
"2011-11-25",3243
"2011-12-02",3564
"2011-12-09",3564
"2011-12-16",3709
"2011-12-23",3694
"2011-12-29",3518
"2012-01-06",3468
"2012-01-13",3503
"2012-01-20",3303
"2012-01-27",3398
"2012-02-03",3539
"2012-02-10",3664
"2012-02-17",4180
"2012-02-24",4185
"2012-03-02",4135
"2012-03-09",4185
"2012-03-16",3934
"2012-03-23",4065
"2012-03-30",3990
"2012-04-06",4260
"2012-04-13",4090
"2012-04-20",3985
"2012-04-27",3709
"2012-05-04",4010
"2012-05-11",4010
"2012-05-18",3749
"2012-05-25",3824
"2012-06-01",3719
"2012-06-08",3619
"2012-06-15",3759
"2012-06-22",3764
"2012-06-29",3749
"2012-07-06",3544
"2012-07-13",3549
"2012-07-20",3463
"2012-07-27",3488
"2012-08-03",3609
"2012-08-10",3684
"2012-08-17",3659
"2012-08-24",3574
"2012-08-31",3533
"2012-09-07",3684
"2012-09-14",3559
"2012-09-21",3604
"2012-09-28",3609
"2012-10-05",3528
"2012-10-12",3363
"2012-10-19",3163
"2012-10-26",3077
"2012-11-02",3143
"2012-11-09",3188
"2012-11-16",3153
"2012-11-23",3072
"2012-11-30",3027
"2012-12-07",3138
"2012-12-14",3153
"2012-12-21",3012
"2012-12-28",3047
"2013-01-04",3153
