"","Price"
"2011-04-15",1542
"2011-04-22",1459
"2011-04-29",1339
"2011-05-06",1371
"2011-05-13",1279
"2011-05-20",1293
"2011-05-27",1265
"2011-06-03",1256
"2011-06-10",1187
"2011-06-17",1104
"2011-06-24",1122
"2011-07-01",1173
"2011-07-08",1224
"2011-07-15",1265
"2011-07-22",1237
"2011-07-29",1367
"2011-08-05",1339
"2011-08-12",1228
"2011-08-19",1284
"2011-08-26",1256
"2011-09-02",1321
"2011-09-09",1136
"2011-09-16",900
"2011-09-23",852
"2011-09-30",824
"2011-10-07",880
"2011-10-14",932
"2011-10-21",920
"2011-10-28",918
"2011-11-04",880
"2011-11-11",868
"2011-11-18",894
"2011-11-25",801
"2011-12-02",848
"2011-12-09",895
"2011-12-16",856
"2011-12-23",834
"2011-12-29",814
"2012-01-06",986
"2012-01-13",1020
"2012-01-20",1050
"2012-01-27",1205
"2012-02-03",1295
"2012-02-10",1485
"2012-02-17",1610
"2012-02-24",1635
"2012-03-02",1515
"2012-03-09",1385
"2012-03-16",1350
"2012-03-23",1320
"2012-03-30",1170
"2012-04-06",1220
"2012-04-13",1180
"2012-04-20",1370
"2012-04-27",1550
"2012-05-04",1740
"2012-05-11",1545
"2012-05-18",1095
"2012-05-25",1315
"2012-06-01",1665
"2012-06-08",1700
"2012-06-15",1500
"2012-06-22",1450
"2012-06-29",1450
"2012-07-06",1445
"2012-07-13",1275
"2012-07-20",1300
"2012-07-27",1205
"2012-08-03",1250
"2012-08-10",1310
"2012-08-17",1265
"2012-08-24",1480
"2012-08-31",1495
"2012-09-07",1570
"2012-09-14",1450
"2012-09-21",1320
"2012-09-28",1290
"2012-10-05",1260
"2012-10-12",1355
"2012-10-19",1200
"2012-10-26",1190
"2012-11-02",1245
"2012-11-09",1160
"2012-11-16",1035
"2012-11-23",921
"2012-11-30",960
"2012-12-07",944
"2012-12-14",931
"2012-12-21",990
"2012-12-28",991
"2013-01-04",1045
"2013-01-11",1090
"2013-01-18",1065
"2013-01-25",1105
"2013-02-01",1070
"2013-02-08",1040
"2013-02-15",1110
"2013-02-22",1090
"2013-02-28",1115
"2013-03-08",1095
"2013-03-15",1080
"2013-03-22",1045
"2013-03-29",1065
"2013-04-05",1080
"2013-04-12",1030
"2013-04-19",1055
"2013-04-26",1045
"2013-05-03",1060
"2013-05-10",1060
"2013-05-16",1080
"2013-05-24",1095
"2013-05-31",1070
"2013-06-07",1085
"2013-06-14",995
"2013-06-21",891
"2013-06-28",901
"2013-07-05",878
"2013-07-12",877
"2013-07-19",950
"2013-07-26",931
"2013-08-02",924
"2013-08-09",1060
"2013-08-16",1505
"2013-08-23",1670
"2013-08-30",1640
"2013-09-06",1895
"2013-09-13",1815
"2013-09-17",1690
"2013-09-27",1695
"2013-10-04",1515
"2013-10-11",1500
"2013-10-18",1570
"2013-10-25",1490
"2013-11-01",1345
"2013-11-08",1310
"2013-11-15",1280
"2013-11-22",1180
"2013-11-29",1190
"2013-12-06",1165
"2013-12-13",1255
"2013-12-20",1175
"2013-12-27",1170
"2014-01-03",1245
"2014-01-10",1270
"2014-01-17",1315
"2014-01-24",1430
"2014-01-29",1355
"2014-02-07",1630
"2014-02-14",1640
"2014-02-21",1565
"2014-02-28",1495
"2014-03-07",1440
"2014-03-14",1460
"2014-03-21",1615
"2014-03-28",1560
"2014-04-04",1440
"2014-04-11",1455
"2014-04-18",1560
"2014-04-25",1485
"2014-05-02",1420
"2014-05-09",1400
"2014-05-16",1425
"2014-05-23",1375
"2014-05-30",1360
"2014-06-05",1205
"2014-06-13",1255
"2014-06-20",1215
"2014-06-27",1210
"2014-07-04",1245
"2014-07-11",1245
"2014-07-18",1290
"2014-07-25",1300
"2014-08-01",1220
"2014-08-08",1300
"2014-08-14",1370
"2014-08-22",1395
"2014-08-29",1360
"2014-09-05",1435
"2014-09-12",1440
"2014-09-19",1410
