"","Price"
"2011-04-15",4005
"2011-04-22",4029
"2011-04-29",3999
"2011-05-06",3902
"2011-05-13",3938
"2011-05-20",3583
"2011-05-27",3632
"2011-06-03",3571
"2011-06-10",3474
"2011-06-17",3058
"2011-06-24",3297
"2011-07-01",3309
"2011-07-08",3328
"2011-07-15",3004
"2011-07-22",3077
"2011-07-29",3007
"2011-08-05",2870
"2011-08-12",2708
"2011-08-19",2629
"2011-08-26",2430
"2011-09-02",2430
"2011-09-09",2256
"2011-09-16",2082
"2011-09-23",1969
"2011-09-30",1795
"2011-10-07",1908
"2011-10-14",1996
"2011-10-21",2033
"2011-10-28",2137
"2011-11-04",2204
"2011-11-11",2478
"2011-11-18",2329
"2011-11-25",2412
"2011-12-02",2888
"2011-12-09",2744
"2011-12-16",3150
"2011-12-23",3638
"2011-12-29",3348
"2012-01-06",4018
"2012-01-13",3938
"2012-01-20",3583
"2012-01-27",3590
"2012-02-03",3456
"2012-02-10",3348
"2012-02-17",3395
"2012-02-24",3382
"2012-03-02",3469
"2012-03-09",3596
"2012-03-16",3683
"2012-03-23",3569
"2012-03-30",3482
"2012-04-06",3442
"2012-04-13",3295
"2012-04-20",3389
"2012-04-27",3275
"2012-05-04",3268
"2012-05-11",3435
"2012-05-18",3168
"2012-05-25",3154
"2012-06-01",2967
"2012-06-08",2645
"2012-06-15",2652
"2012-06-22",2813
"2012-06-29",2833
"2012-07-06",2873
"2012-07-13",2993
"2012-07-20",3810
"2012-07-27",3415
"2012-08-03",3382
"2012-08-10",3563
"2012-08-17",3583
"2012-08-24",3496
"2012-08-31",3523
"2012-09-07",3409
"2012-09-14",3543
"2012-09-21",3489
"2012-09-28",3355
"2012-10-05",3342
"2012-10-12",3188
"2012-10-19",3027
"2012-10-26",2997
"2012-11-02",3007
"2012-11-09",2823
"2012-11-16",2585
"2012-11-23",2850
"2012-11-30",2863
"2012-12-07",3476
"2012-12-14",3610
"2012-12-21",3596
"2012-12-28",3643
"2013-01-04",3971
"2013-01-11",4172
"2013-01-18",3991
"2013-01-25",3958
"2013-02-01",3985
"2013-02-08",3944
"2013-02-15",4152
"2013-02-22",4132
"2013-02-28",4112
"2013-03-08",3985
"2013-03-15",4011
"2013-03-22",4554
"2013-03-29",4393
"2013-04-05",4480
"2013-04-12",4465
"2013-04-19",4690
"2013-04-26",5670
"2013-05-03",5520
"2013-05-10",5450
"2013-05-16",4800
"2013-05-24",4900
"2013-05-31",4970
"2013-06-07",4715
"2013-06-14",4565
"2013-06-21",4545
"2013-06-28",4220
"2013-07-05",4525
"2013-07-12",4545
"2013-07-19",4660
"2013-07-26",4760
"2013-08-02",4480
"2013-08-09",4455
"2013-08-16",4300
"2013-08-23",3965
"2013-08-30",3930
"2013-09-06",4320
"2013-09-13",4325
"2013-09-17",4280
"2013-09-27",4080
"2013-10-04",4390
"2013-10-11",4645
"2013-10-18",4230
"2013-10-25",4145
"2013-11-01",4095
"2013-11-08",3905
"2013-11-15",3715
"2013-11-22",3480
"2013-11-29",3390
"2013-12-06",3315
"2013-12-13",3250
"2013-12-20",3140
"2013-12-27",3005
"2014-01-03",3205
"2014-01-10",3230
"2014-01-17",3315
"2014-01-24",3200
"2014-01-29",3110
"2014-02-07",3140
"2014-02-14",3190
"2014-02-21",3060
"2014-02-28",2920
"2014-03-07",3120
"2014-03-14",3100
"2014-03-21",3130
"2014-03-28",3060
"2014-04-04",3235
"2014-04-11",3280
"2014-04-18",3560
"2014-04-25",3735
"2014-05-02",3790
"2014-05-09",3580
"2014-05-16",3685
"2014-05-23",3810
"2014-05-30",3945
"2014-06-05",3900
"2014-06-13",3860
"2014-06-20",3725
"2014-06-27",3630
"2014-07-04",3440
"2014-07-11",3305
"2014-07-18",3415
"2014-07-25",3740
"2014-08-01",3700
"2014-08-08",3430
"2014-08-14",3850
"2014-08-22",4270
"2014-08-29",4335
"2014-09-05",4230
"2014-09-12",4210
"2014-09-19",4210
"2014-09-26",3895
"2014-10-02",3850
"2014-10-10",3895
"2014-10-17",3640
"2014-10-24",3390
"2014-10-31",3610
"2014-11-07",3475
"2014-11-14",3375
"2014-11-21",3350
"2014-11-28",3310
"2014-12-05",3380
"2014-12-12",3230
"2014-12-19",3285
"2014-12-26",3220
"2015-01-02",3120
"2015-01-09",3500
"2015-01-16",3450
"2015-01-23",3520
"2015-01-30",3505
"2015-02-06",3730
"2015-02-13",3380
"2015-02-17",3355
"2015-02-27",3600
"2015-03-06",3520
"2015-03-13",3515
"2015-03-20",4120
"2015-03-27",5000
"2015-04-03",5190
"2015-04-10",5930
"2015-04-17",5640
"2015-04-24",5030
"2015-04-30",5490
"2015-05-08",5110
"2015-05-15",6010
"2015-05-22",5190
"2015-05-29",4640
"2015-06-05",4345
"2015-06-12",4015
"2015-06-19",3800
"2015-06-26",3920
"2015-07-03",3700
"2015-07-10",3760
"2015-07-17",3725
"2015-07-24",3870
"2015-07-31",3430
"2015-08-07",3395
"2015-08-13",3565
"2015-08-21",2405
"2015-08-28",2920
"2015-09-04",2900
"2015-09-11",2975
"2015-09-18",3105
"2015-09-25",3170
"2015-10-02",3185
"2015-10-08",3800
"2015-10-16",3865
"2015-10-23",3875
"2015-10-30",3650
"2015-11-06",3750
"2015-11-13",3860
"2015-11-20",4045
"2015-11-27",4940
"2015-12-04",4695
"2015-12-11",5200
"2015-12-18",5250
"2015-12-24",5360
"2015-12-30",5510
"2016-01-08",5770
"2016-01-15",6450
"2016-01-22",5900
"2016-01-29",5970
"2016-02-05",5700
"2016-02-12",4740
"2016-02-19",5940
"2016-02-26",5480
"2016-03-04",5900
"2016-03-11",5970
"2016-03-18",5700
"2016-03-25",5600
"2016-04-01",5340
"2016-04-08",5800
"2016-04-15",5650
"2016-04-22",5860
"2016-04-29",6670
"2016-05-04",7200
"2016-05-13",8500
"2016-05-20",8800
"2016-05-27",9950
"2016-06-03",10950
"2016-06-10",12050
"2016-06-17",12000
"2016-06-24",10150
"2016-07-01",12000
"2016-07-08",12100
"2016-07-15",11600
"2016-07-22",12050
"2016-07-29",14100
"2016-08-05",14700
"2016-08-12",13250
"2016-08-19",13700
"2016-08-26",13350
"2016-09-02",12650
"2016-09-09",11850
"2016-09-13",10900
"2016-09-23",13200
"2016-09-30",15450
"2016-10-07",16700
"2016-10-14",17500
"2016-10-21",16750
"2016-10-28",17400
"2016-11-04",16300
"2016-11-11",16500
"2016-11-18",17150
"2016-11-25",18350
"2016-12-02",19550
"2016-12-09",19900
"2016-12-16",20850
"2016-12-23",20850
"2016-12-29",21400
"2017-01-06",20300
"2017-01-13",23600
"2017-01-20",23950
"2017-01-26",23650
"2017-02-03",23600
"2017-02-10",22300
"2017-02-17",22700
"2017-02-24",20500
"2017-03-03",20400
"2017-03-10",21750
"2017-03-17",20550
"2017-03-24",20050
"2017-03-31",21350
"2017-04-07",23250
"2017-04-14",21950
"2017-04-21",23350
"2017-04-28",24850
"2017-05-04",26100
"2017-05-12",28450
"2017-05-19",24950
"2017-05-26",22700
"2017-06-02",23400
"2017-06-09",24100
"2017-06-16",21050
"2017-06-23",21900
"2017-06-30",20700
"2017-07-07",21000
"2017-07-14",21800
"2017-07-21",21800
"2017-07-28",19100
"2017-08-04",18650
"2017-08-11",18550
"2017-08-18",17350
"2017-08-25",21800
"2017-09-01",21850
"2017-09-08",21650
"2017-09-15",22450
"2017-09-22",19650
"2017-09-29",20300
"2017-10-13",18800
"2017-10-20",18300
"2017-10-27",18450
"2017-11-03",17650
"2017-11-10",19450
"2017-11-17",20950
"2017-11-24",20450
"2017-12-01",17800
"2017-12-08",17700
"2017-12-15",17900
"2017-12-22",17800
"2017-12-28",17900
"2018-01-05",17100
"2018-01-12",17250
"2018-01-19",17500
"2018-01-26",17850
"2018-02-02",16850
"2018-02-09",16450
"2018-02-14",16650
"2018-02-23",18300
"2018-03-02",17000
"2018-03-09",17100
"2018-03-16",16600
"2018-03-23",14900
"2018-03-30",14700
"2018-04-06",14500
"2018-04-13",14450
"2018-04-20",14800
"2018-04-27",14000
"2018-05-04",13000
"2018-05-11",13300
"2018-05-18",13200
"2018-05-25",12950
"2018-06-01",11750
"2018-06-08",11600
"2018-06-15",10700
"2018-06-22",9710
"2018-06-29",9440
"2018-07-06",9270
"2018-07-13",9700
"2018-07-20",8970
"2018-07-27",9300
"2018-08-03",9270
"2018-08-10",8930
"2018-08-17",7750
"2018-08-24",8040
"2018-08-31",8450
"2018-09-07",8690
"2018-09-14",8550
"2018-09-21",8050
"2018-09-28",7940
"2018-10-05",7240
"2018-10-12",6390
"2018-10-19",6360
"2018-10-26",5800
"2018-11-02",6350
"2018-11-09",7200
"2018-11-16",7000
"2018-11-23",6270
"2018-11-30",6350
"2018-12-07",5740
"2018-12-14",5600
"2018-12-21",5460
"2018-12-28",5290
"2019-01-04",5230
"2019-01-11",5700
"2019-01-18",6210
"2019-01-25",8240
"2019-02-01",9450
"2019-02-08",9140
"2019-02-15",11000
"2019-02-22",10200
"2019-02-28",11950
"2019-03-08",12250
"2019-03-15",12500
"2019-03-22",14150
"2019-03-29",12950
"2019-04-05",12500
"2019-04-12",12000
"2019-04-19",12250
"2019-04-26",11250
"2019-05-03",11450
"2019-05-10",9540
"2019-05-17",8880
"2019-05-24",8150
"2019-05-31",10550
"2019-06-07",11750
"2019-06-14",11300
"2019-06-21",11850
"2019-06-28",11400
"2019-07-05",11000
"2019-07-12",10800
"2019-07-19",10850
"2019-07-26",10500
"2019-08-02",10000
"2019-08-09",9850
"2019-08-16",9990
"2019-08-23",9740
"2019-08-30",9150
"2019-09-06",10650
"2019-09-11",10600
"2019-09-20",11300
"2019-09-27",13750
"2019-10-04",13350
"2019-10-11",12050
"2019-10-18",12650
"2019-10-25",12550
"2019-11-01",12200
"2019-11-08",13300
"2019-11-15",14600
"2019-11-22",13250
"2019-11-29",12250
"2019-12-06",12350
"2019-12-13",11850
"2019-12-20",12350
"2019-12-27",13150
"2020-01-03",13350
"2020-01-10",13350
"2020-01-17",13700
"2020-01-23",13350
"2020-01-31",11400
"2020-02-07",12100
"2020-02-14",12950
"2020-02-21",12250
"2020-02-28",10250
"2020-03-06",11400
"2020-03-13",8830
"2020-03-20",6250
"2020-03-27",7810
"2020-04-03",7940
"2020-04-10",8800
"2020-04-17",8830
"2020-04-24",9170
"2020-04-29",9400
"2020-05-08",9970
"2020-05-15",9610
"2020-05-22",9950
"2020-05-29",9870
"2020-06-05",10200
"2020-06-12",9240
"2020-06-19",8910
"2020-06-26",9010
"2020-07-03",8910
"2020-07-10",9420
"2020-07-17",10050
"2020-07-24",9810
"2020-07-31",9690
"2020-08-07",9100
"2020-08-14",9050
"2020-08-21",8450
"2020-08-28",7940
"2020-09-04",8170
"2020-09-11",8460
"2020-09-18",8270
"2020-09-25",7750
"2020-09-29",7890
"2020-10-08",8080
"2020-10-16",7670
"2020-10-23",7720
"2020-10-30",7560
"2020-11-02",7500
