"","Price"
"2011-04-15",16950
"2011-04-22",16350
"2011-04-29",15700
"2011-05-06",16700
"2011-05-13",16000
"2011-05-20",14850
"2011-05-27",14700
"2011-06-03",14300
"2011-06-10",14250
"2011-06-17",15700
"2011-06-24",15450
"2011-07-01",15750
"2011-07-08",17100
"2011-07-15",17000
"2011-07-22",16950
"2011-07-29",16650
"2011-08-05",13650
"2011-08-12",12950
"2011-08-19",12250
"2011-08-26",12200
"2011-09-02",12750
"2011-09-09",11500
"2011-09-16",11900
"2011-09-23",11500
"2011-09-30",11250
"2011-10-07",11250
"2011-10-14",11900
"2011-10-21",11700
"2011-10-28",12000
"2011-11-04",11900
"2011-11-11",11700
"2011-11-18",11650
"2011-11-25",10950
"2011-12-02",10500
"2011-12-09",10500
"2011-12-16",10250
"2011-12-23",10600
"2011-12-29",11500
"2012-01-06",12400
"2012-01-13",11950
"2012-01-20",12400
"2012-01-27",12050
"2012-02-03",12450
"2012-02-10",14200
"2012-02-17",13750
"2012-02-24",13200
"2012-03-02",13600
"2012-03-09",13500
"2012-03-16",13000
"2012-03-23",12950
"2012-03-30",12600
"2012-04-06",11550
"2012-04-13",12000
"2012-04-20",12300
"2012-04-27",11300
"2012-05-04",11750
"2012-05-11",11600
"2012-05-18",9690
"2012-05-25",10300
"2012-06-01",10400
"2012-06-08",9760
"2012-06-15",9990
"2012-06-22",9820
"2012-06-29",9840
"2012-07-06",9660
"2012-07-13",9850
"2012-07-20",9400
"2012-07-27",8800
"2012-08-03",8850
"2012-08-10",9170
"2012-08-17",9320
"2012-08-24",9680
"2012-08-31",10200
"2012-09-07",10200
"2012-09-14",10050
"2012-09-21",10150
"2012-09-28",10300
"2012-10-05",10100
"2012-10-12",10200
"2012-10-19",10200
"2012-10-26",10000
"2012-11-02",10400
"2012-11-09",10600
"2012-11-16",10200
"2012-11-23",9700
"2012-11-30",9880
"2012-12-07",9640
"2012-12-14",9450
"2012-12-21",9380
"2012-12-28",9470
"2013-01-04",8890
"2013-01-11",9050
"2013-01-18",8980
"2013-01-25",8880
"2013-02-01",8490
"2013-02-08",11100
"2013-02-15",11900
"2013-02-22",11650
"2013-02-28",11100
"2013-03-08",10250
"2013-03-15",10900
"2013-03-22",9490
"2013-03-29",9920
"2013-04-05",9440
"2013-04-12",9070
"2013-04-19",9410
"2013-04-26",9800
"2013-05-03",9990
"2013-05-10",10000
"2013-05-16",10100
"2013-05-24",10800
"2013-05-31",10700
"2013-06-07",10050
"2013-06-14",9100
"2013-06-21",8290
"2013-06-28",8590
"2013-07-05",8550
"2013-07-12",8130
"2013-07-19",8200
"2013-07-26",8170
"2013-08-02",8080
"2013-08-09",6790
"2013-08-16",8040
"2013-08-23",7780
"2013-08-30",7340
"2013-09-06",7880
"2013-09-13",7800
"2013-09-17",8290
"2013-09-27",7900
"2013-10-04",7390
"2013-10-11",7670
"2013-10-18",7780
"2013-10-25",7300
"2013-11-01",7300
"2013-11-08",7330
"2013-11-15",7290
"2013-11-22",7200
"2013-11-29",7210
"2013-12-06",7300
"2013-12-13",6950
"2013-12-20",7110
"2013-12-27",7280
"2014-01-03",7380
"2014-01-10",7250
"2014-01-17",7190
"2014-01-24",7440
"2014-01-29",7710
"2014-02-07",7990
"2014-02-14",7800
"2014-02-21",7850
"2014-02-28",8160
"2014-03-07",9940
"2014-03-14",9500
"2014-03-21",9260
"2014-03-28",9600
"2014-04-04",9170
"2014-04-11",9150
"2014-04-18",9260
"2014-04-25",9660
"2014-05-02",9280
"2014-05-09",9000
"2014-05-16",9260
"2014-05-23",9120
"2014-05-30",9040
"2014-06-05",9050
"2014-06-13",9010
"2014-06-20",8850
"2014-06-27",8810
"2014-07-04",8950
"2014-07-11",9580
"2014-07-18",9340
"2014-07-25",10000
"2014-08-01",9480
"2014-08-08",9380
"2014-08-14",9270
"2014-08-22",9320
"2014-08-29",9460
"2014-09-05",9300
"2014-09-12",9250
"2014-09-19",9320
"2014-09-26",9080
"2014-10-02",9330
"2014-10-10",9370
"2014-10-17",9300
"2014-10-24",9200
"2014-10-31",9250
"2014-11-07",9290
"2014-11-14",8900
"2014-11-21",8450
"2014-11-28",8520
"2014-12-05",8600
"2014-12-12",8420
"2014-12-19",8100
"2014-12-26",8430
"2015-01-02",8480
"2015-01-09",7900
"2015-01-16",8170
"2015-01-23",8120
"2015-01-30",8330
"2015-02-06",8370
"2015-02-13",9400
"2015-02-17",9260
"2015-02-27",9920
"2015-03-06",10900
"2015-03-13",10600
"2015-03-20",9400
"2015-03-27",10000
"2015-04-03",9850
