"","Price"
"2011-04-15",58800
"2011-04-22",63900
"2011-04-29",62000
"2011-05-06",62000
"2011-05-13",61500
"2011-05-20",60400
"2011-05-27",55400
"2011-06-03",57400
"2011-06-10",52100
"2011-06-17",53200
"2011-06-24",55600
"2011-07-01",52100
"2011-07-08",54800
"2011-07-15",54200
"2011-07-22",56000
"2011-07-29",58600
"2011-08-05",53200
"2011-08-12",49600
"2011-08-19",49650
"2011-08-26",47400
"2011-09-02",52600
"2011-09-09",51000
"2011-09-16",50600
"2011-09-23",50000
"2011-09-30",48600
"2011-10-07",45350
"2011-10-14",48150
"2011-10-21",52500
"2011-10-28",52600
"2011-11-04",51300
"2011-11-11",48400
"2011-11-18",47350
"2011-11-25",47200
"2011-12-02",48800
"2011-12-09",50100
"2011-12-16",53200
"2011-12-23",57200
"2011-12-29",56700
"2012-01-06",57900
"2012-01-13",58900
"2012-01-20",59900
"2012-01-27",57800
"2012-02-03",57800
"2012-02-10",57100
"2012-02-17",57500
"2012-02-24",59100
"2012-03-02",59200
"2012-03-09",57100
"2012-03-16",53400
"2012-03-23",51800
"2012-03-30",52200
"2012-04-06",53000
"2012-04-13",52700
"2012-04-20",49600
"2012-04-27",47150
"2012-05-04",48500
"2012-05-11",52400
"2012-05-18",47850
"2012-05-25",48950
"2012-06-01",50700
"2012-06-08",54000
"2012-06-15",54300
"2012-06-22",53800
"2012-06-29",52500
"2012-07-06",56900
"2012-07-13",56400
"2012-07-20",57900
"2012-07-27",54000
"2012-08-03",54500
"2012-08-10",52900
"2012-08-17",54400
"2012-08-24",59200
"2012-08-31",58500
"2012-09-07",60400
"2012-09-14",59600
"2012-09-21",64400
"2012-09-28",62500
"2012-10-05",63000
"2012-10-12",59500
"2012-10-19",59700
"2012-10-26",60000
"2012-11-02",53600
"2012-11-09",54700
"2012-11-16",51200
"2012-11-23",53400
"2012-11-30",51800
"2012-12-07",51900
"2012-12-14",49100
"2012-12-21",49100
"2012-12-28",50300
"2013-01-04",51200
"2013-01-11",53300
"2013-01-18",55100
"2013-01-25",54100
"2013-02-01",52500
"2013-02-08",49200
"2013-02-15",48800
"2013-02-22",49950
"2013-02-28",49850
"2013-03-08",48950
"2013-03-15",52300
"2013-03-22",49500
"2013-03-29",52000
"2013-04-05",48450
"2013-04-12",46900
"2013-04-19",44450
"2013-04-26",44500
"2013-05-03",46150
"2013-05-10",46600
"2013-05-16",44300
"2013-05-24",44000
"2013-05-31",42700
"2013-06-07",42000
"2013-06-14",42350
"2013-06-21",42250
"2013-06-28",41700
"2013-07-05",41000
"2013-07-12",40000
"2013-07-19",40050
"2013-07-26",40850
"2013-08-02",41300
"2013-08-09",40900
"2013-08-16",40000
"2013-08-23",38650
"2013-08-30",34300
"2013-09-06",33550
"2013-09-13",33850
"2013-09-17",34250
"2013-09-27",34650
"2013-10-04",32900
"2013-10-11",31500
"2013-10-18",30000
"2013-10-25",29900
"2013-11-01",29150
"2013-11-08",26700
"2013-11-15",24500
"2013-11-22",27400
"2013-11-29",28300
"2013-12-06",27250
"2013-12-13",28200
"2013-12-20",29000
"2013-12-27",29200
"2014-01-03",28950
"2014-01-10",30700
"2014-01-17",30900
"2014-01-24",28000
"2014-01-29",27900
"2014-02-07",27350
"2014-02-14",28500
"2014-02-21",28300
"2014-02-28",29200
"2014-03-07",29800
"2014-03-14",31950
"2014-03-21",31800
"2014-03-28",32100
"2014-04-04",30350
"2014-04-11",34900
"2014-04-18",36150
"2014-04-25",34200
"2014-05-02",35600
"2014-05-09",34350
"2014-05-16",35800
"2014-05-23",34300
"2014-05-30",34350
"2014-06-05",39000
"2014-06-13",39250
"2014-06-20",36100
"2014-06-27",34900
"2014-07-04",36700
"2014-07-11",36600
"2014-07-18",37300
"2014-07-25",37950
"2014-08-01",37200
"2014-08-08",39700
"2014-08-14",42000
"2014-08-22",40500
"2014-08-29",39300
"2014-09-05",40000
"2014-09-12",38450
"2014-09-19",39400
"2014-09-26",40250
"2014-10-02",39150
"2014-10-10",39000
"2014-10-17",35750
"2014-10-24",39150
"2014-10-31",37550
"2014-11-07",35500
"2014-11-14",36400
"2014-11-21",35900
"2014-11-28",40700
"2014-12-05",41750
"2014-12-12",40000
"2014-12-19",41250
"2014-12-26",40400
"2015-01-02",40600
"2015-01-09",44550
"2015-01-16",42600
"2015-01-23",42650
"2015-01-30",44700
"2015-02-06",45500
"2015-02-13",46000
"2015-02-17",49000
"2015-02-27",51700
"2015-03-06",64600
"2015-03-13",70700
"2015-03-20",73400
"2015-03-27",87900
"2015-04-03",93000
"2015-04-10",89600
"2015-04-17",114000
"2015-04-24",98800
"2015-04-30",110500
"2015-05-08",96000
"2015-05-15",87500
