"","Price"
"2011-12-29",23150
"2012-01-06",23000
"2012-01-13",22900
"2012-01-20",21300
"2012-01-27",21650
"2012-02-03",23950
"2012-02-10",24150
"2012-02-17",25900
"2012-02-24",24900
"2012-03-02",24000
"2012-03-09",23750
"2012-03-16",25100
"2012-03-23",23150
"2012-03-30",23550
"2012-04-06",24000
"2012-04-13",24450
"2012-04-20",24550
"2012-04-27",23600
"2012-05-04",24200
"2012-05-11",24300
"2012-05-18",24000
"2012-05-25",25900
"2012-06-01",23050
"2012-06-08",24000
"2012-06-15",25000
"2012-06-22",24800
"2012-06-29",23900
"2012-07-06",23950
"2012-07-13",24950
"2012-07-20",24900
"2012-07-27",25850
"2012-08-03",25200
"2012-08-10",24950
"2012-08-17",26350
"2012-08-24",27850
"2012-08-31",30500
"2012-09-07",29450
"2012-09-14",29200
"2012-09-21",28700
"2012-09-28",30200
"2012-10-05",32250
"2012-10-12",33300
"2012-10-19",32900
"2012-10-26",34150
"2012-11-02",32050
"2012-11-09",32300
"2012-11-16",28800
"2012-11-23",32100
"2012-11-30",29550
"2012-12-07",27950
"2012-12-14",31000
"2012-12-21",29400
"2012-12-28",29950
"2013-01-04",28300
"2013-01-11",27950
"2013-01-18",27800
"2013-01-25",27050
"2013-02-01",28200
"2013-02-08",29650
"2013-02-15",29150
"2013-02-22",28100
"2013-02-28",29500
"2013-03-08",30850
"2013-03-15",31550
"2013-03-22",28700
"2013-03-29",29500
"2013-04-05",28250
"2013-04-12",27950
"2013-04-19",29450
"2013-04-26",28800
"2013-05-03",30250
"2013-05-10",30050
"2013-05-16",29350
"2013-05-24",28700
"2013-05-31",29250
"2013-06-07",27100
"2013-06-14",30800
"2013-06-21",29250
"2013-06-28",29300
"2013-07-05",30700
"2013-07-12",31050
"2013-07-19",32700
"2013-07-26",32850
"2013-08-02",32200
"2013-08-09",33050
"2013-08-16",31000
"2013-08-23",30600
"2013-08-30",31050
"2013-09-06",29400
"2013-09-13",30900
"2013-09-17",31650
"2013-09-27",31550
"2013-10-04",30550
"2013-10-11",29350
"2013-10-18",27500
"2013-10-25",29000
"2013-11-01",29000
"2013-11-08",28150
"2013-11-15",28900
"2013-11-22",29650
"2013-11-29",28300
"2013-12-06",27600
"2013-12-13",27250
"2013-12-20",27450
"2013-12-27",27900
"2014-01-03",27200
"2014-01-10",26300
"2014-01-17",26200
"2014-01-24",25400
"2014-01-29",25350
"2014-02-07",25600
"2014-02-14",25700
"2014-02-21",25950
"2014-02-28",27150
"2014-03-07",26700
"2014-03-14",28150
"2014-03-21",27250
"2014-03-28",27500
"2014-04-04",27350
"2014-04-11",27150
"2014-04-18",28300
"2014-04-25",27700
"2014-05-02",28400
"2014-05-09",27100
"2014-05-16",24700
"2014-05-23",24200
"2014-05-30",23000
"2014-06-05",22750
"2014-06-13",23200
"2014-06-20",22400
"2014-06-27",24650
"2014-07-04",24200
"2014-07-11",25100
"2014-07-18",20450
"2014-07-25",21200
"2014-08-01",22400
"2014-08-08",22850
"2014-08-14",22200
"2014-08-22",22250
"2014-08-29",24100
"2014-09-05",24100
"2014-09-12",25000
"2014-09-19",24350
"2014-09-26",25550
"2014-10-02",25750
"2014-10-10",25200
"2014-10-17",23900
"2014-10-24",24200
"2014-10-31",24900
"2014-11-07",23300
"2014-11-14",22750
"2014-11-21",24650
"2014-11-28",25300
"2014-12-05",25200
"2014-12-12",25700
"2014-12-19",26100
"2014-12-26",26200
"2015-01-02",24650
"2015-01-09",24750
"2015-01-16",25400
"2015-01-23",26200
"2015-01-30",26100
"2015-02-06",28700
"2015-02-13",29650
"2015-02-17",25250
"2015-02-27",28000
"2015-03-06",29000
"2015-03-13",30200
"2015-03-20",33250
"2015-03-27",32600
"2015-04-03",32450
"2015-04-10",34650
"2015-04-17",35900
"2015-04-24",37550
"2015-04-30",38800
"2015-05-08",37750
"2015-05-15",40500
"2015-05-22",40900
"2015-05-29",39450
"2015-06-05",39550
"2015-06-12",40000
"2015-06-19",45700
"2015-06-26",46050
"2015-07-03",53500
"2015-07-10",50000
"2015-07-17",54000
"2015-07-24",55900
"2015-07-31",52200
"2015-08-07",60500
"2015-08-13",60900
"2015-08-21",60100
"2015-08-28",65800
"2015-09-04",58900
"2015-09-11",63800
"2015-09-18",63800
"2015-09-25",59300
"2015-10-02",60500
"2015-10-08",55000
"2015-10-16",57400
"2015-10-23",54500
"2015-10-30",57600
"2015-11-06",57600
"2015-11-13",52600
"2015-11-20",53700
"2015-11-27",55000
"2015-12-04",52100
"2015-12-11",51100
"2015-12-18",51800
"2015-12-24",52500
"2015-12-30",53800
"2016-01-08",58700
"2016-01-15",59100
"2016-01-22",60900
"2016-01-29",65500
"2016-02-05",54300
"2016-02-12",49900
"2016-02-19",49200
"2016-02-26",50300
"2016-03-04",51400
"2016-03-11",49450
"2016-03-18",48400
"2016-03-25",48200
"2016-04-01",48050
"2016-04-08",49000
"2016-04-15",48900
"2016-04-22",52800
"2016-04-29",53500
"2016-05-04",53300
"2016-05-13",57200
"2016-05-20",54400
"2016-05-27",51000
"2016-06-03",53300
"2016-06-10",52400
"2016-06-17",50500
"2016-06-24",51600
"2016-07-01",53100
"2016-07-08",52900
"2016-07-15",54200
"2016-07-22",52600
"2016-07-29",50400
"2016-08-05",49100
"2016-08-12",50400
"2016-08-19",49250
"2016-08-26",49100
"2016-09-02",47300
"2016-09-09",46450
"2016-09-13",45950
"2016-09-23",49250
"2016-09-30",49200
"2016-10-07",46900
"2016-10-14",46150
"2016-10-21",45950
"2016-10-28",48750
"2016-11-04",49050
"2016-11-11",48700
"2016-11-18",46250
"2016-11-25",46150
"2016-12-02",47450
"2016-12-09",47200
"2016-12-16",48600
"2016-12-23",47200
"2016-12-29",47600
"2017-01-06",48200
"2017-01-13",49500
"2017-01-20",49650
"2017-01-26",50900
"2017-02-03",51900
"2017-02-10",53500
"2017-02-17",52100
"2017-02-24",52800
"2017-03-03",51100
"2017-03-10",50600
"2017-03-17",50200
"2017-03-24",50900
"2017-03-31",52700
"2017-04-07",53100
"2017-04-14",52700
"2017-04-21",54200
"2017-04-28",53100
"2017-05-04",52600
"2017-05-12",56200
"2017-05-19",54900
"2017-05-26",55200
"2017-06-02",56200
"2017-06-09",56800
"2017-06-16",54000
"2017-06-23",51300
"2017-06-30",51600
"2017-07-07",49500
"2017-07-14",49500
"2017-07-21",47800
"2017-07-28",48550
"2017-08-04",41850
"2017-08-11",41950
"2017-08-18",41100
"2017-08-25",40000
"2017-09-01",38450
"2017-09-08",37000
"2017-09-15",36800
"2017-09-22",35250
"2017-09-29",34550
"2017-10-13",34550
"2017-10-20",34850
"2017-10-27",33600
"2017-11-03",33200
"2017-11-10",36050
"2017-11-17",35500
"2017-11-24",36700
"2017-12-01",40700
"2017-12-08",42300
"2017-12-15",40700
"2017-12-22",39850
"2017-12-28",40300
"2018-01-05",39000
"2018-01-12",40300
"2018-01-19",42750
"2018-01-26",42000
"2018-02-02",39150
"2018-02-09",36750
"2018-02-14",36100
"2018-02-23",36150
"2018-03-02",34800
"2018-03-09",35000
"2018-03-16",34000
"2018-03-23",33050
"2018-03-30",32650
"2018-04-06",34550
"2018-04-13",34000
"2018-04-20",34400
"2018-04-27",34100
"2018-05-04",39100
"2018-05-11",39000
"2018-05-18",37250
"2018-05-25",37800
"2018-06-01",37900
"2018-06-08",41500
"2018-06-15",40900
"2018-06-22",42250
"2018-06-29",43950
"2018-07-06",41750
"2018-07-13",38300
"2018-07-20",29750
"2018-07-27",32100
"2018-08-03",32300
"2018-08-10",35650
"2018-08-17",35300
"2018-08-24",36950
"2018-08-31",37200
"2018-09-07",37300
"2018-09-14",39200
"2018-09-21",38550
"2018-09-28",38500
"2018-10-05",39350
"2018-10-12",39350
"2018-10-19",39850
"2018-10-26",37500
"2018-11-02",37500
"2018-11-09",35900
"2018-11-16",36000
"2018-11-23",36200
"2018-11-30",38000
"2018-12-07",38050
"2018-12-14",40750
"2018-12-21",41600
"2018-12-28",40500
"2019-01-04",39950
"2019-01-11",37000
"2019-01-18",35600
"2019-01-25",36750
"2019-02-01",35750
"2019-02-08",35600
"2019-02-15",36350
"2019-02-22",37250
"2019-02-28",38700
"2019-03-08",37650
"2019-03-15",38650
"2019-03-22",37950
"2019-03-29",39150
"2019-04-05",37800
"2019-04-12",40400
"2019-04-19",40950
"2019-04-26",38600
"2019-05-03",38200
"2019-05-10",35400
"2019-05-17",35150
"2019-05-24",35400
"2019-05-31",34000
"2019-06-07",35000
"2019-06-14",36400
"2019-06-21",37350
"2019-06-28",39300
"2019-07-05",39300
"2019-07-12",39150
