"","Price"
"2011-04-15",1010
"2011-04-22",947
"2011-04-29",962
"2011-05-06",955
"2011-05-13",930
"2011-05-20",930
"2011-05-27",930
"2011-06-03",930
"2011-06-10",884
"2011-06-17",1006
"2011-06-24",1105
"2011-07-01",1105
"2011-07-08",1168
"2011-07-15",1097
"2011-07-22",1082
"2011-07-29",1062
"2011-08-05",919
"2011-08-12",891
"2011-08-19",872
"2011-08-26",856
"2011-09-02",859
"2011-09-09",851
"2011-09-16",848
"2011-09-23",792
"2011-09-30",753
"2011-10-07",824
"2011-10-14",840
"2011-10-21",843
"2011-10-28",879
"2011-11-04",872
"2011-11-11",851
"2011-11-18",859
"2011-11-25",824
"2011-12-02",836
"2011-12-09",843
"2011-12-16",851
"2011-12-23",848
"2011-12-29",831
"2012-01-06",812
"2012-01-13",840
"2012-01-20",856
"2012-01-27",848
"2012-02-03",872
"2012-02-10",935
"2012-02-17",919
"2012-02-24",971
"2012-03-02",1010
"2012-03-09",1030
"2012-03-16",990
"2012-03-23",939
"2012-03-30",974
"2012-04-06",894
"2012-04-13",831
"2012-04-20",863
"2012-04-27",867
"2012-05-04",887
"2012-05-11",915
"2012-05-18",804
"2012-05-25",824
"2012-06-01",824
"2012-06-08",907
"2012-06-15",915
"2012-06-22",942
"2012-06-29",736
"2012-07-06",768
"2012-07-13",722
"2012-07-20",717
"2012-07-27",640
"2012-08-03",646
"2012-08-10",641
"2012-08-17",631
"2012-08-24",606
"2012-08-31",575
"2012-09-07",578
"2012-09-14",670
"2012-09-21",630
"2012-09-28",586
"2012-10-05",598
"2012-10-12",597
"2012-10-19",588
"2012-10-26",579
"2012-11-02",577
"2012-11-09",585
"2012-11-16",554
"2012-11-23",557
"2012-11-30",508
"2012-12-07",490
"2012-12-14",506
"2012-12-21",521
"2012-12-28",521
"2013-01-04",549
"2013-01-11",560
"2013-01-18",558
"2013-01-25",563
"2013-02-01",586
"2013-02-08",554
"2013-02-15",555
"2013-02-22",555
"2013-02-28",559
"2013-03-08",545
"2013-03-15",554
"2013-03-22",541
"2013-03-29",573
