"","Price"
"2011-11-25",6067
"2011-12-02",5387
"2011-12-09",5487
"2011-12-16",4900
"2011-12-23",4853
"2011-12-29",4667
"2012-01-06",4880
"2012-01-13",5260
"2012-01-20",5067
"2012-01-27",4960
"2012-02-03",4873
"2012-02-10",5080
"2012-02-17",5480
"2012-02-24",5227
"2012-03-02",5433
"2012-03-09",5300
"2012-03-16",5093
"2012-03-23",5400
"2012-03-30",5153
"2012-04-06",5020
"2012-04-13",5013
"2012-04-20",4980
"2012-04-27",4707
"2012-05-04",4713
"2012-05-11",4587
"2012-05-18",3947
"2012-05-25",4040
"2012-06-01",3993
"2012-06-08",4020
"2012-06-15",4220
"2012-06-22",4160
"2012-06-29",4093
"2012-07-06",4067
"2012-07-13",3940
"2012-07-20",3860
"2012-07-27",3540
"2012-08-03",3633
"2012-08-10",3727
"2012-08-17",3693
"2012-08-24",3767
"2012-08-31",4413
"2012-09-07",4580
"2012-09-14",4440
"2012-09-21",4560
"2012-09-28",4293
"2012-10-05",4367
"2012-10-12",4207
"2012-10-19",4147
"2012-10-26",3887
"2012-11-02",4067
"2012-11-09",4133
"2012-11-16",3760
"2012-11-23",3913
"2012-11-30",4067
"2012-12-07",4087
"2012-12-14",4140
"2012-12-21",3987
"2012-12-28",3867
"2013-01-04",4000
"2013-01-11",4067
"2013-01-18",4087
"2013-01-25",3847
"2013-02-01",3887
"2013-02-08",3893
"2013-02-15",3933
"2013-02-22",4040
"2013-02-28",4413
"2013-03-08",4267
"2013-03-15",4433
"2013-03-22",4627
"2013-03-29",4533
"2013-04-05",4267
"2013-04-12",4407
"2013-04-19",4487
"2013-04-26",4480
"2013-05-03",4873
"2013-05-10",4700
"2013-05-16",4853
"2013-05-24",4867
"2013-05-31",4960
"2013-06-07",4660
"2013-06-14",4513
"2013-06-21",4420
"2013-06-28",4327
"2013-07-05",4233
"2013-07-12",4440
"2013-07-19",4407
"2013-07-26",4407
"2013-08-02",4667
"2013-08-09",4600
"2013-08-16",4600
"2013-08-23",4327
"2013-08-30",4500
"2013-09-06",4653
"2013-09-13",4713
"2013-09-17",4833
"2013-09-27",4800
"2013-10-04",4793
"2013-10-11",4920
"2013-10-18",4533
"2013-10-25",4593
"2013-11-01",4573
"2013-11-08",4667
"2013-11-15",4867
"2013-11-22",4880
"2013-11-29",4960
"2013-12-06",4700
"2013-12-13",4545
"2013-12-20",4600
"2013-12-27",4515
"2014-01-03",4380
"2014-01-10",4695
"2014-01-17",4690
"2014-01-24",4420
"2014-01-29",4490
"2014-02-07",4725
"2014-02-14",4650
"2014-02-21",4525
"2014-02-28",4830
"2014-03-07",4735
"2014-03-14",4885
"2014-03-21",4885
"2014-03-28",4965
"2014-04-04",4765
"2014-04-11",4700
"2014-04-18",4945
"2014-04-25",4870
"2014-05-02",5320
"2014-05-09",5270
"2014-05-16",5100
"2014-05-23",5250
"2014-05-30",5390
"2014-06-05",5470
"2014-06-13",5470
"2014-06-20",5350
"2014-06-27",5180
